0.0000000,0.000#0.780#0.800#0.820#0.790#0.280#0.290#0.690#0.810#0.830#0.850#0.840#0.860#0.870#0.890#0.970,3.333e-01,-00000055,000000059,0,000000001,000000342,000000000,000000000
-61,1,-2,1,-3,1,-2,1,-3,1,-1,1,-2,1,1,-2,3,3,-1,1,2,-1,1,1,3,2,3,1,2,4,2,1,3,3,3,1,3,2,3,3,-1,5,4,6,3,5,5,3,3,4,5,5,4,6,5,5,4,2,5,6,8,3,13,9,7,11,9,5,4,5,7,7,10,11,8,7,11,9,8,9,5,9,3,6,6,5,9,10,15,7,11,20,14,9,9,7,7,9,9,12,14,9,2,10,3,5,4,8,6,7,10,5,7,6,6,7,4,6,6,9,8,2,7,3,7,12,7,9,3,6,10,5,6,2,4,3,8,1,4,10,3,2,4,6,5,1,4,3,3,5,3,1,2,7,4,2,2,3,2,1,3,4,2,2,6,1,4,-2,1,2,1,1,1,-1,1,2,2,2,-1,1,2,-1,2,1,1,-1,1,-1,1,-5,2,-4,1,-7,1,-65
-63,1,-2,1,-3,1,-3,1,-3,1,-1,1,-2,1,1,-2,6,-1,1,1,1,-1,2,2,2,3,2,-1,4,4,1,2,3,2,3,1,4,2,3,1,4,3,5,5,6,2,5,2,5,6,4,4,5,7,1,8,-1,6,7,4,7,6,12,6,12,7,9,4,5,4,10,9,11,10,5,9,11,9,7,7,8,3,6,7,6,8,7,14,13,5,19,18,9,9,8,8,3,13,12,9,14,4,9,4,4,3,9,5,8,8,7,6,6,8,2,9,4,5,10,8,5,4,6,6,10,6,12,2,5,9,6,7,3,4,4,4,5,1,11,4,3,3,2,9,2,3,4,1,5,5,1,2,7,3,3,1,2,4,1,1,3,5,2,4,3,4,-2,1,1,2,-1,1,1,-1,1,3,2,1,1,1,1,2,1,1,-1,1,-1,1,-5,2,-4,1,-7,1,-63
-63,1,-2,1,-3,1,-3,1,-3,1,-1,1,-2,1,1,-2,6,-1,1,1,1,-1,1,3,2,3,2,-1,4,4,1,2,2,2,4,1,4,2,3,1,4,3,5,5,4,3,6,2,5,6,3,5,5,6,1,8,1,6,7,4,7,6,11,7,9,10,8,5,5,4,8,11,9,12,5,9,11,9,7,7,7,4,5,8,6,8,7,13,14,4,19,18,10,8,9,6,5,13,11,9,14,5,9,4,4,2,10,5,8,8,6,7,6,8,2,8,3,7,10,7,6,4,4,7,11,6,11,3,5,9,5,8,3,4,4,4,5,1,11,4,3,3,2,9,1,4,4,1,5,5,1,2,6,4,3,1,2,3,2,1,3,5,2,4,2,5,-2,1,1,2,-1,1,1,-1,1,3,2,1,1,1,1,2,1,1,-1,1,-1,1,-5,2,-4,1,-7,1,-63
-63,1,-2,1,-3,1,-3,1,-3,1,-1,1,-2,1,1,-2,6,-1,1,1,1,-1,1,3,2,3,2,-1,3,5,1,2,2,2,4,1,4,2,3,1,4,3,5,5,3,3,7,1,6,5,4,5,5,5,2,8,1,6,6,5,7,6,11,6,9,9,10,4,6,4,8,11,8,12,6,9,11,8,6,9,7,4,5,8,5,8,8,11,14,6,18,19,10,7,9,6,6,13,10,10,14,4,10,3,5,2,10,5,8,8,6,7,5,8,3,8,3,7,10,7,5,5,4,7,9,8,10,4,5,8,6,8,3,4,3,5,5,1,9,6,3,3,2,9,1,2,6,1,4,6,1,2,5,4,4,1,2,3,1,2,3,5,2,4,2,5,-2,1,-1,3,-1,1,1,-1,1,3,2,1,-1,2,1,2,-1,2,-1,1,-1,1,-5,1,1,-3,1,-7,1,-63
-63,1,-2,1,-3,1,-3,1,-3,1,-1,1,-2,1,1,-2,6,-1,1,1,1,-1,2,2,2,3,2,-1,4,4,1,2,3,1,4,1,4,2,3,1,4,3,5,5,5,2,6,2,5,6,3,5,5,7,-1,8,1,6,7,4,7,6,12,6,11,8,9,4,5,4,10,9,9,12,5,9,11,9,7,7,8,3,5,8,6,8,7,14,13,4,20,18,9,8,9,7,4,13,12,9,14,4,9,4,4,3,9,5,8,8,6,7,6,8,2,8,3,7,10,7,6,4,4,8,10,6,11,3,5,9,6,7,3,4,4,4,5,1,11,4,3,3,2,9,1,4,4,1,5,5,1,2,7,3,3,1,2,4,1,1,3,5,2,4,2,5,-2,1,1,2,-1,1,1,-1,1,3,2,1,1,1,1,2,1,1,-1,1,-1,1,-5,2,-4,1,-7,1,-63
-61,1,-3,1,-3,1,-2,1,-3,1,-1,1,-2,1,1,-2,4,2,-1,1,2,-1,1,2,2,4,1,1,2,4,2,1,3,3,3,2,2,2,4,2,2,5,2,7,3,4,6,2,3,5,5,4,5,6,4,5,4,4,3,8,7,6,10,9,6,11,9,5,5,5,7,8,9,11,8,8,12,10,6,8,5,8,4,6,5,7,8,11,16,5,13,21,11,9,10,6,7,10,8,12,15,7,4,8,5,3,6,6,6,10,7,5,7,10,2,8,3,7,7,8,7,2,8,4,7,12,8,6,4,5,11,5,5,4,3,3,7,2,5,9,3,1,4,6,5,1,5,2,3,7,1,1,2,7,5,1,3,2,2,1,3,5,1,3,5,1,4,-2,1,2,1,1,1,-1,1,3,1,2,-1,1,2,-1,2,2,-2,1,-1,1,-5,2,-3,1,-8,1,-64
-61,1,-3,1,-3,1,-2,1,-3,1,-1,1,-2,1,1,-2,4,2,-1,1,2,-1,1,2,2,4,1,1,2,4,2,1,3,3,3,2,2,2,4,2,1,6,2,6,3,5,5,3,3,4,6,4,5,6,4,5,4,3,4,7,8,5,11,9,6,11,9,5,4,6,7,7,10,10,8,8,13,10,6,8,5,8,4,6,5,7,7,11,17,5,12,21,12,9,10,6,7,9,8,12,15,8,4,8,5,3,6,6,6,10,7,5,7,9,3,8,3,7,6,9,7,2,7,5,7,10,10,6,4,5,11,5,5,4,3,3,7,2,5,9,3,1,4,6,5,1,5,2,3,7,1,1,2,7,5,1,3,2,2,1,3,4,2,3,5,1,4,-2,1,2,1,1,1,-1,1,3,1,2,-1,1,2,-1,2,2,-2,1,-1,1,-5,2,-3,1,-8,1,-64
-63,1,-2,1,-3,1,-3,1,-2,1,-1,1,-3,2,-2,2,4,-1,1,1,1,1,1,2,3,2,2,2,3,3,1,2,3,3,2,2,3,3,3,-1,4,5,6,2,6,3,5,3,3,6,5,4,5,6,4,5,2,4,7,5,6,12,9,6,12,10,4,5,4,6,8,10,11,9,7,11,8,8,9,6,8,3,7,6,5,8,10,14,9,11,19,15,8,9,8,6,10,8,13,12,11,2,10,3,4,3,10,4,9,10,5,6,6,7,7,4,5,5,11,8,2,7,3,6,12,8,9,3,5,10,6,5,3,4,3,6,3,3,10,3,3,3,6,6,1,4,3,3,4,4,1,2,7,4,2,2,3,2,1,3,2,4,2,6,1,4,-2,1,1,2,1,1,-1,1,-1,4,1,1,1,2,-1,2,1,1,-1,1,-1,1,-5,2,-4,1,-7,1,-63
-63,1,-2,1,-3,1,-3,1,-3,1,-1,1,-2,1,1,-2,6,-1,1,1,1,-1,1,3,2,3,2,-1,3,5,1,2,2,2,4,1,4,2,3,1,4,3,5,5,3,4,6,2,5,6,3,5,5,5,2,8,1,6,6,5,7,6,11,7,8,11,8,4,6,4,8,11,8,13,5,9,11,9,5,9,7,4,5,8,6,7,8,11,15,5,18,19,10,8,8,6,6,13,11,9,14,4,10,4,4,2,10,5,8,8,6,7,5,8,3,8,3,7,10,7,6,4,4,7,10,7,11,3,5,9,5,8,3,4,3,5,5,1,10,5,3,3,2,9,1,3,5,1,5,5,1,2,6,4,3,1,2,3,1,2,3,5,2,4,2,5,-2,1,-1,3,-1,1,1,-1,1,3,2,1,-1,2,1,2,1,1,-1,1,-1,1,-5,1,1,-3,1,-7,1,-63
-63,1,-2,1,-3,1,-3,1,-3,1,-1,1,-2,1,1,-2,6,-1,1,1,1,-1,1,2,3,3,2,-1,3,5,1,2,2,2,4,1,4,2,3,1,4,3,5,5,3,3,6,2,6,5,4,5,5,5,2,8,1,6,6,5,7,6,11,6,9,9,9,5,6,4,8,11,8,12,6,9,11,8,6,9,7,4,5,8,5,8,8,11,14,6,17,20,10,7,9,6,6,12,11,9,14,5,9,4,5,2,9,6,8,8,6,7,5,8,3,8,3,7,10,7,5,5,4,7,8,9,9,5,4,9,6,8,3,4,3,5,4,2,8,7,3,3,2,8,2,2,6,1,4,6,1,2,4,5,4,1,2,3,1,2,3,5,2,4,2,5,-2,1,-1,3,-1,1,1,-1,1,3,2,1,-1,2,1,2,-1,2,-1,1,-1,1,-5,1,1,-3,1,-7,1,-63
-63,1,-2,1,-3,1,-3,1,-3,1,-1,1,-2,1,1,-2,6,-1,1,1,1,-1,1,2,3,3,1,1,3,4,2,2,2,2,3,2,4,2,3,1,4,3,5,5,3,3,6,2,4,7,4,3,7,4,3,7,2,6,4,7,7,6,11,6,9,9,9,5,5,5,8,10,8,12,7,7,13,8,5,9,7,5,5,8,5,8,8,11,13,7,16,19,10,9,9,6,5,11,13,8,15,5,8,5,4,3,8,7,8,7,7,6,4,10,2,9,3,6,10,8,5,4,5,7,8,9,8,5,5,9,6,6,5,4,3,5,4,2,8,6,3,4,1,9,2,1,6,1,5,6,1,-1,6,4,5,1,2,3,1,2,3,5,2,3,3,5,-2,1,-1,3,-1,1,1,-1,1,3,1,2,-1,2,1,2,-1,2,-2,1,1,-5,1,1,-3,1,-7,1,-63
