0.0000000,0.000#0.930,1.000e+00,-00000173,000000173,0,000000001,000000346,000000000,000000000
-76,2,-7,1,2,1,1,1,-2,3,1,1,4,4,4,6,6,7,10,12,9,11,13,11,13,11,25,20,24,24,18,28,27,34,33,34,38,61,39,70,68,72,72,92,97,100,110,116,108,145,123,133,167,157,179,157,200,203,240,241,246,250,288,288,314,284,322,320,378,344,361,360,372,399,394,402,417,425,427,452,447,458,456,473,503,487,489,510,510,479,520,470,529,495,503,511,497,484,442,457,460,486,460,440,452,409,421,381,386,389,351,356,348,336,336,305,310,271,299,284,257,283,228,229,195,174,186,196,156,149,132,143,126,115,115,107,107,88,80,74,60,64,58,55,47,42,47,41,44,34,26,30,24,20,19,14,13,14,6,13,14,13,12,5,4,8,5,4,3,5,4,1,2,1,-1,1,-1,1,2,-2,1,-3,1,-2,1,-2,1,-21,1,-50
-77,2,-7,1,2,2,-1,1,-2,3,2,-1,5,3,5,5,6,7,11,11,11,11,12,13,10,13,23,20,26,23,20,27,28,34,32,35,39,62,37,73,65,74,71,96,98,101,108,113,118,142,113,142,168,154,175,166,202,205,242,237,247,254,287,282,322,285,317,330,367,356,357,366,371,399,407,392,415,430,426,443,462,443,464,469,509,491,480,512,515,481,529,453,530,497,501,518,493,475,443,456,465,494,453,435,450,409,428,381,387,378,358,358,350,326,332,308,315,267,304,266,263,283,227,226,196,176,186,185,163,154,128,139,125,114,112,110,107,87,78,76,61,64,57,51,49,42,44,43,42,34,27,30,22,21,19,13,15,12,6,13,16,12,11,5,4,8,5,4,3,5,4,1,2,1,-1,1,-1,2,1,-2,1,-3,1,-1,1,-3,1,-20,1,-50
