0.0000000,0.000#0.880,1.500e+01,-00002319,000002391,1,000000015,000000314,000000000,000000000
-61,1,-1,1,-7,1,-1,2,1,-1,6,3,1,5,4,2,2,2,1,3,8,9,7,2,8,11,16,8,19,17,23,20,29,32,29,35,40,44,50,46,51,56,68,72,85,73,94,87,126,122,136,123,135,138,196,176,172,190,254,233,271,262,301,310,332,334,331,347,380,364,412,386,465,450,428,460,463,485,485,464,473,494,535,513,535,568,532,564,550,551,553,542,530,508,505,496,555,511,519,513,482,466,448,417,401,438,381,377,403,372,331,322,324,323,270,252,237,232,228,207,216,208,155,164,165,143,130,114,120,104,111,115,92,75,70,78,43,43,35,48,40,47,35,31,22,26,20,14,22,15,7,11,6,11,8,5,5,7,3,10,2,3,1,3,1,2,-2,2,2,1,-77
-60,1,-3,1,-5,1,-1,2,-1,1,-1,3,6,4,1,3,4,3,1,3,1,6,10,3,6,10,9,8,17,20,16,21,20,36,27,34,29,43,40,44,51,51,51,79,64,83,73,92,92,112,133,132,123,136,143,176,189,199,165,223,257,269,269,300,303,343,321,363,316,373,374,381,418,446,463,450,428,471,483,471,481,480,474,520,536,562,535,563,539,542,543,561,543,523,524,493,510,486,571,517,522,462,484,417,452,416,423,375,387,393,385,319,331,315,332,258,274,227,238,217,224,203,217,156,168,154,159,103,137,103,122,108,115,70,98,76,72,50,43,45,33,48,41,31,37,26,23,17,17,17,21,14,4,11,6,4,9,7,4,8,4,4,2,4,1,2,1,-2,2,2,-1,1,-76
