0.0000000,0.000#0.130#0.140#0.150#0.160#0.120#0.110#0.360#0.370#0.170,1.200e+01,-00001980,000001644,1,000000012,000000302,000000000,000000000
-74,1,1,-7,1,-1,1,-2,1,-4,2,1,-1,2,-1,2,-1,2,-1,1,1,-2,1,1,1,4,1,2,-1,7,4,5,2,2,2,3,3,1,2,3,5,2,7,9,9,-1,6,2,2,5,14,7,4,8,14,11,10,10,7,8,14,6,9,7,6,8,7,6,13,11,13,14,15,19,11,16,13,16,6,11,11,9,15,10,15,12,6,15,15,15,9,8,15,12,10,11,7,14,11,13,13,13,12,11,6,11,10,8,8,6,5,8,2,8,6,7,5,7,6,8,5,1,5,3,9,7,5,4,3,3,1,5,5,1,1,2,1,-2,2,2,3,1,4,-2,2,1,2,1,1,1,-3,1,-6,1,1,1,1,-2,1,1,-1,1,-13,1,-32
-74,1,1,-7,1,-1,1,-2,1,-4,2,1,-1,1,1,2,-1,1,1,1,1,-2,1,1,1,4,1,2,-1,6,4,6,3,1,3,2,3,1,2,3,3,4,8,8,8,1,6,2,3,4,12,9,4,8,10,14,13,8,9,6,14,6,10,6,5,9,9,4,11,13,11,16,16,18,11,16,12,16,10,8,12,8,11,13,15,13,7,14,14,16,8,9,11,16,9,12,5,16,11,13,11,15,12,11,6,11,9,9,7,7,6,7,2,8,6,6,6,7,4,10,4,2,5,3,8,8,5,4,3,3,2,4,5,1,1,2,1,-2,2,1,4,1,4,-2,2,1,2,1,1,1,-3,1,-6,1,1,1,1,-2,1,1,-1,1,-13,1,-32
-74,1,1,-7,1,-1,1,-2,1,-4,2,1,-1,1,1,2,-1,1,1,1,1,-2,1,1,1,4,1,2,-1,6,4,6,3,1,3,2,3,1,2,3,3,4,8,8,8,1,7,1,3,4,12,9,4,8,10,14,13,8,9,6,14,6,10,6,5,9,9,4,11,13,12,15,18,16,11,16,12,16,10,8,11,9,10,14,15,13,7,14,14,16,8,9,11,16,9,12,6,15,12,12,11,15,12,11,6,11,9,9,6,8,6,7,2,8,6,6,6,7,4,10,4,2,4,4,8,8,5,4,3,3,2,4,5,1,1,2,1,-2,2,1,4,1,4,-2,2,1,2,1,1,1,-3,1,-6,1,1,1,1,-2,1,1,-1,1,-13,1,-32
-74,1,1,-7,1,-1,1,-2,1,-4,2,1,-1,1,1,2,-1,1,1,1,1,-2,1,1,1,4,1,2,-1,6,4,6,3,1,3,2,3,1,2,3,3,4,8,8,8,1,7,1,3,4,12,9,4,8,10,14,13,8,9,6,14,6,10,6,5,9,9,4,11,13,12,15,18,16,11,16,11,17,10,8,11,9,10,14,15,13,7,14,15,15,9,8,11,16,9,12,6,15,12,12,10,16,12,11,6,11,9,9,7,7,6,7,3,7,6,6,6,7,4,10,4,2,4,4,8,8,5,4,3,3,2,4,5,1,1,2,1,-2,2,1,4,1,4,-2,2,1,2,1,1,1,-3,1,-6,1,1,1,1,-2,1,1,-1,1,-13,1,-32
-74,1,1,-7,1,-1,1,-2,1,-4,2,1,-1,1,1,2,-1,1,1,1,1,-2,1,1,1,4,1,2,-1,6,4,6,3,1,3,2,3,1,2,3,3,4,8,8,8,1,7,1,3,4,12,9,4,8,10,14,13,8,10,5,14,6,10,6,5,9,9,4,11,13,12,15,18,16,11,16,11,17,10,8,11,9,10,14,14,14,7,14,15,15,9,8,11,16,9,11,7,15,13,11,9,17,12,11,7,10,9,9,7,7,6,7,3,7,6,6,6,7,4,10,4,2,3,5,8,8,5,4,2,4,2,4,5,1,1,2,1,-2,2,1,4,1,4,-2,2,1,2,1,1,1,-3,1,-6,1,1,1,1,-2,1,1,-1,1,-13,1,-32
-74,1,1,-7,1,-1,1,-2,1,-4,2,1,-1,1,1,2,-1,1,1,1,1,-2,1,1,1,4,1,2,-1,6,4,6,3,1,3,2,3,1,2,3,4,3,8,8,8,1,6,2,3,4,12,9,4,8,10,14,13,8,9,6,14,6,10,6,5,9,9,4,11,13,11,16,15,19,11,16,13,15,10,8,12,8,11,13,16,12,8,13,14,16,8,9,11,16,9,12,6,15,11,13,12,14,12,11,6,11,9,9,7,7,6,7,2,8,6,6,6,7,4,10,4,2,6,2,8,8,5,4,3,3,2,4,5,1,1,2,1,-2,2,1,4,-1,5,-2,2,1,2,1,1,1,-3,1,-6,1,1,1,1,-2,1,1,-1,1,-13,1,-32
-74,1,1,-7,1,-1,1,-2,1,-4,2,1,-1,1,1,2,-1,2,-1,1,1,-2,1,1,1,4,1,2,-1,7,3,6,3,1,3,2,3,1,2,3,4,3,8,8,8,1,6,2,3,4,12,9,4,8,10,14,13,8,8,7,14,6,10,6,5,9,9,4,11,13,11,16,15,19,12,15,13,15,10,8,12,8,12,12,16,12,7,14,14,16,9,8,13,14,9,12,6,15,11,13,11,15,11,12,6,11,9,9,7,7,5,8,2,8,6,6,6,7,5,9,4,2,6,2,8,8,5,4,3,3,2,4,5,1,1,2,1,-2,2,1,4,-1,5,-2,2,1,2,1,1,1,-3,1,-6,1,1,1,1,-2,1,1,-1,1,-13,1,-32
-74,1,1,-7,1,1,-4,1,-3,2,1,-1,1,1,-1,2,1,1,1,1,-2,2,-1,2,3,2,1,1,5,5,5,3,1,4,1,1,3,3,2,4,3,8,8,8,1,3,5,5,2,10,11,3,9,8,16,14,7,11,4,13,7,8,8,4,10,8,4,9,15,14,14,17,17,12,15,11,17,11,7,10,10,10,13,14,15,6,15,15,15,8,9,10,17,8,12,8,14,12,12,8,17,17,7,9,7,9,10,5,9,8,5,3,7,8,4,6,6,5,10,4,1,4,5,9,7,6,3,1,4,3,4,3,3,1,2,1,-2,2,2,3,1,4,-2,2,1,2,1,1,1,-3,1,-6,2,-1,2,-3,1,1,-1,1,-13,1,-32
-74,1,1,-7,1,1,-4,1,-3,2,1,-1,1,1,-1,2,1,1,1,1,-2,2,-1,2,3,2,1,1,5,5,5,3,1,5,-1,1,3,3,2,3,4,8,8,8,1,2,6,5,2,10,11,2,10,8,16,14,7,11,4,13,7,7,9,4,10,8,4,9,15,15,13,17,17,12,15,11,17,10,8,10,10,10,13,14,15,7,14,15,15,8,9,10,17,8,12,9,13,12,12,8,17,17,7,9,7,10,9,5,9,8,5,3,7,8,4,6,6,5,10,4,1,4,5,9,7,6,3,1,4,3,4,3,3,1,2,1,-2,2,2,3,1,4,-2,2,1,2,1,1,1,-3,1,-6,2,-1,2,-3,1,1,-1,1,-13,1,-32
-74,1,1,-7,1,-1,1,-2,1,-4,2,1,-1,1,1,2,-1,1,1,1,1,-2,1,1,1,4,1,2,-1,6,5,5,3,1,3,2,3,1,2,3,3,4,8,8,8,1,7,1,3,4,12,9,3,9,10,14,13,8,11,4,14,6,10,6,5,9,9,4,11,13,12,15,18,16,11,16,12,16,10,8,11,9,10,14,14,14,7,14,15,15,9,8,12,15,9,11,7,15,13,11,9,17,13,10,7,10,9,9,7,7,6,7,3,7,6,6,6,7,4,10,4,2,3,5,8,8,6,3,2,4,2,4,5,1,1,2,1,-2,2,1,4,1,4,-2,2,1,2,1,1,1,-3,1,-6,1,1,1,1,-2,1,1,-1,1,-13,1,-32
