0.0000000,0.000#0.690,1.200e+01,-00001842,000001902,1,000000012,000000312,000000000,000000000
-56,1,-16,3,-1,1,-1,3,1,1,1,1,2,3,-2,2,4,2,1,-1,2,2,1,6,8,7,4,6,8,3,-1,3,10,3,4,5,9,10,8,12,11,9,14,7,15,11,4,14,13,10,12,16,15,11,19,19,18,18,26,21,22,11,23,20,19,25,16,25,24,26,30,27,32,29,35,25,35,19,23,27,35,21,29,26,36,29,26,28,22,29,36,18,29,19,27,23,26,26,28,26,24,15,14,24,26,23,22,27,16,23,16,14,19,13,18,10,11,13,15,14,9,11,8,10,9,10,7,6,14,7,3,10,11,3,1,2,7,4,3,3,1,6,1,3,1,3,2,1,4,-2,1,2,1,1,1,2,-2,1,-1,1,-6,1,-2,1,-2,1,-66
-57,1,-14,1,2,1,-1,1,2,1,1,1,1,2,3,-2,2,4,1,2,2,-2,3,7,7,4,7,6,8,3,-1,8,5,4,2,6,8,11,7,12,12,7,15,12,10,8,8,12,15,10,12,13,17,14,17,22,15,27,15,18,24,20,13,18,24,21,21,19,29,30,27,29,28,35,30,30,29,27,17,30,29,34,19,30,28,33,25,23,26,32,31,35,15,29,17,25,22,35,21,25,25,17,12,26,24,20,26,23,20,19,18,20,14,18,13,9,10,17,14,7,16,11,8,13,5,7,11,9,9,5,7,10,10,3,2,6,2,5,3,2,2,3,4,3,1,4,1,4,1,-2,2,1,1,1,3,-3,1,-2,1,-5,1,-3,1,1,-67
