0.0000000,0.000#0.780,1.500e+01,-00002721,000001869,1,000000015,000000306,000000000,000000000
-76,1,-27,1,-9,1,-1,1,1,-1,3,3,3,2,4,3,-1,1,2,4,2,4,-1,6,4,2,4,6,6,9,8,4,12,9,10,10,13,13,16,14,10,15,14,19,15,18,17,20,22,20,18,24,21,27,30,26,32,27,30,26,30,27,30,33,28,38,27,33,37,41,32,42,38,36,38,34,35,28,32,37,40,27,33,29,32,32,29,42,18,28,25,23,32,22,29,25,26,15,18,22,14,18,16,12,15,13,9,8,10,16,10,9,11,3,6,6,3,3,3,4,4,3,-1,1,2,2,2,1,3,1,-2,1,-1,1,-7,2,-54
-76,1,-28,1,-9,1,2,-1,2,-1,3,4,4,2,1,2,3,-1,1,4,1,4,4,6,1,5,4,7,7,9,10,7,11,8,10,14,13,16,13,11,13,14,15,21,14,21,17,23,22,17,26,18,32,27,32,25,31,23,29,31,27,30,21,39,27,37,41,30,35,38,41,39,38,34,32,38,36,24,38,40,34,24,34,28,30,32,27,33,21,33,23,31,25,26,25,27,19,13,14,23,15,19,8,17,14,10,12,6,6,20,10,10,4,5,2,7,3,3,2,5,1,3,3,-1,3,1,4,-2,1,1,-2,1,-6,2,-55
