0.0000000,0.000#0.890,1.100e+01,-00001758,000001850,1,000000011,000000328,000000000,000000000
-48,1,-13,1,-1,1,1,-9,1,1,-2,2,2,1,1,3,-1,1,1,1,1,1,2,3,-1,1,1,1,6,3,2,5,4,5,4,5,6,-1,6,4,9,9,2,7,7,12,10,11,8,11,10,10,13,10,11,18,15,16,22,10,25,19,18,20,15,17,22,27,18,22,12,16,24,26,28,27,19,28,25,25,24,23,18,24,24,21,24,22,29,17,23,27,19,29,16,19,17,24,16,29,23,30,29,22,19,35,23,22,23,26,20,27,29,16,18,13,22,26,17,21,15,19,14,23,10,14,9,13,11,12,10,10,16,18,11,8,10,9,9,5,13,7,7,9,7,7,8,11,4,1,6,6,-1,4,1,1,4,2,2,4,2,1,2,-2,1,-2,1,1,1,-1,2,1,-1,1,1,-4,2,1,-77
-49,1,-13,1,1,1,-8,1,-2,1,2,-1,1,2,1,2,2,-1,1,1,-1,1,4,2,1,-1,1,1,4,5,4,2,6,4,5,3,1,6,3,6,10,9,6,3,10,9,9,9,14,7,7,11,11,15,14,13,14,17,17,16,18,26,21,17,17,15,28,22,17,21,16,13,25,24,24,31,25,21,23,26,20,28,24,20,20,24,25,21,19,28,25,23,29,18,20,17,29,13,26,18,33,22,21,27,38,17,26,20,25,24,25,21,19,26,16,16,23,25,24,15,15,16,25,14,15,9,12,11,11,11,8,9,19,18,11,8,7,11,8,8,8,11,7,8,11,5,9,9,2,4,4,7,4,-1,3,-1,2,4,2,3,2,1,1,2,1,-3,1,1,-1,1,2,-1,2,-2,1,-2,2,-2,1,-76
