0.0000000,0.000#0.940#0.930#0.970#0.700#0.740#0.950#0.640#0.720#0.730#0.710#0.830#0.980#0.990#0.960#0.810#0.840,3.000e+00,-00000520,000000470,1,000000003,000000330,000000000,000000000
-80,1,1,-1,1,1,1,-8,1,-1,1,-2,1,1,-2,1,-1,1,2,2,1,1,1,1,2,1,3,-1,2,1,4,2,2,3,3,1,1,2,6,2,5,2,8,2,3,7,5,7,6,3,5,9,4,8,3,12,4,11,9,8,8,6,14,12,6,16,9,4,7,9,12,8,7,6,5,17,12,9,3,5,12,9,9,7,13,7,7,13,12,10,13,10,9,15,16,12,11,12,14,10,13,9,5,11,15,10,3,10,13,13,2,13,8,11,9,7,4,4,2,3,5,3,6,4,8,2,5,3,5,4,3,3,4,6,3,3,1,3,-1,1,3,1,4,2,2,2,-1,2,1,2,-1,1,1,1,1,-1,1,-1,1,-8,1,1,-4,1,-8,1,-2,2,-56
-80,1,1,1,-1,1,1,-9,1,-1,1,1,-2,1,1,-1,1,-1,2,2,1,1,-1,1,2,2,-1,3,1,2,-1,5,4,2,1,3,1,-1,4,6,2,5,2,7,3,4,10,5,5,5,9,3,6,4,15,4,6,4,13,8,4,8,9,14,16,7,10,8,6,8,11,11,3,6,15,6,11,13,5,3,9,11,5,10,11,12,10,7,8,14,12,12,14,9,15,15,7,13,13,15,10,11,8,5,12,15,9,3,14,11,11,2,17,7,7,8,6,4,4,2,4,4,1,6,4,8,4,5,4,4,3,3,6,5,1,3,4,1,2,-1,2,1,2,4,3,2,2,-1,2,-1,2,-1,1,1,-1,1,-1,1,-1,1,-6,1,-2,1,-2,1,-10,1,1,-1,1,-55
-80,1,1,1,-1,1,1,-9,1,-1,1,1,-2,1,1,-1,1,-1,2,2,1,1,-1,1,2,2,-1,3,1,2,-1,5,4,2,1,3,1,-1,4,6,2,5,2,7,3,4,10,5,5,5,9,3,6,4,15,4,6,4,14,7,4,8,9,14,16,7,10,8,6,8,11,11,3,6,15,6,11,13,5,3,9,11,5,10,10,13,10,7,8,14,12,12,14,9,15,15,7,13,14,14,10,11,8,5,12,15,9,3,14,12,10,2,17,7,7,8,6,4,4,2,4,4,1,6,4,8,4,5,4,4,3,3,6,5,1,3,4,1,1,1,2,1,2,4,3,2,2,-1,2,-1,2,-1,1,1,-1,1,-1,1,-1,1,-6,1,-2,1,-2,1,-10,1,1,-1,1,-55
-80,1,1,1,-1,1,1,-9,1,-1,1,1,-2,1,1,-1,1,-1,2,2,1,1,-1,1,2,2,-1,3,1,2,-1,5,4,2,1,3,-1,1,4,6,2,5,1,8,3,4,10,5,5,5,8,4,6,4,16,3,6,4,13,8,4,8,9,14,16,6,11,8,6,8,11,11,2,7,16,5,12,12,5,3,9,11,5,9,12,12,10,7,7,15,13,11,14,9,14,15,8,12,14,15,9,12,8,5,12,15,9,3,13,12,11,2,16,8,7,8,6,4,4,2,4,4,1,6,4,8,4,5,3,5,3,3,7,4,1,3,4,1,2,-1,1,2,2,4,3,2,2,-1,1,1,2,-1,1,1,-1,1,-1,1,-1,1,-6,1,-2,1,-2,1,-10,1,1,-1,1,-55
-80,1,1,1,-1,1,1,-9,1,1,-1,1,-2,1,1,-1,1,-1,1,3,1,1,-1,1,2,2,-1,3,2,1,2,3,3,3,2,2,1,-1,5,5,2,5,2,8,1,5,9,6,7,3,11,2,2,7,13,6,4,9,11,7,5,7,8,15,15,8,9,9,6,8,10,12,3,6,14,8,14,10,3,4,11,12,3,9,13,10,8,11,10,11,12,12,13,11,13,15,9,12,14,13,12,9,12,3,9,16,7,5,18,9,8,5,16,7,9,6,6,3,4,2,4,4,1,6,5,7,4,5,4,4,4,2,6,5,3,1,5,1,-1,1,2,2,2,3,2,3,-1,2,2,1,1,-1,1,1,-1,1,-1,1,-1,1,-6,1,-2,1,-2,1,-10,1,1,-1,1,-55
-80,1,1,1,-1,1,1,-9,1,1,-1,1,-2,1,1,-1,1,-1,1,3,1,1,-1,1,2,2,-1,3,2,1,2,3,3,3,1,3,1,-1,5,5,3,4,2,8,1,5,9,6,7,3,11,2,3,6,13,6,5,8,11,7,4,8,8,15,15,8,9,9,6,8,11,11,3,6,14,8,14,10,4,3,10,13,2,10,13,10,8,11,9,12,13,11,13,11,13,15,10,11,11,16,12,9,12,2,10,16,7,5,18,9,8,3,17,8,9,6,5,4,4,2,4,4,1,6,4,8,4,5,4,4,4,2,6,5,3,1,5,1,-1,1,2,2,2,3,2,3,1,1,2,1,1,-1,1,1,-1,1,-1,1,-1,1,-6,1,-2,1,-2,1,-10,1,1,-1,1,-55
-80,1,1,1,-1,1,1,-9,1,-1,1,1,-2,1,1,-1,1,-1,2,2,1,1,-1,1,2,2,-1,3,1,2,-1,5,4,2,1,3,1,-1,4,6,2,5,1,8,3,4,10,5,5,5,8,4,6,4,15,4,6,4,13,8,4,8,9,14,16,7,10,8,6,8,11,11,3,6,15,6,11,13,5,3,9,11,5,10,11,12,10,7,7,15,12,12,14,9,15,15,7,13,13,15,10,11,8,5,12,15,9,3,14,11,11,2,17,7,7,8,6,4,4,2,4,4,1,6,4,8,4,5,4,4,3,3,6,5,1,3,4,1,2,-1,1,2,2,4,3,2,2,-1,1,1,2,-1,1,1,-1,1,-1,1,-1,1,-6,1,-2,1,-2,1,-10,1,1,-1,1,-55
-80,1,1,1,-1,1,1,-9,1,1,-1,1,-2,1,-1,1,1,-1,2,2,1,1,-1,1,2,2,-1,3,2,1,2,3,3,3,2,2,1,-1,5,5,2,5,2,8,1,6,8,6,7,3,10,3,2,7,11,8,3,10,10,8,6,7,7,16,14,8,9,9,6,8,9,13,3,6,12,10,14,10,4,3,10,13,2,10,13,10,11,8,10,11,12,12,14,10,13,15,9,13,15,11,12,9,12,4,9,15,7,6,17,9,8,6,16,6,9,6,8,1,5,1,5,3,1,7,6,5,4,5,4,4,4,2,6,5,3,1,5,1,-1,1,2,2,2,3,2,3,-1,2,2,1,1,-1,1,1,-1,1,-1,1,-1,1,-6,1,-2,1,-2,1,-10,1,1,-1,1,-55
-80,1,1,1,-1,1,1,-9,1,1,-1,1,-2,1,1,-1,1,-1,1,3,1,1,-1,1,2,2,-1,3,2,1,2,3,3,3,1,3,1,-1,5,5,2,5,2,8,1,5,9,6,7,3,11,2,3,6,13,6,5,8,11,7,4,8,8,15,15,8,9,9,6,8,10,12,3,6,14,8,14,10,3,4,11,12,2,10,13,10,8,11,11,10,12,12,13,11,13,15,9,12,13,14,12,9,12,3,9,16,7,5,18,9,8,3,17,8,9,6,5,4,4,2,4,4,1,6,4,8,4,5,4,4,4,2,6,5,3,1,5,1,-1,1,2,2,2,3,2,3,-1,2,2,1,1,-1,1,1,-1,1,-1,1,-1,1,-6,1,-2,1,-2,1,-10,1,1,-1,1,-55
-80,1,1,1,-1,1,1,-9,1,1,-1,1,-2,1,1,-1,1,-1,1,3,1,1,-1,1,2,2,-1,3,2,1,2,3,3,3,1,3,1,-1,5,5,3,4,2,8,1,5,9,6,7,3,11,2,3,6,13,6,5,8,11,7,4,8,8,15,15,8,9,9,6,8,10,12,3,6,14,8,14,10,4,3,10,13,2,10,13,10,8,11,9,12,13,11,13,11,13,15,10,11,12,15,12,9,12,3,9,16,7,5,18,9,8,3,17,8,9,6,5,4,4,2,4,4,1,6,4,8,4,5,4,4,4,2,6,5,3,1,5,1,-1,1,2,2,2,3,2,3,-1,2,2,1,1,-1,1,1,-1,1,-1,1,-1,1,-6,1,-2,1,-2,1,-10,1,1,-1,1,-55
-80,1,1,1,-1,1,1,-9,1,1,-1,1,-2,1,1,-1,1,-1,1,3,1,1,-1,1,2,2,-1,3,2,1,2,3,3,3,1,3,1,-1,5,5,2,5,2,8,1,5,9,6,7,3,11,2,2,7,13,6,5,8,11,7,4,8,8,15,15,8,9,9,6,8,10,12,3,6,14,8,14,10,3,4,11,12,3,9,13,10,8,11,11,10,12,12,13,11,13,15,9,12,14,13,12,9,12,3,9,16,7,5,18,9,8,5,15,8,9,6,5,4,4,2,4,4,1,6,4,8,4,5,4,4,4,2,6,5,3,1,5,1,-1,1,2,2,2,3,2,3,-1,2,2,1,1,-1,1,1,-1,1,-1,1,-1,1,-6,1,-2,1,-2,1,-10,1,1,-1,1,-55
