3.1415926,0.000#0.620#0.640#0.400#0.390#0.610#0.630#0.650#0.820#0.380#0.420#0.250#0.830#0.840#0.990#0.370,4.600e+01,-00006387,000007597,1,000000046,000000304,000000000,000000000
-65,1,1,-1,2,1,1,2,1,-1,2,-1,1,2,-1,2,1,3,3,1,1,2,1,1,2,1,5,2,2,3,1,1,4,4,3,8,6,3,7,4,8,5,6,10,5,10,7,6,12,6,5,8,11,9,8,11,9,12,12,8,13,7,6,9,12,13,8,10,12,20,18,8,15,14,11,15,10,16,10,10,10,13,13,6,17,10,8,11,14,9,4,11,12,11,11,9,10,8,9,2,12,5,13,11,5,7,4,6,8,4,10,7,6,2,7,4,2,3,-1,3,3,4,4,3,2,3,1,1,3,2,1,1,-1,1,-1,1,1,2,1,1,1,1,-1,1,1,2,-3,1,-13,1,-76
-64,1,-1,1,-1,1,2,3,-2,1,1,1,1,2,2,-1,3,1,2,2,2,1,1,1,2,1,3,4,4,1,1,1,5,2,6,6,3,6,5,6,4,9,8,8,10,5,7,6,6,12,8,5,12,8,8,11,11,10,10,10,9,10,6,10,11,14,8,10,16,16,14,12,11,17,13,14,11,14,12,9,16,7,8,11,8,19,13,6,13,10,11,4,9,14,13,7,7,11,4,7,6,11,9,15,7,5,6,4,6,6,6,11,4,4,5,6,1,4,2,1,4,3,4,3,-1,5,-1,2,3,2,-1,2,-1,1,-1,1,-1,3,1,1,1,1,-1,1,1,2,-2,1,-14,1,-76
-64,1,-1,1,-1,1,2,2,1,-1,1,1,1,1,2,2,-1,3,1,2,2,2,1,1,1,2,1,3,4,4,1,1,1,5,2,6,6,3,6,5,6,4,9,8,8,10,5,7,6,6,12,7,6,12,8,8,11,12,9,9,11,9,10,6,10,12,13,7,11,16,16,13,13,12,16,13,14,11,14,11,10,16,7,8,11,9,18,13,6,13,10,11,4,10,13,13,7,7,11,4,7,7,10,10,14,7,5,6,4,5,7,6,11,4,4,5,6,1,4,2,1,4,3,4,3,-1,5,-1,2,3,2,-1,2,-1,1,-1,1,-1,3,1,1,1,1,-1,1,1,2,-2,1,-14,1,-76
-64,1,-1,1,-1,1,2,2,1,-1,1,1,1,1,2,2,-1,3,1,3,1,1,2,2,-1,3,-1,6,1,3,2,1,1,5,3,4,7,3,6,8,3,3,10,6,10,7,8,7,6,11,7,7,6,14,6,6,13,13,8,11,9,8,11,4,12,9,16,10,8,16,16,17,9,10,19,14,12,11,14,11,10,11,12,8,11,12,15,13,6,12,11,5,10,7,16,13,7,8,10,6,5,9,8,11,13,6,6,5,5,6,6,8,9,5,3,5,6,1,4,2,1,4,3,2,5,1,4,-1,2,1,4,1,1,-1,1,-1,1,1,2,1,1,-1,2,-1,1,1,2,-2,1,-14,1,-76
-64,1,-1,1,-1,1,2,2,1,-1,1,1,1,1,2,2,-1,3,1,3,1,1,2,2,-1,3,-1,6,1,3,2,1,1,5,3,4,7,3,6,8,3,3,10,6,10,7,8,6,7,11,7,7,6,14,6,6,13,13,8,11,9,9,10,5,11,9,16,10,8,16,16,17,9,10,19,14,12,11,14,11,10,11,12,7,12,13,14,13,6,12,11,5,10,6,17,13,7,8,10,6,5,9,8,11,13,6,6,5,5,6,6,9,8,5,3,5,6,1,4,2,1,4,3,2,5,1,4,-1,2,1,4,1,1,-1,1,-1,1,1,2,1,1,-1,2,-1,1,1,2,-2,1,-14,1,-76
-64,1,-1,1,-1,1,2,3,-2,1,1,1,1,2,2,-1,3,1,2,2,2,1,2,-1,2,1,3,4,4,1,1,1,5,2,6,6,3,6,5,6,4,9,7,9,10,5,8,5,6,12,9,4,12,8,9,10,11,10,9,11,9,10,6,10,11,14,9,9,16,16,14,12,11,17,13,14,11,14,12,9,16,7,8,11,7,20,13,6,12,11,11,4,8,15,13,7,7,11,6,5,6,11,9,15,7,5,6,4,7,5,7,10,3,5,5,6,1,4,2,1,4,3,4,3,-1,5,-1,2,3,2,-1,2,-1,1,-1,1,-1,3,1,1,1,1,-1,1,1,2,-2,1,-14,1,-76
-64,1,-1,1,-1,1,2,3,-2,1,1,1,1,2,2,-1,3,1,2,2,2,1,1,1,2,1,3,4,4,1,1,1,5,2,6,6,3,6,5,6,4,9,8,8,10,5,7,6,6,12,7,6,12,8,8,11,12,9,10,10,9,10,6,10,12,13,8,10,16,16,14,12,12,16,13,14,11,14,11,10,16,7,8,11,9,18,13,6,13,10,11,4,10,13,13,7,7,11,4,7,6,11,10,14,7,5,6,4,5,7,6,11,4,4,5,6,1,4,2,1,4,3,4,3,-1,5,-1,2,3,2,-1,2,-1,1,-1,1,-1,3,1,1,1,1,-1,1,1,2,-2,1,-14,1,-76
-64,1,-1,1,-1,1,2,2,1,-1,1,1,1,1,2,2,-1,3,1,2,2,2,1,1,1,2,1,3,4,4,1,1,1,5,2,6,6,3,6,5,6,4,9,8,8,10,5,7,6,6,12,7,6,12,8,9,10,12,9,9,11,9,10,6,10,12,13,7,11,16,16,13,13,12,16,13,14,11,14,11,10,16,7,8,11,9,18,13,6,13,10,12,3,10,13,13,7,7,11,4,7,7,10,10,14,7,5,6,4,5,7,6,11,4,4,5,6,1,4,2,1,4,3,4,3,-1,5,-1,2,3,2,-1,2,-1,1,-1,1,1,2,1,1,1,1,-1,1,1,2,-2,1,-14,1,-76
-64,1,-2,1,1,2,2,1,-1,1,-1,2,-1,3,2,-1,2,2,2,2,2,1,1,1,2,1,3,4,4,1,2,-1,4,3,7,5,3,6,4,7,5,8,10,6,9,6,7,6,4,14,7,6,9,11,9,10,10,11,10,10,8,11,7,9,13,12,7,11,17,15,11,15,13,15,17,10,12,13,12,9,13,10,6,13,12,15,13,6,15,8,11,4,12,11,9,11,8,10,3,8,4,13,11,13,8,4,5,5,4,8,7,10,4,4,5,6,1,4,3,-1,4,3,4,3,2,3,-1,2,3,2,-1,2,-1,1,1,-1,1,2,1,1,1,1,-1,1,2,1,-2,1,-13,1,-77
-64,1,-1,1,-2,3,2,1,-1,1,1,1,1,2,2,-1,3,1,3,1,1,2,2,-1,3,-1,6,1,3,2,1,1,5,3,4,7,3,6,8,3,4,9,5,11,7,8,6,7,11,7,7,6,14,6,6,13,13,8,11,9,9,10,5,11,9,16,10,8,16,16,17,9,10,19,14,12,9,16,11,10,11,12,7,12,12,15,13,6,12,11,6,9,6,17,13,7,9,9,6,5,10,7,12,12,6,6,6,4,7,5,9,8,5,3,5,6,1,4,2,1,4,3,2,5,1,4,-1,2,1,4,1,1,-1,1,-1,1,1,2,1,1,-1,2,-1,1,1,2,-2,1,-14,1,-76
