3.1415926,0.000#0.410#0.370#0.390#0.380#0.400#0.340#0.350#0.360#0.420#0.330,3.900e+01,-00006347,000005587,1,000000039,000000306,000000000,000000000
-59,1,-10,1,1,-1,1,-2,1,2,1,-4,2,-1,3,-1,2,-1,2,1,-1,1,-1,2,-1,1,2,1,3,-1,1,1,1,2,3,3,1,2,1,1,3,1,4,5,5,1,3,2,4,5,3,3,2,12,6,6,6,5,5,10,9,4,6,8,8,9,7,6,9,10,14,5,11,6,10,6,9,10,10,15,14,14,11,12,12,12,10,11,14,7,15,9,16,13,8,15,8,4,10,6,11,17,9,13,6,8,5,9,4,7,9,8,6,13,14,7,9,5,9,5,6,8,9,9,8,2,8,6,12,5,5,6,6,7,7,4,3,5,3,4,4,3,2,2,8,2,3,3,8,2,2,2,2,-1,2,2,2,2,-1,1,2,-1,2,1,2,1,-1,1,1,-1,1,1,-3,2,-1,1,-1,1,-8,1,-2,1,1,-42
-59,1,-10,1,1,-1,1,-3,3,1,-4,2,1,2,2,-2,2,-1,1,-1,1,1,1,1,2,1,3,-1,1,-1,2,2,3,2,2,1,2,1,3,-1,5,2,8,2,2,1,5,3,5,2,3,11,7,3,8,6,4,14,6,6,4,5,11,7,8,6,10,14,10,5,11,6,10,6,9,9,11,11,18,10,15,9,14,10,12,12,14,8,14,13,12,12,9,11,12,5,9,10,7,11,15,12,7,6,7,6,7,5,11,6,8,16,11,10,6,5,9,3,8,9,8,10,7,4,6,8,10,4,6,2,10,7,7,4,3,3,5,4,4,3,2,6,4,3,2,2,9,3,1,2,2,-1,2,2,2,-1,2,1,2,1,1,1,2,1,-2,2,1,-1,1,-3,1,1,1,-2,1,-7,1,-3,2,-42
-59,1,-10,1,1,-1,1,-3,3,1,-4,2,1,2,2,-2,2,-1,1,-1,1,1,1,1,2,1,3,-1,1,-1,2,2,3,2,2,1,2,1,3,-1,5,4,6,2,2,-1,6,3,5,2,3,10,8,3,8,6,4,14,6,6,4,6,10,6,9,5,11,13,11,4,12,6,10,6,9,9,11,12,17,10,15,10,13,10,12,11,15,7,15,12,13,12,9,12,11,5,9,11,6,11,15,14,5,6,7,6,7,5,11,6,8,14,13,11,5,5,9,3,8,9,8,10,7,4,6,8,10,4,6,2,10,8,6,4,3,3,5,4,4,3,2,6,4,3,2,2,9,3,1,2,2,-1,2,2,2,1,1,1,2,1,1,1,2,1,-2,2,1,-1,1,-3,1,1,1,-2,1,-7,1,-3,2,-42
-59,1,-10,1,1,-1,1,-3,3,1,-4,2,1,2,2,-2,2,-1,1,-1,1,1,1,1,2,1,3,-1,1,-1,2,2,3,2,2,1,2,1,3,-1,5,3,7,2,2,-1,6,3,5,2,3,10,8,3,8,6,4,14,6,6,4,5,11,6,9,6,10,14,10,4,12,6,10,6,9,9,11,12,17,10,15,9,14,10,12,11,15,8,14,13,12,12,9,11,12,5,9,10,7,11,15,14,5,6,7,6,7,5,11,6,8,14,13,11,5,5,9,4,7,9,8,10,7,4,6,8,10,4,6,2,10,8,6,4,3,3,5,4,4,3,2,6,4,3,2,2,9,3,1,2,2,-1,2,2,2,1,1,1,2,1,1,1,2,1,-2,2,1,-1,1,-3,1,1,1,-2,1,-7,1,-3,2,-42
-59,1,-10,1,1,-1,1,-3,3,1,-4,2,1,2,2,-2,2,-1,1,-1,1,1,1,1,2,1,3,-1,1,-1,2,2,3,2,2,1,2,1,3,-1,5,4,6,2,2,-1,6,3,5,2,3,10,8,3,8,6,4,14,6,6,4,5,11,6,9,6,10,13,11,4,12,6,10,6,9,9,11,12,17,11,14,10,13,10,12,11,15,7,15,13,12,12,9,11,12,5,9,10,7,11,15,14,5,6,7,6,7,5,11,6,8,14,13,11,5,5,9,4,7,9,8,10,7,4,6,8,10,4,6,2,10,8,6,4,3,3,5,4,4,3,2,6,4,3,2,2,9,3,1,2,2,-1,2,2,2,1,1,1,2,1,1,1,2,1,-2,2,1,-1,1,-3,1,1,1,-2,1,-7,1,-3,2,-42
-59,1,-10,1,1,-1,1,-3,3,1,-4,2,1,2,2,-2,2,-1,1,-1,1,1,1,1,2,1,3,-1,1,-1,2,2,3,2,2,1,2,1,3,-1,5,2,8,2,2,1,5,3,5,2,3,11,7,3,8,6,4,14,6,6,4,5,11,6,9,6,10,14,10,5,11,6,10,6,9,9,11,12,17,10,15,9,14,10,12,11,15,8,14,13,12,12,9,11,12,5,9,10,7,11,15,13,6,6,7,6,7,5,11,6,8,16,11,11,5,5,9,4,7,9,8,10,7,4,6,8,10,4,6,2,10,8,6,4,3,3,5,4,4,3,2,6,4,3,2,2,9,3,1,2,2,-1,2,2,2,-1,2,1,2,1,1,1,2,1,-2,2,1,-1,1,-3,1,1,1,-2,1,-7,1,-3,2,-42
-59,1,-10,1,1,-1,1,-3,3,1,-4,2,1,2,2,-2,2,-1,1,-1,1,1,1,1,2,-1,4,-1,1,-1,2,2,3,2,2,1,2,1,3,-1,5,4,6,2,2,-1,6,3,5,2,3,11,7,3,8,6,4,14,6,6,4,6,10,6,9,6,10,12,12,4,12,7,9,6,9,10,10,13,16,10,15,10,13,10,12,11,15,7,15,11,14,9,12,13,10,5,9,9,8,12,14,14,5,6,7,6,7,7,9,6,8,15,12,11,5,4,10,2,9,10,7,10,7,4,6,8,10,3,7,2,10,8,6,4,3,4,4,4,4,4,1,6,4,3,2,2,9,3,1,2,2,-1,2,2,2,1,1,1,2,1,1,1,2,1,-2,2,1,-1,1,-3,1,1,1,-1,1,-8,1,-3,2,-42
-59,1,-10,1,1,-1,1,-3,3,1,-4,2,1,2,2,-2,2,-1,1,-1,1,1,1,1,2,1,3,-1,1,-1,2,2,3,2,2,1,2,1,3,-1,5,4,6,2,2,-1,6,3,5,2,3,10,8,3,8,6,4,14,6,6,4,6,10,6,9,5,11,12,12,4,12,6,10,5,10,10,10,13,16,10,15,10,13,10,12,11,15,7,15,12,13,10,11,13,10,5,9,9,8,12,14,14,5,7,6,6,7,7,9,6,8,15,12,11,5,4,10,2,9,10,7,10,7,4,6,8,10,3,7,2,10,8,6,4,3,4,4,4,4,4,1,6,4,3,2,2,9,3,1,2,2,-1,2,2,2,1,1,1,2,1,1,1,2,1,-2,2,1,-1,1,-3,1,1,1,-1,1,-8,1,-3,2,-42
-59,1,-10,1,1,-1,1,-3,3,1,-4,2,1,2,2,-2,2,-1,1,-1,1,1,1,1,2,1,3,-1,1,-1,2,2,3,2,2,1,2,1,3,-1,5,4,6,2,2,-1,6,3,5,2,3,10,8,3,8,6,4,14,6,6,4,6,10,6,9,5,11,13,11,4,12,6,10,6,9,10,10,12,17,10,15,10,13,10,12,11,15,7,15,12,13,11,10,12,11,5,9,11,6,12,14,13,6,6,7,6,7,6,10,6,8,15,12,11,5,5,9,3,8,10,7,10,7,4,6,8,10,4,6,2,10,8,6,4,3,3,5,4,4,4,1,6,4,3,2,2,9,3,1,2,2,-1,2,2,2,1,1,1,2,1,1,1,2,1,-2,2,1,-1,1,-3,1,1,1,-1,1,-8,1,-3,2,-42
-59,1,-10,1,1,-1,1,-3,3,1,-4,2,2,1,2,-2,2,-1,1,-1,1,1,1,1,2,2,2,-1,1,-1,2,2,3,2,2,1,2,1,3,-1,5,2,8,2,2,2,4,3,5,1,4,10,8,3,8,7,3,13,7,6,4,5,11,7,8,7,9,14,10,5,11,7,9,6,9,10,10,11,18,10,15,10,13,9,13,13,13,8,14,13,12,11,10,11,12,5,9,10,7,12,14,12,7,6,7,6,7,6,10,5,9,16,11,11,5,5,9,3,8,8,9,10,7,4,6,8,10,4,6,2,10,7,7,4,3,3,5,4,4,3,2,6,4,3,2,2,9,3,1,2,2,-1,1,3,2,-1,2,1,2,1,1,1,2,1,-2,2,1,-1,1,-3,1,1,1,-2,1,-7,1,-3,2,-42
-59,1,-10,1,1,-1,1,-3,3,1,-4,2,1,2,2,-2,2,-1,1,-1,1,1,1,1,2,-1,4,-1,1,-1,2,2,3,2,2,1,2,1,3,-1,5,4,6,2,2,-1,6,3,5,2,3,11,7,4,7,6,4,14,6,6,4,6,10,6,9,6,10,12,12,4,12,7,9,6,9,11,9,13,16,10,15,10,13,10,13,10,15,7,15,11,14,9,12,14,9,5,9,8,9,12,14,14,5,6,7,6,7,7,9,6,8,16,11,11,5,4,10,3,8,10,7,10,7,4,6,8,10,3,7,2,10,8,6,4,3,4,4,4,4,4,1,6,4,3,2,2,9,3,1,3,1,-1,2,2,2,1,1,1,2,1,1,1,2,1,-2,2,1,-1,1,-3,1,1,1,-1,1,-8,1,-3,2,-42
