3.1415926,0.000#0.080#0.070#0.150#0.090#0.050#0.060#0.120#0.140#0.160#0.630#0.640#0.650#0.100,2.000e+00,-00000334,000000290,1,000000002,000000312,000000000,000000000
-78,1,-4,1,-4,1,-2,1,1,-6,1,-1,2,1,2,-2,1,-1,1,1,-1,1,3,2,1,1,2,2,3,2,3,1,3,4,2,5,3,7,1,5,3,4,8,8,1,8,12,4,7,4,9,7,7,11,7,9,17,6,8,11,10,13,12,13,14,12,13,14,6,12,17,11,16,17,11,14,18,10,13,16,20,12,13,7,14,7,14,16,12,6,21,13,16,9,3,11,12,17,14,8,7,8,12,11,12,5,3,5,5,5,4,3,2,10,4,5,7,-1,1,2,3,3,3,4,2,3,-1,1,2,-1,1,2,1,2,-3,2,-1,1,-2,1,-15,1,-63
-78,1,-4,1,-4,1,-2,1,1,-7,1,2,1,2,-2,1,-1,1,1,-1,1,3,2,1,1,2,2,3,2,3,1,4,2,3,5,3,7,1,5,4,3,8,7,1,9,12,4,4,7,8,7,9,10,6,9,18,6,7,11,10,13,13,13,16,8,17,12,6,12,17,11,16,17,12,9,21,11,12,17,19,12,11,10,14,7,15,14,12,7,21,13,14,11,3,10,13,15,18,6,7,8,10,12,12,6,3,5,5,3,6,3,2,10,3,6,7,-1,1,1,4,3,4,3,2,3,-1,1,2,-1,1,2,1,1,1,-2,2,-1,1,-2,1,-15,1,-63
-78,1,-4,1,-4,1,-2,1,1,-7,1,2,1,2,-2,1,-1,1,1,-1,1,3,2,1,1,2,2,3,2,3,1,4,2,3,5,3,7,1,5,4,3,8,7,1,9,12,4,6,5,8,7,8,11,6,9,18,6,7,11,10,13,13,13,16,9,15,13,6,12,17,11,16,17,12,10,20,11,12,17,19,12,11,10,14,7,15,14,12,7,21,13,14,11,3,10,13,15,17,7,7,8,11,12,11,6,3,5,5,3,6,3,2,10,3,6,7,-1,1,1,4,3,4,3,2,3,-1,1,2,-1,1,2,1,1,1,-2,2,-1,1,-2,1,-15,1,-63
-78,1,-4,1,-4,1,-2,1,1,-7,1,2,1,2,-2,1,-2,2,-1,1,3,2,1,1,2,2,3,2,3,1,4,2,3,5,4,6,1,5,4,3,6,9,1,9,11,5,4,7,8,7,9,10,5,10,17,7,6,12,10,12,14,13,15,8,20,10,5,13,18,9,16,18,12,8,21,11,13,17,18,13,8,13,14,7,14,15,13,6,20,14,12,13,3,10,13,14,21,4,7,8,9,13,12,6,2,6,5,2,7,2,2,11,3,5,8,-1,1,1,4,2,4,3,4,2,-1,1,2,-1,1,2,1,1,1,-1,1,1,-1,1,-2,1,-15,1,-63
-78,1,-4,1,-4,1,-2,1,1,-7,1,2,1,2,-2,1,-1,1,1,-1,1,3,2,1,1,2,2,3,2,3,1,4,2,3,5,3,7,1,5,4,3,7,8,1,9,12,4,4,7,8,7,9,10,6,9,18,6,7,11,9,14,13,13,16,8,17,12,6,12,17,11,15,18,12,9,21,11,12,17,19,12,10,11,14,7,15,14,12,7,21,13,14,11,3,10,13,15,18,6,7,8,10,12,12,6,2,6,5,3,6,3,2,10,3,6,7,-1,1,1,4,3,4,3,2,3,-1,1,2,-1,1,2,1,1,1,-2,2,-1,1,-2,1,-15,1,-63
-78,1,-4,1,-4,1,-2,1,1,-7,1,2,1,2,-2,1,-1,1,1,-1,1,3,2,1,1,2,2,3,2,3,1,4,2,3,5,2,8,1,5,3,4,8,8,-1,9,12,4,6,5,8,7,8,11,6,9,18,6,7,11,10,13,13,13,16,9,15,13,6,12,17,11,17,16,11,11,21,10,12,17,18,13,12,9,14,7,15,15,11,7,22,12,14,11,3,10,14,14,17,7,7,8,11,12,11,6,3,5,5,5,4,3,2,10,3,6,7,-1,1,1,4,3,4,3,2,3,-1,1,2,-1,1,2,1,1,1,-2,2,-1,1,-2,1,-15,1,-63
-78,1,-4,1,-4,1,-2,1,1,-7,1,2,1,2,-2,1,-1,1,1,-1,1,3,2,1,1,2,2,3,2,3,1,4,2,3,5,3,7,1,5,3,4,8,7,1,9,12,4,6,5,8,7,8,11,6,9,18,6,7,11,10,13,13,13,16,9,15,13,6,12,17,11,17,16,11,11,21,10,12,17,18,13,11,10,14,7,15,15,11,7,22,12,14,11,3,10,13,15,17,7,7,8,11,12,11,6,3,5,5,5,4,3,2,10,3,6,7,-1,1,1,4,3,4,3,2,3,-1,1,2,-1,1,2,1,1,1,-2,2,-1,1,-2,1,-15,1,-63
-78,1,-4,1,-4,1,-2,1,1,-7,1,2,1,2,-2,1,-2,2,-1,1,3,2,1,1,2,2,3,2,3,1,4,2,3,5,3,7,1,5,4,3,6,9,1,9,11,5,4,7,8,7,9,10,5,10,17,7,7,11,10,13,13,13,15,8,20,10,5,13,17,10,16,18,12,8,22,11,13,16,19,12,8,13,14,7,14,15,13,6,21,13,13,12,3,10,13,14,20,5,7,8,9,13,12,6,2,6,5,2,7,3,2,10,3,6,7,-1,1,1,4,3,3,4,2,3,-1,1,2,-1,1,2,1,1,1,-1,1,1,-1,1,-2,1,-15,1,-63
-78,1,-4,1,-4,1,-2,1,1,-7,1,2,1,2,-2,1,-2,2,-1,1,3,2,1,1,2,2,3,2,3,1,4,2,3,5,4,6,1,5,4,3,6,9,1,9,11,5,4,7,8,7,9,10,5,10,17,7,6,12,10,13,13,13,15,8,20,10,5,13,17,10,16,18,12,8,20,12,13,17,18,13,8,13,14,7,14,15,13,6,20,14,13,12,3,10,14,13,21,4,7,8,9,13,12,6,2,6,5,2,7,3,1,11,3,5,8,-1,1,1,4,2,4,4,3,2,-1,1,2,-1,1,2,1,1,1,-1,1,1,-1,1,-2,1,-15,1,-63
-78,1,-4,1,-4,1,-2,1,1,-7,1,2,1,2,-2,1,-2,2,-1,1,3,2,1,1,2,2,3,2,3,1,4,2,3,5,4,6,1,5,4,3,6,9,1,9,11,5,4,7,8,7,9,10,5,10,16,8,6,12,9,13,14,13,15,8,20,10,5,13,17,10,17,17,10,10,21,11,13,17,18,13,8,13,14,7,14,15,13,6,21,13,12,13,3,10,13,14,21,4,7,8,9,13,12,6,2,6,4,3,7,2,3,10,3,5,8,-1,1,1,4,2,4,3,4,2,-1,1,2,-1,1,2,1,1,1,-1,1,1,-1,1,-2,1,-15,1,-63
