3.1415926,0.000#0.050#0.900#0.990#0.010#0.060#0.890#0.040#0.080#0.090#0.870#0.820#0.830,3.800e+01,-00005920,000005632,1,000000038,000000304,000000000,000000000
-65,1,-5,1,-2,1,1,3,2,-4,1,2,-1,1,-1,1,3,2,2,2,1,-1,3,-1,2,-1,3,1,2,3,3,6,2,4,4,2,5,3,4,1,10,1,7,3,4,4,4,7,3,4,8,10,7,6,8,7,5,7,7,7,10,10,13,10,5,9,16,12,5,16,10,12,15,9,10,14,13,9,13,10,12,14,7,10,15,14,12,8,9,13,13,8,9,9,9,9,10,10,13,11,13,9,6,4,9,4,11,7,9,10,8,10,7,6,5,6,6,2,5,7,7,1,4,4,5,1,3,5,6,2,1,4,4,3,3,2,6,1,3,3,-1,4,2,3,3,4,2,-1,3,-1,1,2,-1,1,2,1,-2,1,-7,1,-1,1,-5,1,-57
-65,1,-5,1,-2,1,1,3,2,-4,1,2,-1,1,-1,1,3,2,3,1,1,-1,2,1,1,1,3,1,2,3,3,6,2,4,4,2,5,3,5,-1,9,2,7,3,4,4,4,7,3,4,8,10,7,6,8,7,4,8,9,5,10,10,13,10,4,10,18,10,5,16,10,12,14,10,10,14,13,9,14,9,11,15,7,10,16,13,11,9,9,13,11,10,8,10,8,10,9,11,14,10,14,8,6,4,8,5,11,7,10,9,9,9,7,6,4,7,6,2,5,7,7,1,4,4,5,1,4,4,6,2,2,3,4,3,4,1,6,1,4,2,-1,4,2,3,3,4,2,-1,3,-1,1,2,-1,1,2,1,-2,1,-7,1,-1,1,-6,1,-56
-64,1,-5,1,-3,1,1,2,3,-4,2,1,1,-1,1,-1,2,3,2,2,-1,1,-1,3,1,1,1,3,3,2,6,3,4,2,1,4,5,4,1,4,2,9,2,8,4,4,5,6,4,3,6,12,7,6,6,9,6,6,8,6,12,8,11,12,5,9,16,12,16,5,11,10,9,16,15,9,11,11,9,14,13,13,8,8,17,13,9,11,13,9,9,12,8,10,9,9,10,10,10,13,12,11,2,8,4,9,6,11,7,13,8,10,6,7,3,8,3,5,8,4,2,6,5,3,1,5,5,3,4,4,3,2,4,3,2,3,2,5,2,4,4,-1,1,3,6,2,1,1,-1,3,2,1,1,-1,1,2,-2,1,-8,1,-1,1,-5,1,-56
-64,1,-5,1,-3,1,1,2,3,-4,2,1,1,-1,1,-1,2,3,2,2,-1,1,-1,3,-1,2,1,3,3,2,6,3,4,2,1,4,4,5,1,4,1,10,3,7,4,4,7,4,4,3,10,8,6,7,7,8,7,5,7,7,10,10,10,13,9,5,12,16,16,5,11,10,9,16,15,9,10,12,10,13,14,12,9,7,15,15,8,12,13,9,8,13,9,9,9,9,10,10,10,13,11,12,4,6,4,9,6,11,10,10,9,9,6,7,6,5,2,6,7,5,1,7,4,4,1,5,5,3,2,6,4,1,3,4,2,3,1,6,3,3,4,-1,2,2,6,2,-1,2,-1,3,2,1,1,-1,1,2,-3,1,-7,1,-1,1,-5,1,-56
-65,1,-5,1,-2,1,1,3,2,-4,1,2,-1,1,-1,1,3,2,2,2,1,-1,3,-1,1,1,3,1,2,3,3,6,2,4,4,2,5,3,4,1,10,1,7,3,4,4,4,7,3,4,8,10,7,6,8,7,5,7,7,7,10,10,13,10,4,10,17,11,5,16,10,12,14,10,10,14,13,9,14,9,11,15,7,10,16,13,12,8,9,13,13,8,9,9,9,9,10,10,13,11,13,9,6,4,7,6,11,7,10,9,8,10,7,6,5,6,6,2,5,7,7,1,4,4,5,1,3,5,7,1,1,4,4,3,3,2,6,1,3,3,-1,4,2,3,3,4,2,-1,3,-1,1,2,-1,1,2,1,-2,1,-7,1,-1,1,-6,1,-56
-65,1,-5,1,-2,1,1,3,2,-4,2,1,-1,1,-1,1,3,2,3,1,1,-1,2,1,1,1,3,1,2,3,3,6,1,5,4,2,5,3,5,-1,9,2,7,3,4,4,4,7,3,4,8,10,7,6,8,7,3,9,9,5,10,10,14,9,4,10,18,10,5,16,9,13,14,10,10,14,13,9,14,9,11,15,7,10,15,14,10,10,9,13,11,10,8,10,8,10,9,11,14,10,14,8,6,4,8,5,11,7,10,9,9,9,8,5,4,7,6,2,5,7,7,1,4,4,5,1,4,4,6,2,2,3,4,3,4,1,6,1,4,2,-1,4,2,3,3,4,2,-1,3,-1,1,2,-1,1,2,1,-2,1,-7,1,-1,1,-6,1,-56
-64,1,-5,1,-3,1,1,2,3,-4,2,1,1,-1,1,-1,2,3,3,1,-1,1,-1,3,1,1,1,3,3,2,6,3,4,2,-1,5,5,4,1,4,1,10,2,8,4,4,5,6,4,3,6,12,7,6,6,9,6,6,8,6,12,8,12,11,5,9,16,12,16,5,11,10,9,16,15,9,11,11,9,14,13,13,8,8,17,13,9,11,13,9,11,10,8,10,9,9,11,9,10,13,12,11,2,8,4,9,5,12,7,13,8,10,6,7,3,8,3,5,7,5,2,6,5,3,1,5,5,3,4,4,3,2,4,3,2,3,3,4,2,4,4,-1,1,3,6,2,1,1,-1,3,2,1,1,-1,1,2,-2,1,-8,1,-1,1,-5,1,-56
-65,1,-5,1,-2,1,1,3,2,-4,1,2,-1,1,-1,1,3,2,3,1,1,-1,2,1,1,1,3,1,2,3,3,6,2,4,4,2,5,3,4,1,10,1,7,3,4,4,4,7,3,4,8,10,7,6,8,7,5,7,8,6,10,10,13,10,4,10,17,11,5,16,10,12,14,10,10,14,13,9,14,9,10,16,7,10,16,13,11,9,9,13,11,10,8,10,8,10,10,10,14,10,14,8,6,4,8,5,11,7,10,9,8,10,7,6,4,7,6,2,5,7,7,1,4,4,5,1,4,4,6,2,2,3,4,3,3,2,6,1,4,2,-1,4,2,3,3,4,2,-1,3,-1,1,2,-1,1,2,1,-2,1,-7,1,-1,1,-6,1,-56
-65,1,-5,1,-2,1,1,3,2,-4,2,1,-1,1,-1,1,2,3,3,1,1,-1,2,1,1,1,3,1,2,3,3,6,1,5,4,2,5,3,5,-1,8,3,7,3,4,4,4,7,3,4,8,10,7,6,7,8,3,9,9,5,10,10,14,9,4,10,18,10,4,17,10,12,13,11,9,15,13,9,14,9,10,16,7,10,14,15,10,10,11,11,12,9,8,10,8,10,9,11,14,9,15,8,6,4,8,5,11,7,10,9,9,9,9,4,4,7,6,2,5,7,7,1,4,4,5,1,4,4,6,2,2,3,4,3,4,1,6,1,4,2,-1,4,2,3,3,4,2,-1,3,-1,1,2,-1,1,2,1,-2,1,-7,1,-1,1,-6,1,-56
-65,1,-5,1,-2,1,1,3,2,-4,2,1,-1,1,-1,1,2,3,3,1,1,-1,2,1,1,1,3,1,2,3,3,6,1,5,4,2,5,3,5,-1,8,3,7,3,4,4,4,7,3,4,9,9,7,6,7,8,3,9,9,5,10,10,14,9,4,10,17,11,4,17,10,12,13,11,9,15,12,10,14,9,10,16,7,10,14,15,10,10,12,10,12,9,8,10,9,9,9,11,13,10,15,8,6,4,8,5,11,7,10,9,9,9,9,4,4,7,6,2,5,7,7,1,4,4,5,1,4,4,6,2,2,3,4,3,4,1,6,1,4,2,-1,4,2,3,3,4,2,-1,3,-1,1,2,-1,1,2,1,-2,1,-7,1,-1,1,-6,1,-56
