3.1415926,0.000#0.320#0.370#0.360#0.430#0.850#0.040#0.140#0.030#0.150#0.400#0.060#0.160#0.410,4.700e+01,-00006587,000007795,1,000000047,000000306,000000000,000000000
-67,1,-2,1,1,2,1,-2,1,2,2,-2,4,2,1,1,2,-1,1,4,3,3,2,3,4,4,2,4,5,3,1,3,5,7,5,4,4,5,6,5,7,10,12,3,6,9,8,9,9,7,10,14,8,5,9,20,6,10,10,13,13,14,13,14,11,11,11,13,22,12,12,19,12,11,10,8,11,13,13,16,9,8,22,10,12,14,17,5,6,7,5,6,17,13,8,10,13,9,5,8,9,4,5,7,8,3,4,7,4,3,6,3,4,2,6,1,3,3,3,-1,2,2,3,1,3,1,-1,3,3,1,3,1,2,-3,1,-16,1,-6,1,-76
-66,1,-3,1,1,-1,3,-2,2,1,2,-1,2,2,1,2,1,2,1,-1,4,3,1,4,3,4,3,3,4,5,3,1,4,4,7,5,5,3,6,5,7,4,11,12,3,6,9,8,11,7,7,10,12,9,7,7,9,18,9,11,12,14,9,18,12,13,14,7,15,21,12,12,15,16,13,8,9,10,14,12,13,12,10,20,9,13,15,16,3,8,6,5,7,17,9,12,8,15,8,6,7,10,7,2,10,5,3,4,8,3,3,6,5,2,2,6,2,2,3,3,2,-1,2,3,3,1,-1,1,3,3,1,3,1,2,-3,1,-16,1,-6,1,-76
-66,1,-3,1,1,-1,3,-2,2,1,2,-1,2,2,1,2,1,2,1,-1,5,2,2,3,3,4,3,3,4,5,3,1,4,4,7,5,4,4,4,7,7,4,11,12,4,5,8,9,11,7,7,10,12,9,7,7,8,19,8,12,11,15,11,16,13,12,13,8,17,19,13,11,13,18,13,8,10,9,13,13,13,12,9,21,9,13,18,13,2,9,6,5,8,16,10,11,7,16,7,7,8,9,7,2,10,5,3,4,7,4,3,6,5,2,3,5,2,2,3,3,2,-1,2,3,3,1,-1,1,3,3,1,3,-1,3,-3,1,-16,1,-6,1,-76
-66,1,-3,1,1,-1,3,-2,2,1,2,-1,2,2,1,2,1,2,1,-1,5,2,1,4,3,4,3,3,4,5,3,1,4,4,7,5,4,4,6,5,7,4,11,12,4,5,8,9,11,7,7,10,12,9,7,7,8,19,8,12,11,15,11,16,13,12,13,8,17,19,13,11,13,18,13,8,10,9,13,13,13,12,9,21,9,13,17,14,2,9,6,5,8,16,10,11,7,16,8,6,8,9,7,2,10,5,3,4,7,4,3,6,5,2,2,6,2,2,3,3,2,-1,2,3,3,1,-1,1,3,3,1,3,1,2,-3,1,-16,1,-6,1,-76
-66,1,-3,1,1,-1,3,-2,3,-1,1,1,2,2,1,2,1,2,1,-1,3,4,2,3,3,4,3,3,4,5,3,1,4,4,7,5,5,3,4,7,6,5,9,14,4,5,7,10,11,7,7,10,12,9,9,5,9,18,6,14,11,15,12,15,10,15,14,7,17,19,13,11,15,16,14,7,11,8,12,14,13,12,9,21,10,12,17,14,2,9,6,5,12,12,10,11,8,15,8,6,8,9,7,2,10,5,3,4,7,4,3,6,5,2,3,5,1,3,3,3,2,-1,2,3,3,1,-1,1,3,3,1,3,-1,3,-3,1,-16,1,-6,1,-76
-66,1,-3,2,-1,1,2,-2,3,-2,2,3,1,-1,3,2,1,1,-1,4,3,2,3,4,3,-1,6,4,5,3,1,5,3,7,5,5,3,7,4,6,5,14,9,6,3,5,12,7,11,9,8,9,12,8,5,8,20,6,14,14,12,11,16,11,14,12,9,21,15,13,11,16,15,13,8,14,5,12,14,9,16,15,15,10,12,21,10,6,5,6,5,14,9,9,13,13,10,4,10,9,8,5,4,9,6,3,4,5,6,6,3,4,3,5,3,3,1,3,2,3,-1,4,1,4,-2,1,5,1,4,-1,1,2,-3,1,-17,1,-4,1,-77
-67,1,-2,1,1,2,1,-2,1,2,2,-1,1,3,1,2,1,2,-1,1,4,3,2,3,3,4,4,2,4,5,3,1,3,5,6,6,5,3,4,7,5,7,10,12,3,6,9,8,11,7,7,10,14,8,5,9,18,8,10,10,14,12,14,13,15,10,12,10,13,22,12,12,19,12,10,11,7,12,14,12,17,8,7,23,9,13,15,16,3,8,6,6,6,17,13,8,10,13,9,5,8,9,4,5,7,8,3,4,7,4,2,7,3,4,2,6,2,2,3,3,-1,2,2,3,2,2,1,-1,3,3,1,3,1,2,-3,1,-16,1,-6,1,-76
-67,1,-2,1,1,-1,3,-2,1,2,2,-1,2,2,1,2,1,2,-1,1,4,3,2,3,4,3,3,3,4,5,3,1,3,5,7,5,4,4,3,8,4,8,12,10,3,6,9,8,12,6,5,12,12,9,7,8,14,12,10,10,15,11,10,17,15,10,14,8,13,22,12,12,17,14,12,9,8,11,15,11,17,8,9,21,9,13,13,18,3,8,7,4,8,16,12,9,10,13,10,4,8,9,4,5,9,6,2,5,6,5,1,8,4,3,2,6,2,2,3,3,-1,2,3,2,3,1,1,-1,3,3,1,3,1,2,-3,1,-16,1,-6,1,-76
-67,1,-2,1,1,2,1,-2,1,2,2,-1,1,3,2,1,1,2,-1,1,4,3,3,2,3,4,4,2,4,5,3,1,3,5,6,6,4,4,5,6,5,7,10,12,3,6,9,8,11,7,7,10,14,8,5,9,18,8,10,10,14,12,14,13,14,11,12,10,13,22,12,12,19,12,10,11,7,12,14,12,16,9,7,23,10,12,15,16,3,8,6,6,6,17,13,8,10,13,9,5,8,9,4,5,7,8,3,4,7,4,2,7,3,4,2,6,2,2,3,3,-1,2,2,3,2,2,1,-1,3,3,1,3,1,2,-3,1,-16,1,-6,1,-76
-67,1,-2,1,1,-1,3,-2,1,2,2,-1,2,2,1,2,1,2,-1,1,4,3,2,3,4,3,3,3,4,5,3,1,3,5,7,5,4,4,4,7,5,7,11,11,3,6,9,8,12,6,5,12,12,9,7,8,14,12,10,10,15,11,10,17,15,10,14,8,13,22,12,12,17,14,12,9,8,11,15,11,17,8,9,21,9,13,13,18,3,8,7,4,8,16,12,9,10,13,10,4,8,9,4,5,9,6,2,5,6,5,1,8,4,3,2,6,2,2,3,3,-1,2,3,2,3,1,1,-1,3,3,1,3,1,2,-3,1,-16,1,-6,1,-76
-66,1,-3,1,1,-1,3,-2,3,-1,2,-1,2,2,1,2,1,2,1,-1,4,3,2,3,3,4,3,3,4,5,3,1,4,4,7,5,4,4,4,7,7,4,10,13,4,5,7,10,11,7,7,10,12,9,9,5,8,19,7,13,11,15,12,15,12,13,14,7,16,20,13,11,14,17,13,8,10,9,13,13,13,12,9,21,10,12,18,13,2,9,6,5,11,13,10,11,7,16,7,7,8,9,7,2,10,5,3,4,7,4,3,6,6,1,3,5,2,2,3,3,2,-1,2,3,3,1,-1,1,3,3,1,3,-1,3,-3,1,-16,1,-6,1,-76
-67,1,-2,1,1,2,1,-2,1,2,2,-1,1,3,1,2,1,2,-1,1,4,3,2,3,3,4,4,2,4,5,3,1,3,5,7,5,5,3,3,8,5,7,11,11,3,6,9,8,11,7,7,10,14,8,5,9,18,8,10,10,14,12,14,13,15,10,13,9,12,23,12,12,19,12,10,11,7,12,14,12,17,8,7,23,9,13,15,16,3,8,6,5,7,17,12,9,10,13,9,5,9,8,4,5,7,8,3,4,7,4,1,8,3,4,2,6,2,2,3,3,-1,2,3,2,2,2,1,-1,3,3,1,3,1,2,-3,1,-16,1,-6,1,-76
