3.1415926,0.000#0.160#0.170#0.200#0.210#0.180#0.190#0.220#0.150#0.400#0.390#0.980,4.500e+01,-00007052,000006718,1,000000045,000000306,000000000,000000000
-73,1,-3,1,1,-2,1,2,-2,1,1,1,-1,1,-1,1,-2,1,-1,3,-1,3,1,2,2,3,1,3,4,4,2,6,4,5,1,4,5,1,3,4,4,7,3,5,2,9,4,9,2,11,8,14,10,8,10,7,11,12,6,15,14,10,10,13,12,10,12,14,9,12,9,8,10,16,14,14,17,21,8,11,13,12,9,10,15,12,12,9,7,15,18,17,9,9,8,12,6,3,6,14,11,4,7,7,18,7,7,8,9,13,7,6,4,6,8,6,2,4,8,2,2,1,2,1,3,3,4,5,3,1,2,3,2,-1,1,2,1,-2,1,2,-2,1,1,1,1,2,1,-3,1,-15,1,-1,1,1,-57
-73,1,-3,1,1,-1,1,-1,2,-2,1,1,1,-1,1,-1,1,-2,1,-1,2,1,3,1,1,3,3,1,7,-1,4,2,6,4,5,1,3,6,1,3,5,3,6,4,5,2,10,3,9,2,11,8,10,14,13,5,8,10,11,7,19,10,12,8,15,10,12,10,16,7,12,9,7,11,16,14,13,18,15,14,11,13,10,11,11,14,9,15,7,9,14,19,17,9,9,8,14,4,4,5,13,12,5,6,8,17,8,6,7,10,10,10,6,4,7,7,5,3,5,7,3,1,1,2,3,1,2,5,5,3,2,1,3,2,-1,1,3,-3,3,-3,1,1,1,1,2,1,-3,1,-15,1,-1,1,1,-57
-73,1,-3,1,1,-1,1,-1,2,-2,1,1,1,-1,1,-1,1,-2,1,-1,2,1,3,1,1,3,3,1,6,1,4,2,6,4,5,1,3,6,1,3,5,3,6,4,5,2,10,3,9,2,11,8,10,14,13,5,8,10,11,7,19,10,12,8,14,11,12,10,16,7,13,8,8,10,16,14,13,18,15,14,11,13,9,12,11,14,9,15,7,9,14,19,17,9,9,8,14,4,4,5,13,12,5,6,9,16,8,6,7,10,10,10,6,4,8,6,4,4,5,7,3,1,1,2,3,1,2,5,5,3,2,1,3,2,-1,1,3,-3,3,-3,1,1,1,1,2,1,-3,1,-15,1,-1,1,1,-57
-73,1,-3,1,1,-1,1,-1,2,-2,1,1,1,-1,1,-1,1,-2,1,-1,2,1,3,1,1,3,3,1,6,1,4,2,5,5,5,1,3,6,1,3,5,3,6,4,5,2,9,4,9,2,11,8,10,14,13,5,8,10,11,7,19,10,10,10,14,11,12,10,16,7,14,7,9,9,15,15,13,18,14,15,11,13,11,10,11,13,10,15,8,8,12,21,17,9,10,7,14,4,3,6,13,12,5,6,10,15,9,5,7,10,11,9,5,5,8,6,4,4,5,7,3,1,1,2,3,1,2,5,5,3,2,1,3,2,-1,1,3,-3,3,-3,1,1,1,1,2,1,-3,1,-15,1,-1,1,1,-57
-73,1,-3,1,1,-1,1,-1,2,-2,1,1,1,-1,1,-1,1,-2,1,-1,2,1,3,1,1,3,3,1,6,1,4,2,5,5,5,1,2,7,1,3,5,3,6,4,5,2,9,4,9,2,11,8,11,13,13,5,8,10,11,7,18,11,10,10,14,11,12,10,16,7,15,6,9,9,15,15,13,18,14,15,10,14,12,9,11,13,10,15,8,8,10,23,17,9,10,7,14,4,3,6,13,12,6,5,10,15,8,6,7,10,11,9,5,5,8,6,4,4,5,7,3,1,1,2,3,1,2,5,5,3,2,1,3,2,-1,1,3,-3,3,-3,1,1,1,1,2,1,-3,1,-15,1,-1,1,1,-57
-73,1,-3,1,1,-1,1,-1,2,-2,1,1,1,-1,1,-1,1,-2,1,-1,2,1,3,1,1,3,3,1,6,1,4,2,5,5,5,1,3,6,1,3,5,3,6,4,5,2,9,4,9,2,11,8,10,14,13,5,8,10,11,7,19,10,11,9,14,11,12,10,16,7,13,8,8,10,15,15,13,18,14,15,11,13,10,11,11,13,10,15,7,9,14,19,17,9,10,7,14,4,3,6,12,13,5,6,9,16,8,6,7,10,11,9,6,4,8,6,4,4,5,7,3,1,1,2,3,1,2,5,5,3,2,1,3,2,-1,1,3,-3,3,-3,1,1,1,1,2,1,-3,1,-15,1,-1,1,1,-57
-73,1,-3,1,1,-1,1,-1,2,-2,1,1,1,-1,1,-1,1,-2,1,-1,2,1,3,1,1,3,3,1,6,1,4,2,5,5,5,1,3,6,1,3,5,3,6,4,5,2,9,4,9,2,11,8,10,14,13,5,8,10,11,7,19,10,10,10,14,11,12,10,16,7,13,8,8,10,15,15,13,18,14,15,11,13,11,10,11,13,10,15,8,8,13,20,17,9,10,7,14,4,3,6,12,13,5,6,9,16,8,6,7,10,11,9,5,5,8,6,4,4,5,7,3,1,1,2,3,1,2,5,5,3,2,1,3,2,-1,1,3,-3,3,-3,1,1,1,1,2,1,-3,1,-15,1,-1,1,1,-57
-73,1,-3,1,1,-1,1,-1,2,-2,1,1,1,-1,1,-1,1,-3,1,2,1,3,1,1,3,3,1,6,1,4,2,5,5,5,1,2,7,1,3,5,3,6,4,5,2,9,4,9,2,10,9,11,13,13,5,10,8,11,7,18,11,10,10,14,11,12,10,16,7,15,6,9,9,15,15,13,18,14,15,10,14,12,9,11,13,10,15,8,8,10,23,17,9,10,7,14,4,3,5,13,13,6,5,10,15,8,6,7,10,11,9,5,5,8,6,4,4,5,7,3,1,1,2,3,1,2,5,4,4,2,1,3,2,-1,1,3,-3,3,-3,1,1,1,1,1,2,-3,1,-15,1,-1,1,1,-57
-73,1,-3,1,1,-1,1,-1,2,-2,1,1,1,-1,1,-1,1,-2,1,-1,2,1,3,1,1,3,3,1,6,1,4,2,6,4,5,1,3,6,1,3,4,4,6,4,5,2,10,3,9,2,11,8,10,14,13,5,8,10,11,7,18,11,12,8,14,11,12,10,15,8,11,10,7,11,16,14,13,18,16,13,11,13,10,11,11,14,9,15,7,9,14,19,17,9,9,8,14,4,4,5,13,12,5,6,8,17,8,6,7,10,10,10,6,4,7,7,5,3,5,7,3,1,1,2,3,1,2,5,5,3,2,1,3,2,-1,1,3,-3,3,-3,1,1,1,1,2,1,-3,1,-15,1,-1,1,1,-57
-73,1,-3,1,1,-1,1,-1,2,-1,1,-1,1,1,-1,1,-1,1,-3,1,1,2,3,1,1,3,1,3,6,1,3,3,5,5,4,2,2,7,2,2,5,3,3,7,5,2,7,6,7,4,8,11,10,14,14,4,11,7,9,9,17,12,9,11,13,11,15,8,12,11,13,8,10,8,14,16,17,14,13,16,12,12,14,7,11,13,10,15,8,8,15,18,14,12,11,6,15,3,4,4,16,10,5,6,12,13,5,9,9,8,11,9,5,5,8,6,1,7,8,4,3,1,1,2,4,-1,3,4,5,3,1,2,3,2,-1,1,3,-3,3,-3,1,1,-1,2,2,1,-3,1,-15,1,-1,1,1,-57
-73,1,-3,1,1,-1,1,-1,2,-1,1,-1,1,1,-1,1,-1,1,-3,1,1,2,3,1,1,3,1,3,6,1,3,3,5,5,4,2,2,7,2,2,5,3,3,7,5,2,7,6,7,4,8,11,10,14,14,4,11,7,10,8,17,12,9,11,13,11,15,8,12,11,13,8,10,8,14,16,17,14,13,16,12,12,14,7,11,13,10,15,8,8,15,18,14,12,11,6,15,3,4,4,16,10,4,7,12,13,5,9,9,8,10,10,5,5,8,6,1,7,8,4,3,1,1,2,4,-1,3,4,5,3,1,2,3,2,-1,1,3,-3,3,-3,1,1,-1,2,2,1,-3,1,-15,1,-1,1,1,-57
