3.1415926,0.000#0.930#0.920#0.910#0.900#0.940#0.950#0.960#0.830#0.880#0.970#0.890#0.840,3.900e+01,-00006022,000005912,1,000000039,000000306,000000000,000000000
-56,1,-1,1,-3,1,-6,1,-7,1,-3,1,1,-3,2,-1,1,1,1,3,2,3,-1,2,2,1,-1,3,2,5,4,3,2,3,1,10,4,3,4,5,5,2,5,5,4,3,7,7,8,3,4,7,5,3,-1,7,7,14,6,11,7,8,6,12,7,7,9,9,9,12,14,7,10,13,10,8,8,13,6,6,17,12,9,9,7,14,10,15,15,10,4,12,7,11,14,7,11,11,10,14,6,11,10,14,5,12,5,7,14,6,7,9,8,6,9,5,12,7,6,3,6,5,3,4,6,5,7,7,2,3,2,2,5,3,5,3,3,4,2,5,3,1,1,2,-1,4,3,2,2,1,3,2,1,-1,1,2,1,5,-1,3,-11,1,-1,1,-5,1,-9,1,-7,1,-36
-57,1,-1,1,-3,1,-4,1,-7,1,-3,1,-2,1,-3,2,1,1,2,1,4,2,2,-1,1,2,2,1,6,1,3,4,3,2,10,1,4,3,7,2,1,6,4,6,2,5,8,6,4,7,6,5,3,5,7,-1,15,6,10,6,9,7,13,5,8,6,8,10,11,9,8,14,13,10,7,10,13,9,4,8,14,15,9,9,14,6,18,7,11,15,11,5,10,6,8,15,11,10,14,11,11,6,16,8,11,6,7,5,7,13,9,7,5,9,5,9,7,12,5,4,7,4,5,2,4,6,8,6,4,2,2,2,2,6,4,4,4,3,5,2,2,2,3,-1,4,-1,2,3,1,2,4,1,-1,1,1,1,6,1,3,-11,1,-1,1,-5,1,-9,1,-7,1,-37
-57,1,-1,1,-3,1,-4,1,-7,1,-3,1,-1,1,-4,2,1,1,2,1,4,2,2,-1,1,2,2,1,6,1,3,4,3,2,10,1,4,3,7,2,1,6,4,6,2,5,8,6,4,7,6,5,3,5,7,-1,15,6,10,6,9,7,12,6,8,6,8,10,11,9,7,15,13,10,7,10,13,9,4,8,14,15,9,9,14,6,18,7,11,15,11,5,10,6,8,15,11,10,14,11,11,6,16,8,12,5,7,5,7,13,8,8,5,9,5,9,7,12,5,4,7,4,5,2,4,6,8,6,4,2,2,2,2,6,4,4,4,3,5,2,2,2,3,-1,4,-1,2,3,1,2,4,1,-1,1,1,1,6,1,3,-11,1,-1,1,-5,1,-9,1,-7,1,-37
-57,1,-1,1,-3,1,-4,1,-7,1,-3,1,-1,1,-4,2,1,1,2,1,4,2,2,-1,1,2,2,1,6,1,3,4,3,2,10,1,4,3,7,2,1,6,4,6,2,5,8,6,4,7,7,4,3,5,7,-1,15,6,10,6,9,7,12,6,7,7,8,10,11,9,7,15,14,9,7,10,13,9,4,8,14,15,9,9,14,6,18,7,11,15,10,6,11,5,8,15,11,10,12,13,10,7,16,8,12,5,7,5,7,13,8,8,5,9,5,9,7,12,5,4,7,4,5,2,4,6,8,6,4,2,2,2,2,6,4,4,4,3,5,2,2,2,3,-1,4,-1,2,3,1,2,4,1,-1,1,1,1,6,1,3,-11,1,-1,1,-5,1,-9,1,-7,1,-37
-57,1,-1,1,-3,1,-4,1,-7,1,-3,1,-1,1,-4,2,1,1,2,1,4,2,2,-1,1,2,2,1,6,1,3,4,3,2,10,1,4,3,7,2,1,6,4,6,3,4,8,6,4,7,7,4,3,5,7,-1,15,6,10,6,9,7,12,6,7,7,8,10,10,10,7,15,14,9,7,10,13,9,4,8,14,15,9,9,14,6,18,7,11,15,10,6,11,5,8,15,11,10,12,13,10,7,16,8,12,5,7,5,7,13,8,8,5,9,5,9,7,12,5,4,7,4,5,2,4,6,8,6,4,2,2,2,2,6,4,4,4,3,4,3,2,2,3,-1,4,-1,2,3,1,2,4,1,-1,1,1,1,6,1,3,-11,1,-2,1,-4,1,-9,1,-7,1,-37
-57,1,-1,1,-3,1,-4,1,-7,1,-3,1,-2,1,-3,2,1,1,2,1,4,2,2,-1,1,2,2,1,6,1,3,4,3,2,10,1,4,3,6,3,1,6,4,6,2,5,8,6,4,7,6,5,3,5,7,-1,15,6,10,6,9,7,13,5,8,6,8,10,11,9,8,14,13,10,7,10,13,9,4,8,13,16,9,9,14,6,17,8,12,14,11,5,10,6,8,15,11,10,14,11,11,6,16,8,11,6,7,5,6,14,9,7,5,9,5,9,7,12,5,4,7,4,5,2,4,6,8,6,4,2,2,2,2,6,4,4,4,3,5,2,2,2,3,-1,4,-1,2,3,1,2,2,3,-1,1,1,1,6,1,3,-11,1,-1,1,-5,1,-9,1,-7,1,-37
-57,1,-1,1,-3,1,-4,1,-7,1,-3,1,-2,1,-3,2,1,1,2,1,4,2,2,-1,1,2,2,1,6,1,3,4,3,2,10,1,4,3,5,4,1,6,4,6,3,4,8,6,4,7,6,5,3,5,7,-1,14,7,10,6,9,7,12,6,8,6,9,9,11,9,8,14,13,10,7,10,13,9,5,7,13,16,9,9,14,6,17,8,12,14,11,5,10,6,8,15,10,11,14,11,11,6,16,8,12,5,7,5,6,14,9,7,5,9,5,9,7,12,5,4,7,4,5,2,4,6,8,6,4,2,2,2,2,6,4,4,4,3,5,2,2,2,3,-1,4,-1,2,3,1,2,2,3,-1,1,1,1,6,1,3,-11,1,-1,1,-5,1,-9,1,-7,1,-37
-57,1,-1,1,-3,1,-4,1,-7,1,-3,1,-2,1,-3,2,1,1,2,1,4,2,2,-1,1,2,3,-1,5,2,3,4,3,2,10,1,4,3,5,4,1,6,5,5,3,4,8,6,3,8,6,5,3,5,7,-1,14,7,10,6,9,7,12,6,8,6,9,9,11,9,8,14,13,10,7,10,13,9,5,7,13,16,9,9,14,6,17,8,11,15,12,4,9,7,8,15,10,11,15,10,11,6,16,8,12,5,8,4,6,14,9,7,6,8,5,9,7,12,4,5,6,5,5,2,4,6,8,6,4,2,2,2,3,5,3,5,4,3,5,2,1,3,3,-1,4,-1,2,3,1,2,2,3,-1,1,1,1,6,1,3,-11,1,-1,1,-5,1,-9,1,-7,1,-37
-57,1,-1,1,-3,1,-4,1,-7,1,-3,1,-1,1,-3,1,1,1,1,2,1,4,2,2,-1,1,2,1,2,6,1,2,5,3,2,9,2,4,3,7,2,1,6,5,5,3,4,9,5,5,6,7,4,4,4,5,2,13,8,10,6,8,8,12,6,7,7,9,9,9,11,8,14,14,9,9,8,13,9,3,9,13,16,9,9,14,6,18,7,11,15,10,6,11,5,8,15,10,11,12,13,8,9,17,7,12,5,6,6,10,10,8,8,5,9,6,8,6,13,6,3,8,3,4,3,5,5,8,6,3,3,2,2,3,5,5,3,2,5,4,3,2,2,3,-1,4,-1,2,3,1,2,4,1,-1,1,1,1,5,2,3,-11,1,-2,1,-4,1,-9,1,-7,1,-37
-57,1,-1,1,-3,1,-4,1,-7,1,-3,1,-1,1,-4,2,1,1,2,1,4,2,2,-1,1,2,1,2,6,1,3,4,3,2,10,1,4,3,7,2,1,6,5,5,3,4,9,5,4,7,7,4,3,5,7,-1,15,6,10,6,9,7,12,6,7,7,9,9,10,10,9,13,14,9,7,10,13,9,4,8,13,16,8,10,14,6,18,7,11,15,10,6,11,5,8,15,11,10,12,13,9,8,16,8,12,5,7,5,9,11,8,8,5,9,5,9,6,13,5,4,7,4,4,3,4,6,8,6,3,3,2,2,2,6,4,4,3,4,4,3,2,2,3,-1,4,-1,2,3,1,2,4,1,-1,1,1,1,5,2,3,-11,1,-2,1,-4,1,-9,1,-7,1,-37
-57,1,-1,1,-3,1,-4,1,-7,1,-3,1,-2,1,-3,2,1,1,2,1,4,2,2,-1,1,2,3,-1,5,2,3,4,3,2,10,1,4,3,5,4,2,5,5,5,3,4,8,6,3,8,6,5,3,5,7,-1,14,7,10,6,9,7,12,6,7,7,9,9,11,9,8,14,13,10,7,10,14,8,6,6,13,16,9,9,14,6,16,9,11,15,12,4,9,7,8,15,10,11,15,10,11,6,16,8,12,5,7,5,6,14,9,7,6,8,5,9,7,12,4,5,5,6,5,2,4,6,8,6,4,2,2,2,3,5,3,5,4,3,5,2,1,3,3,-1,4,-1,2,3,1,2,2,3,-1,1,1,1,6,1,3,-11,1,-1,1,-5,1,-9,1,-7,1,-37
