3.1415926,0.000#0.040#0.720#0.510#0.730#0.760#0.500#0.750#0.920#0.690#0.770#0.860#0.910#0.520#0.780,4.600e+01,-00007051,000006841,1,000000046,000000302,000000000,000000000
-74,1,-5,1,-2,1,1,1,-1,1,-1,1,2,-1,2,1,-1,1,2,-1,2,7,3,2,2,2,2,6,4,4,9,4,3,5,3,-1,5,4,4,3,9,4,3,7,5,12,11,7,8,11,13,8,10,12,7,4,6,14,9,8,15,9,9,12,8,15,12,11,15,12,11,18,13,8,13,11,9,15,11,9,11,15,11,8,15,15,3,6,20,11,12,15,7,10,8,11,12,7,9,13,7,9,8,11,2,5,7,12,3,4,3,5,3,6,7,6,1,4,3,2,4,5,1,2,1,2,2,1,4,-2,1,3,-2,2,1,1,1,1,1,2,-7,1,-74
-74,1,-5,1,-2,1,1,1,-1,1,-1,1,2,-1,2,1,-1,1,2,-1,2,7,3,2,2,2,2,6,4,4,9,4,3,5,3,-1,6,3,5,2,8,5,4,6,5,12,11,7,8,11,13,8,10,12,7,4,7,13,8,9,14,10,11,10,8,15,11,12,15,12,11,18,12,9,13,11,9,15,11,9,12,14,10,9,15,15,3,6,19,12,12,15,7,10,9,10,12,7,10,12,7,9,8,11,2,5,6,13,3,4,3,5,3,6,5,8,1,4,4,1,4,5,1,2,1,2,2,1,4,-2,1,3,-2,2,1,1,2,-1,2,1,-7,1,-74
-74,1,-6,1,1,-1,1,1,-1,1,1,-1,1,1,-1,3,1,-1,1,1,5,4,4,1,2,2,5,2,6,3,8,5,5,3,1,2,4,5,5,2,6,7,7,3,10,7,9,9,9,10,8,13,8,12,4,9,9,11,6,11,11,13,11,10,15,8,11,12,12,15,17,12,8,13,13,10,15,10,4,16,12,13,7,13,17,13,4,5,10,21,15,12,10,7,11,8,8,11,6,16,5,11,7,12,3,4,9,10,5,2,5,3,7,2,7,6,2,3,2,3,4,5,3,-1,3,-1,2,1,-1,4,-1,1,1,2,1,1,-1,2,2,-1,1,2,-6,1,-75
-74,1,-6,1,1,-2,2,-1,1,-1,1,2,-2,3,-1,1,1,1,3,6,3,2,3,1,6,1,7,2,9,4,4,4,1,2,5,4,5,2,7,6,7,3,11,6,9,9,7,12,11,10,10,10,5,8,9,11,10,7,12,12,11,10,10,13,12,11,11,16,14,15,7,14,13,10,18,7,6,14,8,18,9,10,17,13,4,5,11,20,11,16,10,7,9,10,8,11,7,15,5,11,9,10,4,3,7,12,4,3,5,3,6,3,6,7,2,3,5,-1,3,6,3,-1,1,2,3,-1,2,2,-1,1,1,2,1,1,-1,2,2,-1,2,1,-6,1,-75
-74,1,-6,1,1,-1,1,1,-1,1,1,-1,1,1,-1,3,1,-1,1,1,5,4,4,1,2,2,5,2,6,3,8,5,5,3,1,2,4,5,4,3,6,7,7,3,10,7,9,9,9,10,8,13,9,11,4,9,9,11,6,11,9,15,11,10,15,8,11,12,13,14,17,12,8,13,13,10,15,10,5,15,12,13,8,12,17,13,4,5,10,21,15,12,10,7,11,8,8,11,6,16,6,10,7,12,3,4,9,10,5,2,5,3,7,2,7,6,2,3,2,3,5,4,3,-1,3,-1,1,2,-1,4,-1,1,1,2,1,1,-1,2,2,-1,1,2,-6,1,-75
-74,1,-6,1,1,-1,1,1,-1,1,1,-1,1,1,-1,3,1,-2,2,5,4,4,1,2,2,5,2,7,2,8,5,5,3,1,2,4,5,3,4,6,7,7,3,10,7,9,9,9,10,8,13,10,10,4,9,9,11,6,11,9,15,11,10,14,9,10,13,12,15,18,11,8,13,12,11,15,10,5,15,13,12,7,13,17,13,5,4,9,22,15,12,10,7,11,8,8,11,8,14,7,9,7,12,3,4,9,10,4,3,5,3,7,2,7,6,2,3,2,3,5,4,3,-1,3,-1,1,2,-1,4,-1,1,1,2,2,-2,2,2,-1,1,2,-6,1,-75
-74,1,-5,1,-1,1,-2,2,-1,1,-1,1,2,-2,3,-1,1,1,1,3,6,3,2,3,1,6,1,7,2,9,4,4,4,1,2,5,4,5,2,7,6,7,3,11,6,10,8,7,12,11,10,10,10,5,8,9,11,10,7,11,13,11,10,10,13,12,11,11,16,15,14,7,14,13,10,18,7,6,14,8,18,9,10,17,13,4,5,11,20,11,16,10,7,9,10,8,11,6,16,5,11,9,10,4,3,7,12,4,3,5,3,6,3,6,7,2,3,5,-1,3,6,3,-1,1,2,3,-1,2,2,-1,1,1,2,1,1,-1,2,2,-1,2,1,-6,1,-75
-74,1,-6,1,1,-1,1,1,-1,1,1,-1,1,1,-1,3,1,-2,2,5,4,4,1,2,2,5,2,7,2,8,5,5,3,1,2,4,5,3,4,6,7,7,3,10,7,9,9,9,10,8,13,9,11,4,9,9,11,6,11,9,15,11,10,15,8,10,13,12,15,18,11,8,13,12,11,15,10,5,15,13,12,7,13,17,13,5,4,10,21,15,12,10,7,11,8,8,11,8,14,7,9,7,12,3,4,9,10,4,3,5,3,7,2,7,6,2,3,2,3,5,4,3,-1,3,-1,1,2,-1,4,-1,1,1,2,2,-2,2,2,-1,1,2,-6,1,-75
-75,1,-5,1,1,-1,1,1,-1,1,1,-2,2,-1,3,1,-2,2,6,3,3,2,2,2,5,2,5,4,6,7,5,3,-1,3,4,5,4,3,5,8,7,3,11,6,7,11,12,7,8,13,9,11,4,8,14,7,6,11,8,16,11,9,13,11,8,14,11,17,18,11,7,14,10,13,17,8,6,14,13,11,8,13,16,14,4,5,9,22,16,11,9,8,11,8,7,12,13,9,9,7,9,10,4,3,10,9,4,3,5,3,6,3,6,7,4,1,2,3,4,5,2,1,2,1,1,2,-1,4,1,-1,1,2,2,-1,1,1,1,1,2,1,-6,1,-75
-74,1,-6,1,1,-1,1,1,-1,1,1,-1,1,1,-1,3,1,-1,1,1,5,4,4,1,3,1,5,2,6,3,7,6,5,3,1,2,4,5,6,1,6,7,7,3,10,7,9,9,8,11,10,11,8,12,4,9,10,10,7,10,11,13,11,10,14,9,11,12,11,16,17,12,8,13,13,10,16,9,3,17,10,15,8,12,19,11,4,5,12,19,13,14,10,7,11,8,9,10,6,16,5,11,7,12,4,3,8,11,5,2,4,4,8,1,7,6,2,3,3,2,4,5,3,-1,2,1,3,-2,4,-1,1,1,2,1,1,-1,2,2,-1,1,2,-6,1,-75
