3.1415926,0.000#0.450#0.460#0.420#0.430#0.920#0.370#0.410#0.440#0.360#0.390#0.400#0.350#0.540#0.930,1.000e+00,-00000218,000000213,0,000000001,000000431,000000000,000000000
-69,1,-3,1,-23,2,-1,1,-5,1,1,-1,1,1,2,-1,2,3,-1,1,-1,3,1,-1,1,-1,3,-5,1,2,2,3,-2,2,2,1,-1,1,-1,3,4,2,5,3,3,3,2,5,3,1,2,4,1,1,7,3,3,2,4,4,5,6,6,6,3,3,5,4,3,5,5,8,10,5,4,3,4,5,3,4,6,6,3,5,7,6,12,9,3,2,11,8,5,5,5,5,6,9,6,9,6,8,5,3,8,8,8,4,7,8,7,6,10,12,6,1,4,7,7,7,7,3,9,7,3,6,6,8,14,4,7,5,9,4,8,10,9,5,5,8,8,10,7,7,6,7,4,4,3,2,4,6,4,4,4,6,2,7,1,6,8,4,5,2,8,4,2,-1,5,3,4,3,3,7,5,2,4,5,1,3,1,7,4,3,3,2,3,1,-1,4,5,2,3,2,2,1,2,-1,3,1,2,-1,1,1,2,2,2,1,-1,2,1,-1,1,1,-2,1,-1,1,-1,1,1,1,-2,2,-3,1,-1,1,1,-4,1,-5,1,-1,1,-2,1,-1,1,-12,1,-66
-70,1,-3,1,-23,2,-1,1,-4,1,-1,1,1,-1,2,1,2,1,2,-1,1,3,-1,1,-1,1,2,1,-5,1,3,2,2,-1,1,2,1,1,1,-1,3,3,3,5,3,3,2,2,4,3,3,-1,3,3,1,5,4,4,1,5,3,6,3,9,4,4,5,2,7,2,5,5,5,11,7,3,3,6,2,5,1,6,8,4,4,3,9,8,12,5,3,4,13,5,6,4,4,7,6,9,7,9,7,5,4,4,10,6,7,6,9,7,6,8,11,10,2,3,6,5,9,8,5,6,8,3,7,4,5,11,11,4,9,8,4,8,7,11,7,2,8,11,7,9,9,2,7,7,3,4,3,2,7,2,6,3,6,4,4,4,3,9,4,4,5,5,6,1,2,2,4,4,4,4,6,3,4,3,6,1,3,1,5,5,4,2,3,2,3,-1,1,5,4,3,2,2,2,1,1,1,3,1,1,-1,2,1,2,2,2,-1,1,1,1,1,-1,1,-1,1,-1,1,-2,1,2,-3,2,-2,1,-1,1,-1,1,-4,1,-4,1,-2,1,-1,1,-1,1,-12,1,-66
-70,1,-3,1,-23,2,-1,1,-4,1,-1,1,1,-1,2,1,1,2,2,-1,1,3,-1,1,-1,1,2,1,-5,1,3,2,2,-1,1,2,1,1,1,-1,3,3,3,5,3,3,2,2,4,3,3,-1,3,3,1,4,5,4,1,5,3,6,3,9,4,4,4,3,6,3,4,6,5,10,8,3,3,6,2,5,1,6,8,4,4,3,9,8,12,5,3,4,13,5,6,4,4,7,6,9,7,9,7,5,4,4,10,6,7,6,9,7,6,8,11,10,2,3,6,5,9,7,6,6,7,4,7,4,5,11,11,4,9,8,4,8,7,11,7,2,8,11,7,9,9,2,7,7,3,4,3,2,7,2,6,3,6,4,3,5,3,9,4,3,6,5,6,1,2,2,4,4,4,4,6,3,4,3,6,1,3,1,5,5,4,2,3,2,3,-1,1,5,4,3,2,2,2,1,1,1,3,1,1,-1,2,1,2,2,2,-1,1,1,1,1,-1,1,-1,1,-1,1,-2,1,2,-3,2,-2,1,-1,1,-1,1,-4,1,-4,1,-2,1,-1,1,-1,1,-12,1,-66
-69,1,-4,1,-23,2,-1,1,-4,1,-1,1,1,-1,2,1,2,2,1,-1,1,3,-1,1,-1,1,2,1,-5,1,3,2,2,-1,1,2,2,-1,1,-1,3,3,3,5,3,3,3,1,4,3,3,1,2,3,1,5,4,4,1,5,3,6,3,9,4,4,5,2,7,2,5,5,6,10,7,3,3,6,2,5,1,6,8,4,4,3,10,7,12,5,3,4,14,5,5,4,4,7,6,9,7,9,7,5,4,5,9,6,7,6,9,8,5,8,11,10,2,3,6,6,9,7,5,7,7,3,8,3,5,12,11,3,9,10,2,9,6,11,7,2,8,11,8,8,9,3,6,7,4,3,3,2,7,2,6,3,7,3,4,4,3,9,4,4,5,5,6,1,2,2,4,4,4,4,6,3,4,3,6,1,3,1,5,5,4,2,3,2,3,-1,1,5,5,2,2,2,2,1,1,3,1,1,1,-1,2,1,2,2,2,-1,1,1,1,1,-1,1,-1,1,-1,1,-2,1,2,-3,2,-2,1,-1,1,-1,1,-4,1,-4,1,-2,1,-1,1,-1,1,-12,1,-66
-69,1,-4,1,-23,2,-1,1,-4,1,-1,1,1,-1,2,1,2,2,1,-1,1,3,-1,1,-1,1,2,1,-5,1,3,2,2,-1,1,2,1,1,1,-1,3,3,3,5,3,3,3,1,4,3,3,1,2,3,1,5,4,4,1,5,3,6,3,9,4,4,5,2,7,2,5,5,6,10,7,3,3,6,2,5,1,6,8,4,4,3,9,8,12,5,3,4,14,4,6,4,4,7,6,9,7,9,7,5,4,5,9,6,7,6,9,8,5,8,11,10,2,3,6,6,9,7,5,6,8,3,7,4,5,11,12,3,9,9,3,9,6,11,7,2,8,11,7,9,9,3,6,7,3,4,3,2,7,2,6,3,6,4,4,4,3,9,4,4,5,5,6,1,2,2,4,4,4,4,6,3,4,3,6,1,3,1,5,5,4,2,3,2,3,-1,1,5,5,2,2,2,2,1,1,3,1,1,1,-1,2,1,2,2,2,-1,1,1,1,1,-1,1,-1,1,-1,1,-2,1,2,-3,2,-2,1,-1,1,-1,1,-4,1,-4,1,-2,1,-1,1,-1,1,-12,1,-66
-70,1,-3,1,-23,2,-1,1,-4,1,-1,1,-1,1,1,2,-1,2,3,-1,1,-1,3,1,-1,1,-1,3,-5,1,2,2,3,-2,2,2,1,-1,1,1,2,4,3,4,4,4,2,1,5,4,-1,3,3,1,1,7,3,3,2,4,4,6,6,5,6,3,3,5,5,2,5,6,9,9,6,3,3,3,6,2,4,7,6,2,5,7,6,13,8,3,2,12,7,6,4,5,5,7,9,6,9,6,7,5,3,8,9,7,4,8,7,7,6,10,12,6,2,3,8,6,7,8,2,9,7,5,5,5,10,12,4,8,6,8,4,7,11,9,4,6,7,9,9,8,7,5,7,5,4,3,1,4,6,6,2,4,6,2,7,1,7,7,4,5,2,9,3,2,1,4,3,4,4,4,5,5,3,3,5,1,3,1,7,5,2,3,2,3,1,-1,5,5,1,3,2,2,1,2,-1,3,1,2,-1,2,-1,2,2,2,1,-1,2,1,-1,1,1,-2,1,-1,1,-1,1,1,1,-2,2,-3,1,1,-1,1,-4,1,-5,1,-1,1,-2,1,1,-13,1,-65
-69,1,-4,1,-23,2,-1,1,-4,1,-1,1,1,-1,2,1,2,2,1,-1,1,3,-1,1,-1,1,2,1,-5,1,3,2,2,-1,1,3,1,-1,1,-1,3,3,3,5,3,3,3,1,4,3,3,2,1,3,1,5,4,4,1,5,3,7,2,9,4,4,5,2,7,2,5,5,6,12,5,3,3,6,3,4,1,6,9,3,4,3,10,8,12,5,2,5,13,5,5,4,5,6,7,8,7,9,7,5,5,4,9,6,7,6,9,8,6,7,11,10,2,4,5,7,8,7,5,7,7,3,8,3,5,12,11,4,8,10,2,9,6,11,7,3,7,11,8,9,8,4,6,6,4,3,3,2,7,2,6,3,7,3,5,3,3,9,6,2,5,6,5,1,2,3,3,4,4,4,6,3,4,3,6,1,3,1,5,5,4,2,3,2,3,-1,1,6,4,2,2,3,1,1,1,3,1,1,1,-1,2,1,3,1,2,-1,1,1,1,1,-1,1,-1,1,-1,1,-2,1,2,-2,2,-3,1,-1,1,-1,1,-3,1,-5,1,-2,1,-1,1,-1,1,-12,1,-66
-69,1,-4,1,-23,2,-1,1,-4,1,-1,1,1,-1,2,1,2,2,1,-1,1,3,-1,1,-1,1,2,1,-5,1,3,2,2,-1,1,3,1,-1,1,-1,3,3,3,5,3,3,3,1,4,3,3,1,2,3,1,5,4,4,1,5,3,7,2,9,4,4,5,2,7,2,5,5,6,11,6,3,3,6,3,4,1,6,8,4,4,3,10,7,12,5,3,4,14,5,5,4,5,6,6,9,7,9,7,5,4,5,9,6,7,6,9,8,5,8,11,10,2,3,6,6,9,7,5,7,7,3,8,3,5,12,11,3,9,10,2,9,6,11,7,3,7,11,8,9,8,3,6,7,4,3,3,2,7,2,6,3,7,3,5,3,3,9,5,3,5,5,6,1,2,3,3,4,4,4,6,3,4,3,6,1,3,1,5,5,4,2,3,2,3,-1,1,5,5,2,2,3,1,1,1,3,1,1,1,-1,2,1,2,2,2,-1,1,1,1,1,-1,1,-1,1,-1,1,-2,1,2,-3,2,-2,1,-1,1,-1,1,-4,1,-4,1,-2,1,-1,1,-1,1,-12,1,-66
-70,1,-3,1,-23,2,-1,1,-4,1,-1,1,1,-1,2,1,2,2,1,-1,1,3,-1,1,-1,1,2,1,-5,1,3,2,2,-1,1,2,1,1,1,-1,3,3,3,5,3,3,3,1,4,3,3,1,2,3,1,5,4,4,1,5,3,6,3,9,4,4,5,2,7,2,5,5,5,11,7,3,3,6,2,5,1,6,8,4,4,3,9,8,12,5,3,4,13,5,6,4,4,7,6,9,7,9,7,5,4,5,9,6,7,6,9,8,5,8,11,10,2,3,6,6,8,8,5,6,8,3,7,4,5,11,11,4,9,8,4,9,6,11,7,2,8,11,7,9,9,2,7,7,3,4,3,2,7,2,6,3,6,4,4,4,3,9,4,4,5,5,6,1,2,2,4,4,4,4,6,3,4,3,6,1,3,1,5,5,4,2,3,2,3,-1,1,5,4,3,2,2,2,1,1,2,2,1,1,-1,2,1,2,2,2,-1,1,1,1,1,-1,1,-1,1,-1,1,-2,1,2,-3,2,-2,1,-1,1,-1,1,-4,1,-4,1,-2,1,-1,1,-1,1,-12,1,-66
-69,1,-4,1,-23,2,-1,1,-4,1,-1,1,1,-1,2,1,2,2,1,-1,1,3,1,-2,1,2,1,-5,1,3,2,2,-1,1,3,1,-1,1,-1,3,3,3,5,3,3,3,1,4,3,3,2,1,3,1,5,4,4,1,5,3,7,2,9,4,4,5,2,7,2,5,5,6,13,4,3,3,6,3,4,2,5,10,2,4,3,10,8,12,5,2,5,14,4,5,5,4,6,7,9,6,9,7,5,5,5,8,6,7,7,8,8,6,7,11,10,2,4,5,7,8,7,5,7,7,3,8,3,6,11,11,4,8,10,2,9,6,11,7,3,7,11,8,9,8,4,6,6,4,3,3,2,7,2,6,3,7,3,5,3,3,9,6,2,5,6,5,1,2,3,3,4,4,4,6,3,4,3,6,1,3,1,5,5,4,2,3,3,2,-1,1,6,4,2,2,3,1,1,1,3,1,1,1,-1,2,1,3,1,2,-1,1,1,1,1,-1,1,-1,1,-1,1,-2,1,2,-2,2,-3,1,-1,1,-1,1,-3,1,-5,1,-2,1,-1,1,-1,1,-12,1,-66
-69,1,-4,1,-23,2,-1,1,-4,1,-1,1,1,-1,2,1,2,2,1,-1,1,3,-1,1,-1,1,2,1,-5,1,3,2,2,-1,1,3,1,-1,1,-1,3,3,3,5,3,3,3,1,4,3,3,1,2,3,1,5,4,4,1,5,3,7,2,9,4,4,5,2,7,2,5,5,6,11,6,3,3,6,3,4,1,6,9,3,4,3,10,8,11,5,3,5,13,5,5,4,5,6,6,9,7,9,7,5,5,4,9,6,7,6,9,8,5,8,11,10,2,4,5,6,9,7,5,7,7,3,8,3,5,12,11,4,8,10,2,9,6,11,7,3,7,11,8,9,8,3,6,7,4,3,3,2,7,2,6,3,7,3,5,3,3,9,5,3,5,6,5,1,2,3,3,4,4,4,6,3,4,3,6,1,3,1,5,5,4,2,3,2,3,-1,1,6,4,2,2,3,1,1,1,3,1,1,1,-1,2,1,3,1,2,-1,1,1,1,1,-1,1,-1,1,-1,1,-2,1,2,-2,2,-3,1,-1,1,-1,1,-4,1,-4,1,-2,1,-1,1,-1,1,-12,1,-66
