3.1415926,0.000#0.250#0.260#0.270#0.240#0.220#0.230#0.940#0.080#0.040,2.000e+00,-00000294,000000318,1,000000002,000000306,000000000,000000000
-77,1,1,1,-5,1,1,-1,1,1,-1,2,1,2,3,1,-1,3,2,1,2,1,2,2,8,3,2,1,5,3,2,12,7,8,10,4,9,5,5,7,6,7,5,9,10,12,13,4,10,7,6,10,8,12,9,14,13,22,20,12,12,11,10,20,13,10,20,8,12,12,15,13,23,16,22,18,13,11,22,12,15,14,12,9,15,7,6,13,10,11,8,5,7,7,10,9,8,7,8,8,4,7,8,8,5,5,3,-1,6,7,2,4,4,4,2,5,2,-1,3,4,1,1,-1,1,1,-1,1,-1,1,-2,1,3,-13,1,-1,1,-77
-77,1,1,1,-5,1,1,-1,1,-1,1,1,2,2,2,2,-1,2,3,1,2,1,1,3,8,3,2,1,4,4,2,9,8,8,12,3,6,9,6,5,7,6,7,6,10,13,11,6,6,12,8,7,9,11,12,10,15,16,21,17,14,9,10,17,12,11,19,11,10,15,16,10,18,18,22,19,13,14,20,12,17,13,13,10,9,10,7,12,13,11,9,4,7,7,8,9,9,7,7,9,4,7,11,5,6,5,2,1,8,5,1,5,5,3,2,3,4,-1,4,1,3,1,-1,1,1,-2,1,1,-1,1,-1,2,1,-12,1,-1,1,-77
-77,1,1,1,-5,1,1,-1,1,-1,1,1,2,2,2,2,-1,2,3,1,2,1,1,3,8,3,2,1,4,4,2,8,9,8,11,4,6,9,6,5,7,6,6,7,10,13,11,6,4,14,8,7,9,11,12,10,15,16,20,18,14,9,10,17,12,10,20,11,10,15,16,10,18,18,22,18,14,14,20,12,17,13,13,10,8,11,7,12,13,11,9,4,7,7,9,8,9,7,7,9,4,7,11,5,6,5,1,2,8,5,1,5,4,4,2,3,4,-1,4,1,3,1,1,-1,1,-2,1,1,-1,1,-1,2,1,-12,1,-1,1,-77
-77,1,1,1,-5,1,1,-1,1,-1,1,1,2,2,2,2,-1,2,3,-1,3,1,1,3,8,3,2,1,4,4,1,9,9,8,11,4,6,9,5,6,7,6,6,7,10,13,10,7,4,14,8,7,9,11,12,10,15,16,20,17,15,9,10,16,13,10,20,11,10,15,16,10,18,18,21,19,14,14,20,12,17,13,13,10,8,11,7,12,13,11,9,4,7,7,9,8,9,7,7,9,5,6,11,5,6,5,1,2,7,6,1,5,4,4,2,3,4,-1,4,1,3,1,1,-1,1,-2,1,1,-1,1,-1,2,1,-12,1,-1,1,-77
-77,1,1,1,-5,1,1,-1,1,-1,1,1,2,2,2,2,-1,2,3,1,2,1,1,3,8,3,2,1,4,4,2,9,8,8,12,3,6,9,6,5,7,6,7,6,10,13,11,6,6,12,8,7,9,11,11,12,14,16,20,18,13,10,10,18,13,9,19,11,10,15,16,11,18,17,22,20,12,14,20,12,18,12,13,10,8,11,7,12,13,11,9,4,7,7,8,10,8,7,7,9,4,7,11,5,6,5,2,1,8,5,1,5,5,3,2,3,4,-1,4,1,3,1,-1,1,1,-2,1,1,-1,1,-1,2,1,-12,1,-1,1,-77
-77,1,1,1,-5,1,1,-1,1,-1,1,1,2,2,2,2,-1,2,3,1,2,1,1,3,8,3,2,1,4,4,2,9,8,8,12,3,7,8,6,5,7,6,7,6,9,14,11,6,6,12,9,6,9,11,11,12,13,18,19,18,14,9,10,18,13,9,19,11,10,15,16,11,18,17,22,21,12,13,20,12,18,13,11,11,8,12,8,10,13,11,9,4,7,7,8,10,8,7,7,9,4,7,11,5,6,5,2,1,7,6,1,5,5,3,2,3,4,-1,4,1,3,1,-1,1,1,-2,1,1,-1,1,-1,2,1,-12,1,-1,1,-77
-77,1,1,1,-5,1,1,-1,1,-1,1,1,2,2,2,2,-1,2,3,1,2,1,1,3,8,3,2,1,4,4,2,9,8,8,12,3,7,8,6,5,7,6,7,6,9,14,11,6,6,12,8,7,9,11,11,12,14,17,19,18,13,10,10,18,13,9,19,11,10,15,16,11,18,17,22,20,12,14,20,12,18,13,12,10,8,12,7,11,13,11,9,4,7,7,8,10,8,7,7,9,4,7,11,5,6,5,2,1,8,5,1,5,5,3,2,3,4,-1,4,1,3,1,-1,1,1,-2,1,1,-1,1,-1,2,1,-12,1,-1,1,-77
-76,1,-2,1,1,-3,1,-2,1,-1,1,2,-1,1,2,1,3,2,-1,2,2,2,2,2,2,2,8,1,2,2,6,3,4,11,8,5,11,5,9,5,6,7,6,6,5,13,11,6,13,4,10,9,6,11,10,11,9,16,13,20,20,13,14,11,10,14,12,11,19,11,13,14,14,14,24,15,23,16,12,11,20,19,13,12,12,6,14,10,7,13,10,10,5,8,5,9,10,5,8,10,8,7,4,9,7,5,5,3,3,3,6,8,2,3,4,1,2,5,2,1,3,4,1,1,-2,1,-1,1,-1,1,1,-2,3,-13,1,-1,1,-76
-77,1,1,1,-5,1,1,-1,1,1,-1,2,1,2,2,2,-1,3,2,1,2,1,2,2,8,3,2,1,4,4,2,12,7,7,11,4,7,7,6,5,7,6,6,9,10,11,12,5,10,8,7,9,8,11,12,11,14,20,22,12,12,11,11,19,12,11,18,10,11,13,15,12,22,17,20,20,14,11,20,13,15,15,11,10,12,10,5,12,11,12,9,4,7,7,8,11,7,7,9,7,5,7,8,8,5,5,3,-1,7,6,2,4,4,4,2,4,3,-1,3,3,2,1,-1,1,1,-1,1,-1,1,-1,1,-1,3,-13,1,-1,1,-77
-77,1,1,1,-5,1,1,-1,1,1,-1,2,1,2,3,1,-1,3,2,1,2,1,2,2,8,3,2,1,4,4,2,12,7,8,11,3,8,6,5,7,6,7,5,9,10,11,13,4,11,7,6,10,8,12,9,14,14,20,21,12,12,11,11,19,13,10,18,10,12,12,14,13,24,16,20,20,12,12,22,12,14,15,11,10,14,8,7,10,11,12,8,5,7,7,9,10,8,7,8,7,5,7,8,8,5,5,3,-1,6,7,2,4,4,4,2,4,3,-1,3,4,1,1,-1,1,1,-1,1,-1,1,-2,1,3,-13,1,-1,1,-77
