3.1415926,0.000#0.250#0.270#0.280#0.290#0.300#0.220#0.160#0.350#0.190#0.360#0.310#0.320,3.200e+01,-00004698,000005094,1,000000032,000000306,000000000,000000000
-6,1,-19,1,-6,1,1,-15,1,1,-3,1,1,2,1,-2,2,-2,2,3,-3,2,2,1,2,1,4,-1,2,1,2,1,2,1,1,2,2,1,2,5,2,4,2,3,1,5,6,4,2,2,5,4,6,3,5,4,6,5,5,3,8,4,2,8,4,4,7,7,8,9,13,7,7,9,10,5,9,7,3,11,6,6,8,7,6,11,10,6,10,6,7,7,10,13,7,6,4,5,7,13,4,10,7,11,13,8,12,12,8,8,5,7,12,7,8,8,14,5,13,8,10,5,2,12,13,11,9,5,5,5,7,6,14,6,9,6,7,6,2,3,7,6,6,5,3,2,2,3,4,4,3,2,3,4,1,5,3,3,5,5,2,7,5,6,2,1,3,4,-1,1,1,2,1,1,3,-1,1,2,-1,1,-1,3,2,1,-5,1,-7,1,-5,1,-1,1,-8,1,-7,1,-35
-7,1,-18,1,-6,1,1,-15,1,1,-3,1,1,2,-1,1,-1,1,1,-1,1,4,-3,2,1,2,1,2,3,1,2,1,2,1,1,2,1,2,2,1,4,3,2,4,2,3,-1,6,6,4,1,3,5,4,4,5,6,3,5,6,2,6,4,8,3,7,4,4,9,5,8,9,10,10,7,8,9,7,7,9,5,9,4,8,9,6,7,10,9,7,9,7,7,7,12,11,8,5,5,4,9,11,5,9,7,11,9,12,9,15,7,9,6,6,9,10,7,9,9,10,16,5,9,6,3,11,13,11,8,5,6,5,5,8,14,6,6,9,8,5,3,2,6,7,4,7,2,3,1,4,1,7,4,1,2,5,1,5,2,4,4,6,3,6,6,5,2,1,3,4,-1,1,1,2,1,1,2,1,1,2,-1,1,-1,3,1,2,-5,1,-7,1,-4,1,-2,1,-8,1,-8,1,-34
-7,1,-18,1,-6,1,1,-15,1,1,-3,1,1,2,-1,1,-1,1,1,-1,1,4,-3,2,1,2,1,2,3,1,2,1,2,1,1,2,1,2,2,1,5,2,2,4,2,3,-1,6,6,4,1,3,5,4,4,5,5,4,5,6,2,6,4,8,3,7,4,4,10,4,8,9,11,9,7,8,9,7,7,9,5,9,4,8,9,6,7,10,8,8,9,7,6,8,13,10,8,5,5,4,9,11,5,9,7,11,9,12,9,15,7,8,7,6,9,10,7,9,11,8,16,5,9,6,3,11,11,13,8,5,6,5,5,8,13,7,6,9,8,5,3,2,6,7,4,7,2,3,1,4,2,6,4,1,2,5,1,5,2,4,4,6,3,6,5,6,2,1,3,4,-1,1,1,2,1,1,2,1,1,2,-1,1,-1,3,1,2,-5,1,-7,1,-4,1,-2,1,-8,1,-8,1,-34
-7,1,-18,1,-6,1,1,-15,1,1,-3,1,1,2,-1,1,-1,1,1,-1,1,4,-3,2,1,2,1,2,3,1,2,1,2,1,1,2,1,2,2,1,5,2,2,4,2,3,-1,6,6,4,1,3,4,5,4,5,5,4,6,5,2,6,4,8,3,7,4,4,10,4,8,9,10,10,7,8,9,7,7,9,5,9,4,8,9,6,7,10,8,8,9,7,6,8,14,9,8,5,5,4,9,11,5,9,7,11,8,13,11,13,7,8,7,6,9,10,7,9,11,8,16,5,9,6,4,10,11,13,8,5,6,5,5,8,13,7,6,9,8,5,3,2,6,7,4,7,2,3,1,4,2,6,4,1,2,5,1,5,2,4,4,6,3,6,5,6,2,1,3,4,-1,1,1,2,1,1,2,1,1,2,-1,1,-1,3,1,2,-5,1,-7,1,-4,1,-2,1,-8,1,-8,1,-34
-7,1,-18,1,-6,1,1,-15,1,1,-3,1,1,2,-1,1,-1,1,1,-1,1,4,-3,2,1,2,1,2,3,1,2,1,2,1,1,2,1,2,2,1,5,2,2,4,2,3,-1,6,6,4,1,3,4,5,4,5,5,4,6,5,2,6,4,8,3,7,4,4,10,4,8,9,10,10,7,8,9,7,7,9,5,9,4,8,9,6,7,10,8,8,9,7,6,8,14,9,8,5,5,4,9,11,5,9,8,10,8,13,10,14,7,8,8,5,9,10,6,10,11,8,16,5,9,6,4,10,11,13,8,5,6,5,5,8,13,7,6,9,8,5,3,2,6,7,4,7,2,3,1,4,2,6,4,1,2,5,1,5,2,4,3,7,3,6,5,6,2,1,3,4,1,-1,1,2,1,1,2,1,1,2,-1,1,-1,3,1,2,-5,1,-7,1,-4,1,-2,1,-8,1,-8,1,-34
-7,1,-18,1,-6,1,1,-15,1,1,-3,1,1,2,-1,1,-1,1,1,-1,1,4,-3,2,1,2,1,2,3,1,2,1,1,2,1,2,1,2,2,1,5,2,2,4,2,3,-1,6,6,4,1,3,4,5,4,5,5,4,5,6,2,6,4,8,3,7,4,4,10,4,7,10,10,10,7,8,9,7,6,10,5,9,4,8,9,6,7,10,8,8,9,7,6,7,15,9,8,5,5,4,10,10,7,7,9,9,9,12,10,14,7,8,7,6,9,10,6,10,11,8,16,5,9,6,4,10,11,13,8,5,6,5,5,8,13,7,6,9,8,5,4,1,6,7,4,7,2,3,1,4,2,6,4,1,2,5,1,5,2,4,3,7,3,6,5,6,2,1,3,4,1,-1,1,2,1,1,2,1,1,2,-1,1,-1,3,1,2,-5,1,-7,1,-4,1,-2,1,-8,1,-8,1,-34
-7,1,-18,1,-6,1,1,-15,1,1,-3,1,1,2,-1,1,-1,1,1,-1,1,4,-3,2,1,2,1,2,3,1,2,1,2,1,1,2,1,2,2,1,4,3,3,3,2,3,-1,6,7,3,1,3,5,4,4,5,6,3,5,6,2,6,6,6,3,7,3,5,9,5,8,9,10,10,7,8,10,6,7,9,5,9,4,8,9,6,7,10,9,7,8,8,7,7,12,11,8,5,4,5,8,12,6,8,8,10,9,12,10,14,7,9,5,7,9,10,7,9,10,9,16,5,9,6,2,12,13,11,9,5,5,5,6,7,14,6,6,9,8,5,3,2,6,7,4,7,2,3,1,4,2,6,4,1,2,5,1,5,2,4,4,6,3,6,6,5,2,1,3,4,-1,1,1,2,1,1,2,1,1,2,-1,1,-1,3,2,1,-5,1,-7,1,-4,1,-2,1,-8,1,-7,1,-35
-7,1,-18,1,-6,1,1,-15,1,1,-3,1,1,2,-1,1,-1,1,1,-1,1,4,-3,2,1,2,1,2,4,-1,2,1,2,1,1,2,1,2,2,1,4,3,3,3,2,3,-1,6,7,3,1,3,4,5,4,5,6,3,5,6,2,6,6,6,3,7,3,5,7,7,8,9,9,11,7,8,11,5,8,8,6,8,4,8,9,6,7,10,10,6,8,8,6,8,13,10,7,6,4,5,7,13,5,9,8,10,10,11,10,14,9,7,6,6,10,9,7,9,11,8,16,5,9,6,2,12,12,12,9,5,4,6,7,6,13,7,7,8,8,5,3,2,7,6,4,7,3,2,1,4,2,6,4,1,2,5,1,5,2,4,5,5,2,7,6,5,2,1,3,4,-1,1,1,2,1,1,2,1,1,2,-1,1,-1,3,2,1,-5,1,-7,1,-5,1,-1,1,-8,1,-7,1,-35
-7,1,-18,1,-6,1,-1,1,-14,1,1,-3,1,1,2,-1,1,-1,1,1,-1,1,4,-3,2,1,2,-1,3,3,1,2,1,1,2,1,2,1,2,2,1,5,2,3,3,1,4,-1,6,6,4,1,3,4,5,4,5,5,4,5,6,2,6,5,7,4,6,3,5,10,4,7,10,10,10,8,7,9,7,6,10,7,7,5,7,10,5,8,9,7,9,11,5,6,7,14,10,8,5,5,4,10,10,7,7,8,10,9,12,9,15,7,8,7,6,11,8,7,9,11,8,14,7,9,6,3,11,11,13,7,6,6,5,5,8,14,6,6,9,8,5,5,-1,5,8,5,6,2,3,1,4,2,6,3,2,1,6,1,5,2,4,3,7,4,5,6,5,2,1,3,4,1,-1,3,-1,1,1,2,1,1,2,-1,1,-1,3,1,2,-5,1,-6,1,-5,1,-2,1,-9,1,-7,1,-34
-7,1,-18,1,-6,1,1,-15,1,1,-3,1,1,2,-1,1,-1,1,1,-1,1,4,-3,2,1,2,1,2,4,-1,2,1,2,1,1,2,1,2,2,1,4,3,3,3,2,3,-1,6,7,3,1,3,4,5,4,5,6,3,5,6,2,6,6,6,3,7,3,5,8,6,8,9,9,11,7,8,11,5,6,10,6,8,4,8,9,6,7,10,10,6,9,7,7,7,12,11,7,6,4,5,7,13,6,8,8,10,10,11,10,14,9,7,5,7,10,9,7,9,10,9,17,4,8,7,2,12,13,11,9,5,5,5,7,6,14,6,6,9,8,5,3,2,6,7,4,7,3,2,1,4,2,6,4,1,2,5,1,5,2,4,5,5,2,7,6,5,2,1,3,4,-1,1,1,2,1,1,2,1,1,2,-1,1,-1,3,2,1,-5,1,-7,1,-4,1,-2,1,-8,1,-7,1,-35
-7,1,-18,1,-6,1,-1,1,-14,1,1,-3,1,1,2,-1,1,-1,1,1,-1,1,4,-3,2,1,2,-1,3,3,1,2,1,1,2,1,2,1,2,2,1,5,2,3,3,1,4,-1,6,6,4,1,3,4,4,5,5,5,4,5,6,2,6,5,7,4,6,3,5,10,4,7,10,10,10,8,7,9,7,6,10,7,7,5,7,10,5,8,9,7,9,11,5,6,7,14,10,8,5,5,4,10,10,7,7,8,10,9,12,9,15,6,9,7,6,11,8,7,9,11,8,14,7,9,6,4,10,11,13,7,6,6,5,5,8,14,6,6,9,8,5,5,-1,5,8,5,6,2,3,1,4,2,6,3,2,1,6,1,5,2,4,3,7,4,5,6,5,2,1,3,4,1,-1,3,-1,1,1,2,1,1,2,-1,1,-1,3,1,2,-5,1,-6,1,-5,1,-2,1,-9,1,-7,1,-34
