3.1415926,0.000#0.210#0.200#0.150#0.160#0.240#0.310#0.140#0.180#0.190#0.170#0.120,3.400e+01,-00005068,000005404,1,000000034,000000308,000000000,000000000
-57,1,1,1,2,-1,1,-1,4,-2,1,1,-1,1,1,-3,1,-1,2,3,1,3,2,1,1,-1,1,3,1,1,3,1,3,2,4,5,4,3,7,4,6,4,5,6,4,5,5,2,3,5,2,9,11,3,6,8,4,5,3,6,6,9,8,5,7,6,5,5,16,6,3,4,9,10,13,7,9,11,8,6,9,5,8,6,8,7,4,7,9,12,9,12,8,10,14,10,12,13,7,10,8,8,7,9,10,12,12,7,8,9,5,9,6,9,16,6,14,7,3,6,8,5,9,9,12,4,13,6,8,4,8,6,5,8,5,6,10,6,2,5,4,3,8,1,6,3,3,1,2,3,3,1,1,3,2,1,5,2,-1,1,1,1,-1,3,-1,3,2,1,-2,1,1,1,-3,1,-2,2,-4,1,-9,1,1,-53
-57,1,-1,2,1,1,1,-1,2,2,-1,1,1,-1,2,-3,1,-1,1,1,2,2,3,2,1,1,1,-1,3,1,2,2,1,3,2,4,4,5,2,8,3,7,3,6,6,4,5,5,3,2,5,2,10,10,4,5,6,6,4,4,7,5,4,13,5,7,6,5,7,14,7,2,3,10,11,12,8,8,11,8,6,9,4,9,5,8,7,5,7,9,10,11,6,14,10,14,8,14,12,8,7,11,8,7,10,9,14,9,6,10,6,8,8,7,8,17,10,10,7,2,8,7,7,7,9,12,6,11,5,9,6,6,5,5,7,7,8,8,3,5,3,6,6,5,2,5,4,2,2,1,3,3,1,1,3,2,1,5,2,-1,1,1,1,-1,2,1,4,1,-1,1,1,-1,1,1,-3,1,-2,2,-4,1,-9,1,-1,1,-52
-57,1,-1,2,1,1,1,-1,2,2,-1,1,1,-1,2,-3,1,-2,2,2,2,3,2,1,1,1,-1,3,1,2,2,1,3,2,4,4,5,2,8,3,7,3,6,7,3,5,5,3,2,5,2,10,10,4,5,7,5,4,4,7,5,4,13,5,7,6,5,7,14,7,2,3,10,11,12,8,8,10,9,6,9,4,9,5,8,7,5,7,9,10,11,7,13,9,15,8,14,12,8,7,11,8,7,10,9,14,9,6,10,6,8,8,7,8,17,10,10,7,2,8,7,7,7,9,12,6,11,6,8,6,6,5,5,7,7,8,8,3,5,3,6,6,5,2,5,4,2,2,1,3,3,1,1,3,2,1,5,2,-1,1,1,1,-1,2,1,4,1,-1,1,1,-1,1,1,-3,1,-2,2,-4,1,-9,1,-1,1,-52
-57,1,1,1,2,-1,1,-1,3,1,-1,1,1,-1,2,-3,1,-2,2,2,2,3,2,1,1,-1,1,3,1,2,2,1,3,2,4,4,5,3,7,3,7,3,6,6,4,4,6,4,1,5,2,10,10,4,5,8,4,3,5,8,4,5,12,4,8,7,4,6,15,7,2,3,10,10,13,8,8,11,8,6,9,4,9,6,7,8,4,7,9,11,10,8,12,11,13,9,13,12,8,7,11,8,7,9,10,15,8,6,10,7,7,8,7,8,17,8,12,7,2,7,8,7,7,8,13,5,12,6,8,4,8,5,5,7,7,8,8,3,5,4,5,5,6,2,5,4,2,1,2,3,3,1,1,3,2,1,5,2,-1,1,1,1,-1,3,-1,3,2,-1,1,1,-1,1,1,-3,1,-2,2,-4,1,-9,1,-1,1,-52
-57,1,1,1,2,-1,1,-1,3,1,-1,1,1,-1,2,-3,1,-2,2,2,2,3,2,1,1,-1,1,3,1,2,2,1,3,2,4,4,5,3,7,3,7,3,6,6,4,4,6,3,2,5,2,10,10,4,5,8,4,3,5,8,4,4,13,4,8,7,4,6,15,7,2,3,10,11,12,9,7,11,8,6,9,4,9,6,7,7,5,7,9,11,10,8,12,10,14,9,13,12,8,7,11,8,7,9,10,15,8,6,10,7,7,8,7,8,17,9,11,7,2,8,7,7,7,8,13,5,12,6,8,4,8,5,5,6,8,8,8,3,5,4,5,5,6,2,5,4,2,2,1,3,3,1,1,3,2,1,5,2,-1,1,1,1,-1,3,-1,3,2,-1,1,1,-1,1,1,-3,1,-2,2,-4,1,-9,1,-1,1,-52
-57,1,-1,2,1,1,1,-1,2,2,-1,1,1,-1,2,-3,1,-1,1,1,2,2,4,1,1,1,1,-1,4,-1,2,2,1,3,2,4,4,5,2,8,3,7,2,7,5,5,6,4,3,2,4,3,9,11,4,5,5,7,4,4,7,5,5,12,5,7,6,5,7,14,7,2,3,10,12,11,7,9,11,8,6,9,4,9,5,8,7,5,7,9,10,11,6,14,10,14,9,13,11,9,7,11,8,7,10,9,14,9,6,9,7,8,9,6,8,17,10,10,7,2,8,7,8,6,9,12,6,11,5,9,7,5,5,5,7,7,8,8,3,5,3,6,7,4,2,5,4,2,2,1,3,3,1,1,3,2,1,5,2,-1,1,1,1,-1,2,1,4,1,-1,1,1,-1,1,1,-3,1,-2,2,-4,1,-9,1,-1,1,-52
-57,1,-1,2,1,1,1,-1,2,2,-1,1,1,-1,2,-3,1,-1,1,1,2,2,3,2,1,1,1,-1,4,-1,1,3,1,3,1,5,4,5,2,8,5,5,2,7,4,6,5,5,3,2,4,3,9,11,4,5,4,8,4,4,6,6,5,12,6,6,5,6,7,14,7,2,3,10,11,12,8,8,11,8,7,8,4,9,7,6,8,4,7,9,9,12,6,14,13,11,8,14,14,6,7,11,8,7,9,10,14,9,6,9,7,8,8,7,7,18,10,10,7,2,8,7,9,5,11,10,6,11,4,10,7,5,5,5,6,8,9,7,2,6,3,6,7,4,2,5,3,3,2,1,2,4,1,1,4,1,2,4,2,-1,1,1,1,-1,2,1,3,2,-1,1,1,-1,1,1,-3,1,-2,2,-4,1,-9,1,-1,1,-52
-57,1,1,1,2,-1,1,-1,3,1,-1,1,1,-1,1,1,-3,1,-1,2,2,2,3,2,1,1,-1,1,3,1,2,2,1,3,2,4,4,5,3,7,3,7,3,6,6,4,4,6,4,1,5,2,10,10,4,5,8,4,3,5,8,4,6,11,4,8,7,4,6,15,7,2,3,10,10,13,8,8,10,9,6,9,4,9,6,7,8,4,7,9,11,10,8,12,11,13,10,12,12,8,7,11,8,7,9,10,15,9,6,9,7,7,8,7,9,16,8,12,7,2,7,8,7,7,9,12,4,13,6,8,4,8,6,4,7,7,8,8,3,5,4,5,5,6,2,5,4,2,1,2,3,3,1,1,3,2,1,5,2,-1,1,1,1,-1,3,-1,3,2,-1,1,1,-1,1,1,-3,1,-2,2,-4,1,-9,1,-1,1,-52
-57,1,1,1,2,-1,1,-1,3,1,-1,1,1,-1,2,-3,1,-2,2,2,2,3,2,1,1,-1,1,3,1,2,2,1,3,2,4,4,5,2,8,3,7,3,6,7,3,4,6,3,2,5,2,10,10,4,5,8,4,3,5,8,4,3,14,5,7,7,4,7,14,7,2,3,10,11,12,9,7,11,8,6,9,4,9,7,6,7,5,7,9,11,10,8,12,10,14,8,14,12,8,6,12,8,7,9,10,14,9,6,10,7,7,8,7,7,18,10,10,7,2,8,7,7,7,9,12,5,12,6,8,5,7,5,5,6,8,8,8,3,5,4,5,5,6,2,5,4,2,2,1,3,3,1,1,3,2,1,5,2,-1,1,1,1,-1,3,-1,3,2,-1,1,1,-1,1,1,-3,1,-2,2,-4,1,-9,1,-1,1,-52
-57,1,-1,2,2,-1,1,-1,3,1,-1,1,1,-1,2,-3,1,-2,2,2,2,3,2,1,1,1,-1,3,1,2,2,1,3,2,4,4,5,3,7,3,7,3,6,7,3,4,6,3,2,5,2,10,10,4,5,8,4,4,4,7,5,4,13,5,7,6,5,7,14,8,1,3,10,11,12,9,7,11,8,6,9,4,9,6,7,7,5,7,9,10,11,8,12,9,15,8,14,12,8,7,11,7,8,9,10,14,9,6,10,6,8,8,7,8,17,10,10,7,2,8,7,7,7,9,12,5,12,6,8,5,7,5,5,7,7,8,8,3,5,4,5,6,5,2,5,4,2,2,1,3,3,1,1,3,2,1,5,2,-1,1,1,1,-1,2,1,3,2,-1,1,1,-1,1,1,-3,1,-2,2,-4,1,-9,1,-1,1,-52
-57,1,1,1,2,-1,1,-1,3,1,-1,1,1,-1,2,-3,1,-2,2,2,2,3,2,1,1,-1,1,3,1,2,2,1,3,2,4,4,5,3,7,3,7,3,6,6,4,4,6,3,2,5,2,10,10,4,5,8,4,3,5,8,4,4,13,4,8,7,4,6,15,7,2,3,10,11,12,9,7,11,8,6,9,4,9,7,6,7,5,7,9,11,10,8,12,10,14,9,13,12,8,7,11,8,7,9,10,15,8,6,10,7,7,8,7,7,18,10,10,7,2,8,7,7,7,8,13,5,12,6,8,5,7,5,5,6,8,8,8,3,5,4,5,5,6,2,5,4,2,2,1,3,3,1,1,3,2,1,5,2,-1,1,1,1,-1,3,-1,3,2,-1,1,1,-1,1,1,-3,1,-2,2,-4,1,-9,1,-1,1,-52
-57,1,1,1,2,-1,1,-1,3,1,-1,1,1,-1,1,1,-3,1,-1,2,2,2,3,2,1,1,-1,1,3,1,2,2,1,3,2,4,4,5,3,7,3,7,3,6,6,4,5,5,4,1,5,2,8,12,4,5,8,4,3,5,8,4,8,9,3,9,7,4,6,15,7,2,4,9,10,13,7,9,9,10,6,9,4,9,6,7,8,4,7,9,11,10,9,11,11,13,11,11,12,8,8,10,8,7,9,10,14,10,6,9,8,6,9,6,9,16,8,12,7,2,7,8,7,7,9,12,3,14,6,8,4,8,6,4,7,7,8,8,2,6,4,5,5,6,2,5,4,2,1,2,3,3,1,1,3,2,1,5,2,-1,1,1,1,-1,3,-1,3,2,-1,1,1,-1,1,1,-3,1,-2,2,-4,1,-9,1,1,-53
