3.1415926,0.000#0.280#0.310#0.260#0.270#0.220#0.250#0.760#0.770#0.750#0.780#0.740#0.790,3.500e+01,-00005126,000005584,1,000000035,000000306,000000000,000000000
-20,1,-20,1,-2,1,-6,2,-2,1,1,-6,1,2,1,-2,1,2,-1,2,-1,1,1,-1,2,-1,2,-1,3,-1,2,2,1,2,2,4,1,-1,4,-1,6,5,2,3,4,4,3,5,3,6,6,6,6,6,2,6,4,2,6,5,5,3,6,9,4,14,8,12,4,4,10,4,7,9,4,13,9,8,5,10,7,13,4,10,12,10,9,9,8,7,9,8,8,8,4,9,7,9,20,8,13,12,13,11,12,8,12,9,11,6,9,17,5,4,11,7,9,8,6,8,10,7,7,5,5,9,5,7,6,4,7,4,7,9,9,4,4,7,11,8,5,6,8,5,4,3,2,6,2,4,1,4,4,6,4,-1,1,1,1,-1,2,1,2,3,-1,1,2,1,-2,2,1,-2,3,-3,1,3,-8,1,1,-8,1,-28,1,-27
-20,1,-20,1,-2,1,-6,2,-2,1,1,-6,1,2,1,-1,1,-1,1,1,2,-1,1,1,1,1,-1,2,-1,3,-1,2,1,2,4,-1,4,1,2,2,3,3,4,3,3,4,5,2,4,4,6,6,3,9,6,2,7,3,4,4,6,4,5,4,8,5,11,10,13,4,6,8,5,6,7,6,17,5,6,7,11,6,11,6,14,8,14,5,8,9,9,7,10,6,7,5,7,9,12,17,7,13,16,10,11,12,6,14,10,10,2,13,12,10,6,9,9,7,7,7,7,11,7,7,3,7,9,4,10,4,4,6,7,5,11,7,3,5,8,10,10,3,5,9,5,4,3,2,6,2,5,-1,3,5,8,1,1,1,-1,2,1,1,1,2,2,1,2,1,1,-2,2,1,-2,3,-3,1,1,2,-7,1,1,-8,1,-28,1,-27
-20,1,-20,1,-2,1,-5,1,1,-2,1,1,-6,1,2,1,-1,1,-1,1,1,2,-1,1,1,1,1,-1,2,-1,3,-1,2,1,2,4,-1,4,1,2,2,3,3,4,3,3,4,4,3,3,5,6,6,3,9,6,2,7,3,4,4,7,3,4,5,7,6,11,10,13,4,7,7,5,6,7,6,16,6,8,5,11,6,11,6,13,9,13,6,8,9,10,6,10,6,6,6,7,9,12,17,8,12,16,10,13,10,6,14,10,10,2,13,10,12,7,8,9,7,7,7,7,11,7,7,3,7,9,4,10,4,5,5,8,3,13,6,3,5,8,10,9,4,5,9,5,4,1,4,5,3,5,-1,3,5,8,1,1,1,-1,2,1,1,1,2,2,1,2,1,1,-2,2,1,-2,3,-3,1,1,2,-7,1,1,-8,1,-28,1,-27
-20,1,-20,1,-2,1,-6,2,-2,1,1,-6,1,2,1,-1,1,-1,1,1,2,-1,1,1,-1,2,-1,2,-1,3,-1,2,1,2,4,-1,4,1,2,2,2,4,4,3,3,4,5,2,5,3,6,6,3,9,7,1,7,3,4,4,6,4,5,4,8,5,11,10,13,4,6,8,5,6,7,6,17,5,6,7,11,6,11,6,14,8,14,5,7,10,9,7,10,6,6,6,7,9,11,18,8,12,16,10,10,13,6,14,10,10,3,12,12,10,6,9,9,7,7,7,7,11,7,7,3,7,9,4,10,4,4,6,7,5,11,7,3,5,9,9,10,3,5,9,5,4,3,2,6,2,5,-1,2,6,8,1,1,1,-1,2,1,1,1,2,2,1,2,1,1,-2,2,1,-2,3,-3,1,1,2,-7,1,1,-8,1,-28,1,-27
-20,1,-20,1,-2,1,-6,2,-2,1,1,-6,1,2,1,-1,1,-1,1,1,2,-1,1,1,1,1,-1,2,-1,3,-1,2,1,2,4,-1,4,1,2,2,3,3,4,3,3,4,5,2,4,4,6,6,3,9,6,2,7,3,4,4,6,4,5,4,8,5,11,10,13,4,6,8,5,6,7,6,17,5,6,7,11,6,11,6,14,8,14,5,7,10,9,7,10,6,6,6,7,9,12,17,8,12,16,10,11,12,6,14,10,10,2,13,12,10,6,9,9,7,7,7,7,11,7,7,3,7,9,4,10,4,4,6,7,5,11,7,3,5,8,10,10,3,5,9,5,4,3,2,6,2,5,-1,2,6,8,1,1,1,-1,2,1,1,1,2,2,1,2,1,1,-2,2,1,-2,3,-3,1,1,2,-7,1,1,-8,1,-28,1,-27
-20,1,-20,1,-2,1,-6,2,-2,1,1,-6,2,1,1,-1,1,-1,1,1,2,-1,1,1,-1,2,-1,2,-1,3,-1,2,1,2,3,1,4,1,2,2,2,4,4,3,3,4,5,2,5,3,5,7,2,10,7,1,7,3,3,5,5,5,5,4,9,4,11,10,13,4,6,8,5,6,7,6,17,5,6,7,12,5,11,6,14,8,15,4,6,11,9,7,9,7,6,6,7,9,11,18,9,11,16,10,10,13,6,14,11,9,3,12,14,8,5,10,8,8,7,7,8,10,6,8,3,7,10,3,9,5,4,6,7,5,11,7,3,5,9,9,9,4,6,8,5,4,3,2,6,2,5,-1,2,6,8,1,1,1,-1,2,1,1,1,2,3,-1,1,2,1,-2,2,1,-2,3,-3,1,1,2,-7,1,1,-8,1,-28,1,-27
-20,1,-20,1,-2,1,-6,2,-2,1,1,-6,1,2,1,-1,1,-1,1,1,2,-1,1,1,-1,2,-1,2,-1,3,-1,2,1,2,4,-1,4,1,2,2,2,4,4,3,3,4,5,2,5,3,6,6,3,9,7,1,6,4,4,4,5,5,5,4,8,5,11,10,13,4,6,8,5,6,7,6,17,5,6,7,12,5,12,5,14,8,14,5,6,11,9,7,9,7,6,6,7,9,11,18,8,12,16,10,10,13,6,14,10,10,3,12,12,10,6,9,8,8,7,7,7,11,7,7,3,7,9,4,10,4,4,6,7,5,11,7,3,5,9,9,10,3,6,8,5,4,3,2,6,2,5,-1,2,6,8,1,1,1,-1,2,1,1,1,2,3,-1,1,2,1,-2,2,1,-2,3,-3,1,1,2,-7,1,1,-8,1,-28,1,-27
-21,1,-18,1,-4,1,-4,2,-4,2,-6,1,2,-1,1,1,-1,1,1,-1,2,1,1,2,-1,2,-2,3,2,-1,1,2,2,2,2,3,3,1,4,2,2,5,1,6,3,4,4,4,6,6,5,7,3,5,5,5,5,3,6,4,6,3,4,9,8,13,6,11,8,6,5,6,5,8,12,9,7,7,8,9,5,12,13,9,12,7,8,9,8,8,8,8,2,10,6,10,14,15,12,8,15,11,16,7,7,13,12,8,5,10,7,15,6,9,11,5,4,10,5,13,8,6,5,5,8,5,9,5,5,5,8,3,11,8,3,5,11,7,5,8,6,8,4,5,2,3,3,5,3,2,3,5,6,3,2,-1,1,1,2,-1,1,2,1,2,1,2,-1,1,1,1,-1,1,2,1,-3,1,-1,3,-7,1,1,-8,1,-28,1,-27
-21,1,-18,1,-4,1,-4,2,-4,2,-6,1,2,-1,1,1,-1,1,1,-1,2,1,1,2,-1,2,-2,3,2,-1,1,2,2,2,1,4,3,1,4,2,2,5,1,6,3,4,4,4,7,5,5,7,3,5,5,5,5,3,7,3,6,3,4,9,8,13,6,11,8,6,5,6,4,9,12,9,7,7,8,9,6,11,13,9,12,7,8,9,8,8,8,8,2,10,6,10,14,15,13,7,15,11,15,8,7,13,12,8,5,10,7,15,6,9,11,5,3,11,5,13,9,5,5,5,7,6,9,5,5,5,8,3,11,8,3,5,11,7,5,8,6,8,4,5,2,3,3,5,3,2,3,5,6,3,2,-1,1,1,2,-1,1,2,1,2,1,2,-1,1,1,1,-1,1,2,1,-3,1,-1,3,-7,1,1,-8,1,-28,1,-27
-21,1,-18,1,-4,1,-4,2,-4,2,-6,1,2,-1,1,1,-1,1,1,-1,2,1,1,2,-1,2,-2,3,2,-1,2,1,2,2,2,3,3,1,4,2,2,5,1,6,3,4,4,4,6,6,5,7,3,5,5,5,5,3,6,4,6,3,4,9,8,13,8,9,8,6,5,6,5,8,13,8,7,7,8,9,5,12,13,9,12,7,8,9,7,9,8,8,2,10,6,10,14,15,12,8,16,10,16,7,6,14,11,9,5,10,7,15,6,9,11,5,4,10,5,13,8,6,5,5,9,4,9,5,5,5,8,3,11,8,3,5,11,7,5,8,7,7,4,5,2,3,2,6,3,2,3,5,6,3,2,-1,1,1,2,-1,1,2,1,2,1,2,-1,1,1,1,-1,1,2,1,-3,1,-1,3,-7,1,1,-8,1,-28,1,-27
-21,1,-18,1,-4,1,-4,2,-4,2,-6,1,2,-1,1,1,-1,1,1,-1,2,1,1,2,-1,2,-2,3,2,-1,1,2,2,2,2,3,3,1,4,2,2,5,1,6,3,4,4,4,7,5,5,7,3,5,5,5,5,3,7,3,6,3,4,9,8,13,6,11,8,6,5,6,4,9,12,9,7,7,8,9,6,11,13,9,12,7,8,9,8,8,8,8,2,10,7,9,15,14,13,7,15,11,15,8,8,12,12,8,5,10,7,15,6,9,10,6,3,11,6,12,9,5,5,5,6,7,9,5,5,5,8,3,11,8,3,5,11,7,5,8,6,8,4,5,2,3,3,5,3,2,3,5,6,3,2,-1,1,1,2,-1,1,2,1,2,1,2,-1,1,1,1,-1,1,2,1,-3,1,-1,3,-7,1,1,-8,1,-28,1,-27
