0.0000000,0.000#0.870,1.600e+01,-00002339,000002493,1,000000016,000000302,000000000,000000000
-67,2,-3,1,-3,1,3,1,2,-1,2,2,4,3,2,4,5,12,7,8,7,8,16,11,28,24,24,15,21,24,32,36,35,40,38,36,49,52,60,63,70,72,76,81,91,105,97,102,145,119,130,142,173,151,175,174,188,217,212,214,227,225,256,208,242,280,270,274,249,307,269,273,279,294,303,277,336,294,280,296,280,287,302,303,259,287,266,249,264,238,219,223,212,186,185,195,168,175,175,175,139,146,140,133,108,131,100,104,107,93,79,70,64,37,57,52,55,45,34,39,39,36,26,27,18,16,20,17,12,12,10,12,7,8,10,4,3,1,1,4,4,4,1,1,-1,3,2,1,1,1,-2,1,-4,1,-3,1,-70
-66,2,-3,1,-3,1,-1,1,3,-1,2,2,2,3,4,4,2,9,7,9,7,8,6,13,15,16,32,19,22,25,22,37,31,40,32,34,42,49,52,56,60,72,74,82,75,99,96,100,100,118,142,140,132,144,179,173,176,201,203,208,215,230,219,224,252,275,237,264,277,303,256,292,253,297,273,268,306,307,327,296,283,279,285,303,305,281,263,267,254,231,268,228,214,195,204,190,187,175,170,176,177,141,148,138,136,135,104,100,104,92,108,72,81,41,58,56,53,46,54,39,34,32,42,30,25,22,12,18,19,14,10,10,12,8,8,5,9,-1,3,3,3,4,4,1,1,3,-1,1,2,1,1,-2,1,-3,1,-3,1,-71
