0.0000000,0.000#0.680,1.000e+00,-00000165,000000185,0,000000001,000000350,000000000,000000000
-58,1,-1,1,-7,1,2,-7,1,-1,1,3,1,1,2,3,-2,2,2,1,1,1,8,8,1,5,2,3,9,5,3,8,7,13,11,10,16,14,15,25,23,22,31,25,35,26,22,47,43,35,41,64,57,65,65,64,87,89,95,92,106,86,106,93,115,123,127,153,136,141,160,169,184,190,161,177,184,198,191,213,250,218,204,231,225,256,238,214,268,240,274,258,264,259,239,260,243,243,243,259,235,227,271,216,249,208,252,218,198,195,205,200,165,192,168,183,178,159,170,163,149,136,144,123,133,117,125,112,102,108,90,87,83,89,60,65,58,58,59,54,57,40,38,54,43,35,29,22,25,17,16,28,14,14,13,14,11,9,7,8,7,4,7,4,5,2,3,3,3,3,3,2,2,1,2,1,-2,2,-1,1,-3,1,-3,1,-2,1,-88
-58,1,-1,1,-7,1,-1,2,-6,1,-2,3,1,1,3,1,2,-2,2,3,1,1,2,8,6,1,6,3,4,7,4,4,9,8,12,13,8,19,14,21,24,18,30,25,32,24,26,38,46,32,39,55,62,59,57,67,73,84,89,93,95,109,91,104,95,114,136,126,149,133,154,158,167,193,186,157,183,185,210,199,219,226,221,222,217,251,240,238,233,260,236,280,259,263,258,233,250,255,234,253,254,229,253,237,237,229,227,235,218,186,203,205,195,167,181,174,191,156,171,169,160,129,149,143,125,132,108,133,105,107,92,101,84,88,72,58,74,53,56,52,62,51,37,45,53,41,33,21,24,26,12,26,17,19,13,13,12,10,7,8,7,8,5,7,3,5,-1,3,5,2,3,2,2,2,1,2,1,-2,2,1,-3,1,-4,1,-2,1,-87
