0.0000000,0.000#0.640,1.300e+01,-00002156,000002030,1,000000013,000000322,000000000,000000000
-65,1,-2,1,1,-3,1,1,-2,1,-3,3,4,1,2,2,1,4,6,3,1,2,8,9,10,5,11,7,5,13,8,16,12,18,14,15,19,19,15,22,20,25,43,18,34,40,42,50,46,55,59,54,60,70,70,86,84,71,99,76,103,115,117,122,120,111,149,117,150,105,158,175,150,164,173,167,161,189,183,187,221,182,205,200,231,239,217,215,229,235,246,230,226,243,232,236,231,236,238,248,233,220,274,242,242,221,208,228,198,251,223,193,202,192,203,199,166,169,157,145,122,121,141,152,132,117,114,115,128,96,103,100,80,86,80,80,64,59,71,59,45,50,33,44,38,41,24,27,21,24,30,26,15,21,15,18,21,16,10,11,11,10,6,12,3,4,6,8,5,3,2,4,-1,2,2,2,4,-1,1,3,2,-1,2,-2,1,1,1,-3,1,1,-1,1,1,-7,1,-48
-66,1,-1,2,-4,1,1,-1,1,-3,2,1,2,3,2,2,3,2,4,5,3,-1,5,12,8,6,7,12,8,10,15,8,17,13,10,18,18,20,16,21,26,20,25,36,35,38,48,43,45,55,52,60,82,49,75,79,69,85,96,86,109,104,113,123,121,112,134,133,113,141,168,163,153,166,173,166,179,163,182,193,171,226,209,201,227,242,207,219,217,252,233,245,229,238,219,252,219,246,241,244,235,216,260,258,243,220,220,207,247,209,188,224,203,197,190,210,170,171,140,159,132,117,162,130,111,133,135,98,92,129,100,107,88,80,75,85,59,65,70,60,44,50,42,36,44,35,28,24,15,27,31,28,17,18,17,15,18,21,12,9,8,13,6,12,3,4,5,7,5,4,5,2,1,1,3,1,1,3,1,3,2,-1,1,1,-2,3,-4,1,1,-2,2,-6,1,-49
