3.1415926,0.000#0.180,4.800e+01,-00007236,000007452,1,000000048,000000306,000000000,000000000
-50,2,-9,1,-5,2,3,-2,3,-1,4,1,2,3,3,3,2,8,4,5,10,8,12,11,12,8,12,11,17,16,17,18,22,18,16,29,27,31,28,33,32,36,51,38,65,54,63,69,54,64,63,84,110,80,92,106,99,94,118,105,134,120,140,144,152,140,149,179,151,155,175,178,159,195,155,162,184,189,201,190,189,207,215,198,246,214,207,227,216,212,189,221,188,224,223,195,231,201,214,213,162,180,202,181,191,176,185,188,162,177,141,151,146,143,146,126,121,114,115,121,117,121,81,93,78,94,79,74,52,60,58,66,52,63,59,37,36,39,28,35,28,25,19,25,14,16,17,19,16,17,11,8,9,12,5,5,5,13,5,1,3,4,8,1,1,1,4,6,1,2,3,2,2,-1,2,2,-12,1,-3,1,-51
-50,1,1,-9,1,-4,3,2,-2,3,-1,4,1,2,3,2,4,2,8,5,4,10,8,13,10,9,11,12,10,19,15,21,14,21,19,23,21,27,32,28,33,30,38,53,36,67,52,56,75,50,69,68,79,108,81,98,101,98,94,111,113,136,118,147,136,138,155,155,171,149,158,186,168,154,199,161,157,188,185,211,179,190,206,205,207,250,211,207,228,204,224,189,221,185,227,222,195,230,202,216,211,160,180,200,186,193,174,203,170,164,175,152,139,148,141,155,118,112,123,119,116,118,121,85,89,83,88,80,74,52,59,56,69,51,64,54,41,41,35,26,37,31,22,23,21,15,15,14,22,24,9,9,10,10,11,5,5,5,13,5,1,3,4,9,-1,1,1,4,6,1,2,2,3,1,1,2,2,-12,1,-3,1,-51
