3.1415926,0.000#0.850,5.600e+01,-00008851,000008061,1,000000056,000000302,000000000,000000000
-74,1,-2,1,1,1,2,1,-4,2,1,1,3,3,2,4,7,6,4,6,5,5,6,9,6,8,17,15,12,13,17,20,26,13,21,30,28,37,29,40,48,57,53,65,62,68,68,80,109,101,94,105,115,116,147,136,141,144,147,171,178,180,189,182,228,202,186,207,238,237,214,221,228,227,227,241,256,239,263,237,248,245,264,247,246,226,213,244,217,245,206,213,200,196,256,197,194,154,202,176,183,157,182,150,131,116,126,118,116,96,106,105,101,74,74,71,63,67,69,61,45,37,48,36,45,40,32,29,34,31,35,17,20,19,13,14,13,13,10,13,7,4,4,7,3,7,9,4,-1,1,4,2,1,-1,1,-1,1,-1,1,-1,1,-2,1,1,-60
-75,1,1,-1,1,1,1,2,-4,2,1,3,1,3,2,4,7,4,6,4,7,7,4,4,11,18,6,15,13,15,15,28,18,21,13,35,23,26,39,42,46,52,57,57,69,76,63,106,82,90,105,103,117,143,119,145,132,147,145,175,172,204,165,214,196,187,199,238,205,228,228,235,215,218,235,248,249,257,243,232,252,250,256,241,252,227,218,230,229,217,234,185,231,230,218,193,200,202,156,169,190,173,166,133,148,120,120,125,112,104,98,100,105,75,73,60,75,74,61,46,58,50,38,44,36,34,39,31,31,33,33,23,15,11,20,16,12,12,11,7,13,4,4,3,7,9,7,1,3,5,-1,3,-1,1,-1,1,-1,1,-2,1,-3,2,-60
