3.1415926,0.000#0.460,5.000e+01,-00007547,000007553,1,000000050,000000302,000000000,000000000
-63,1,-1,2,-1,2,-2,1,1,2,2,3,1,4,3,5,3,6,4,3,6,4,7,5,11,8,13,7,17,17,19,20,19,20,32,28,27,31,29,32,44,54,46,44,41,49,61,57,50,80,67,78,81,88,96,106,109,115,111,96,126,138,137,143,144,162,140,168,182,163,190,185,173,188,189,196,204,230,213,216,246,216,204,235,238,200,244,235,218,209,220,240,202,219,232,225,182,216,227,197,201,198,179,176,168,169,166,152,179,153,140,153,151,123,139,102,114,129,124,100,111,76,83,67,91,72,81,64,47,64,56,47,41,53,40,38,42,23,28,24,29,16,21,21,16,14,19,15,11,5,6,8,11,8,9,2,8,4,4,4,2,3,6,2,3,2,1,1,-1,2,2,-1,1,1,-1,2,-4,1,-58
-62,1,-1,2,-2,2,-2,1,1,1,3,1,3,3,4,4,4,5,5,3,6,9,2,7,8,13,9,15,9,19,17,19,20,18,33,31,25,36,24,43,33,51,48,45,41,51,59,46,60,80,67,77,83,98,85,96,119,120,107,113,108,129,147,144,143,155,144,173,178,175,178,186,171,176,202,210,188,230,214,249,214,226,191,244,232,234,209,237,216,216,215,211,230,251,201,204,204,207,235,199,197,198,181,166,175,177,162,175,153,149,146,153,152,126,136,95,120,121,132,99,111,79,81,83,76,76,76,55,57,59,61,47,41,42,51,38,41,25,27,20,32,23,15,19,18,14,19,15,11,6,5,10,9,12,5,4,6,3,5,4,2,4,5,2,3,1,2,1,-1,4,-2,1,1,-2,2,-3,1,-58
