3.1415926,0.000#0.380,2.000e+00,-00000337,000000351,1,000000002,000000344,000000000,000000000
-80,2,-1,1,-2,2,1,-1,2,-2,1,3,1,4,2,1,5,6,7,4,6,11,6,6,9,5,12,10,11,15,15,20,8,16,18,31,22,33,23,29,48,41,33,51,60,58,60,59,64,70,67,82,82,77,95,83,104,99,126,124,112,144,135,128,158,140,169,173,146,180,186,150,202,189,197,202,170,216,218,237,229,218,222,215,213,237,220,259,224,235,232,235,220,228,200,188,189,198,199,189,214,192,182,209,182,183,163,160,151,167,147,145,131,123,111,96,124,110,120,97,92,88,104,94,100,75,74,71,64,58,43,54,47,43,32,45,35,31,28,23,31,19,20,22,20,16,12,16,10,14,8,6,6,10,4,8,5,6,5,2,3,-1,2,1,-1,2,2,-2,1,-4,2,3,1,-6,1,-15,1,-63
-80,1,1,1,-2,2,-1,1,1,1,-2,4,1,2,4,2,4,4,7,6,5,11,6,7,6,10,8,12,7,18,16,11,16,11,19,30,24,27,28,29,42,40,40,41,68,46,68,55,69,67,68,87,75,87,81,87,98,102,123,115,120,145,134,143,140,142,157,157,172,176,179,152,193,201,174,208,188,193,234,228,236,224,217,215,210,229,226,246,230,254,222,246,203,230,200,202,187,208,186,195,195,210,175,205,184,193,160,159,157,160,155,138,141,124,114,102,118,98,127,102,93,92,98,99,105,73,78,63,69,48,53,56,46,40,41,32,49,30,26,26,31,20,18,26,17,14,16,17,8,12,11,8,5,8,6,7,6,2,6,5,3,2,-2,1,3,1,-2,1,-3,1,1,1,2,1,-5,1,-16,1,-62
