3.1415926,0.000#0.760,6.700e+01,-00009582,000010652,1,000000067,000000302,000000000,000000000
-75,2,-2,1,1,3,2,2,1,3,2,4,-1,2,4,5,4,7,7,10,7,16,11,20,28,23,18,20,26,40,40,30,46,70,71,47,63,71,77,110,93,92,125,133,144,149,135,171,157,182,202,206,189,227,247,278,230,265,289,314,247,273,298,264,280,308,282,299,280,292,293,277,288,321,277,297,311,232,246,206,255,227,234,208,220,191,176,171,175,151,141,144,121,127,98,99,79,85,72,56,66,71,51,47,61,34,37,36,28,21,27,13,21,16,22,17,13,12,13,6,5,4,-1,2,2,1,2,3,-2,3,1,1,-1,1,1,-2,1,-5,1,1,-6,1,-74
-74,2,-3,2,-1,1,4,-1,3,1,4,-1,4,5,1,2,7,8,6,9,8,7,20,23,25,16,23,26,22,30,50,49,27,65,74,65,46,81,68,102,100,113,104,138,140,134,147,162,167,203,181,189,207,246,228,239,263,281,280,256,303,291,279,285,259,274,319,275,300,274,313,286,276,304,298,294,313,245,235,233,226,240,222,215,214,164,201,162,185,140,150,129,137,102,125,91,86,67,90,62,61,53,68,52,57,40,31,34,30,27,21,21,12,19,20,16,14,11,14,6,5,-1,4,3,1,2,1,1,2,3,-1,1,1,-1,1,-1,1,1,-5,1,-2,1,-5,1,-74
