0.0000000,0.000#0.590#0.600#0.670#0.690#0.700#0.140#0.210#0.530#0.680,3.333e-01,-00000061,000000061,0,000000001,000000366,000000000,000000000
-82,1,-4,1,-4,2,-3,1,-5,1,-1,2,-2,1,-1,2,3,-2,2,-1,2,1,2,2,3,4,2,2,6,1,1,1,4,3,3,1,1,2,3,4,9,6,4,2,4,4,4,7,2,10,6,2,4,6,9,11,4,-1,5,3,8,7,6,16,10,10,7,8,8,15,11,4,5,1,9,9,6,5,6,10,18,9,10,11,15,12,9,7,13,8,10,13,18,13,17,13,12,13,10,8,14,14,16,8,15,12,10,9,8,13,6,9,12,3,7,9,4,5,14,9,5,6,4,7,3,7,7,5,6,1,8,5,6,2,1,3,4,1,2,1,3,3,5,4,2,3,1,1,4,2,3,-1,1,1,3,1,1,3,1,2,-1,1,2,-1,1,-1,2,1,-3,1,-1,1,-1,2,2,-2,1,-2,1,-32,1,-55
-84,1,-4,1,-3,1,1,-3,1,-5,1,-1,2,-2,1,1,2,2,-2,2,1,1,1,2,3,2,4,2,4,4,1,2,1,3,3,3,2,-1,2,3,4,11,6,2,2,6,2,7,5,3,11,3,2,7,3,11,9,4,2,4,3,10,4,8,14,11,10,8,8,7,16,10,3,5,1,10,10,4,6,7,12,16,9,10,12,14,11,12,6,11,9,12,15,14,14,17,16,11,11,9,10,14,14,14,8,15,14,10,7,9,10,8,8,12,3,8,10,2,6,13,10,3,7,4,7,3,7,7,6,4,3,9,4,4,2,1,5,2,1,2,1,5,3,4,3,2,4,-1,1,5,2,2,-1,1,2,2,2,1,2,2,1,-1,1,2,-1,1,-1,2,1,-3,1,1,-2,3,1,-1,1,-2,1,-33,1,-53
-84,1,-4,1,-3,1,1,-3,1,-5,1,-1,2,-2,1,1,1,3,-2,2,1,1,1,2,3,2,4,2,4,4,1,1,2,3,3,3,2,-1,2,3,4,11,5,3,2,6,2,7,5,3,11,3,2,6,4,11,9,4,2,4,3,10,4,8,14,11,10,7,9,7,16,10,3,5,1,10,10,4,6,7,12,16,8,11,11,14,12,12,5,12,9,12,13,16,13,18,14,13,11,9,10,13,15,14,8,15,14,10,7,9,10,7,9,12,3,7,11,2,6,13,10,3,7,4,6,4,7,7,6,4,2,9,5,4,2,1,5,2,1,2,1,5,2,5,3,2,4,-1,1,5,2,2,-1,1,2,2,2,1,2,2,1,-1,1,2,-1,1,-1,2,1,-3,1,-1,1,-1,2,2,-1,1,-2,1,-33,1,-53
-84,1,-4,1,-4,2,-3,1,-5,1,-1,2,-2,1,-1,2,3,-2,2,-1,2,1,2,2,3,4,2,2,6,1,1,1,4,3,3,1,1,2,3,4,9,6,4,2,4,4,4,7,2,10,6,2,4,6,9,11,4,-1,5,3,8,7,6,16,10,10,7,8,8,14,12,4,4,2,9,7,8,5,6,10,18,9,10,11,15,12,9,7,13,8,10,13,18,13,17,13,12,13,10,8,14,13,17,8,15,12,9,10,8,12,7,9,12,3,7,9,4,5,14,9,5,6,4,7,3,7,7,4,7,1,8,5,6,2,1,2,5,1,2,1,3,3,5,4,2,3,1,1,4,2,3,-1,1,1,3,1,1,3,1,2,-1,1,2,-1,1,-1,2,1,-3,1,-1,1,-1,2,2,-2,1,-2,1,-32,1,-53
-84,1,-5,1,-3,2,-3,1,-5,1,-1,2,-2,1,-1,2,3,-2,2,-1,2,1,1,3,3,4,2,2,5,2,1,1,4,3,3,1,1,2,3,4,9,5,4,2,5,4,4,7,2,10,5,3,3,7,9,9,4,2,5,2,9,7,6,15,11,10,7,8,8,13,13,4,4,2,9,7,8,5,5,11,17,8,12,11,14,12,9,8,12,9,9,14,18,12,18,11,13,14,10,8,14,11,19,7,14,14,7,12,8,12,7,8,13,3,7,9,3,6,14,8,6,6,4,6,4,6,8,3,8,1,7,6,6,1,2,1,6,1,2,-1,4,3,5,4,2,2,2,1,4,2,3,-1,1,1,1,3,1,2,2,2,-1,1,2,-1,1,-1,2,1,-3,1,-1,1,-1,2,2,-2,1,-2,1,-32,1,-53
-84,1,-5,1,-3,2,-4,1,-4,1,-1,2,-2,1,-1,1,4,-2,2,-1,2,1,1,3,3,4,2,2,5,2,1,1,4,3,3,1,1,2,2,5,9,5,4,2,5,4,4,7,2,10,5,3,2,8,9,9,4,2,5,2,9,6,7,15,11,9,7,9,8,12,13,4,5,2,9,6,9,5,5,10,15,11,12,11,13,13,9,7,12,9,9,14,19,11,19,10,14,14,10,8,13,12,17,8,15,14,7,12,8,12,7,8,13,3,6,9,4,5,12,11,6,6,4,5,5,6,8,3,8,1,7,6,6,1,1,2,6,1,2,-1,4,3,5,4,2,2,2,1,4,2,3,-1,1,1,1,3,1,2,2,2,-1,1,2,-1,1,-1,2,1,-3,1,-1,1,-1,2,2,-2,1,-2,1,-32,1,-53
-82,1,-5,1,-3,1,1,-3,1,-5,1,1,1,-1,1,-1,1,3,1,-1,2,-1,2,1,-1,3,3,5,2,2,3,3,1,2,1,4,3,2,2,-1,2,7,7,5,6,2,4,3,3,8,3,6,9,4,1,8,7,8,8,2,4,3,6,9,3,11,13,13,5,11,7,12,13,6,5,2,6,7,10,4,5,11,13,12,9,14,10,15,10,9,10,10,9,11,19,11,17,12,17,12,11,8,13,12,14,12,12,16,9,10,10,8,10,7,9,8,7,7,7,3,9,12,9,4,6,3,8,3,9,5,6,2,5,7,7,1,2,1,6,2,-1,2,2,4,4,4,3,3,2,-1,2,4,4,-1,1,1,1,3,1,1,3,1,1,1,1,1,-1,1,2,1,-3,1,-1,1,-1,2,2,-2,1,-2,1,-32,1,-55
-83,1,-4,1,-3,1,1,-3,1,-5,1,1,1,-1,1,-1,1,2,2,-1,1,1,1,1,1,2,4,3,2,4,2,4,1,2,1,3,3,3,2,-1,2,4,6,8,6,2,2,6,3,8,3,4,10,5,1,6,4,13,7,3,3,4,4,10,2,10,14,11,9,9,8,8,14,9,4,4,5,8,9,4,5,10,11,15,9,11,11,15,11,10,10,9,9,11,15,14,16,15,17,10,12,7,13,11,17,13,7,16,13,9,10,8,10,7,10,9,5,7,9,2,8,13,8,3,8,4,7,3,7,7,6,3,4,8,5,3,2,1,5,3,-1,2,1,5,3,4,4,2,3,-1,2,4,2,2,-1,1,2,3,1,1,2,2,1,-1,2,1,-1,1,-1,2,1,-3,1,1,-1,1,2,1,-1,1,-2,1,-33,1,-54
-84,1,-4,1,-3,1,1,-3,1,-5,1,1,1,-1,1,-1,1,2,2,-1,2,-1,2,-1,1,3,3,3,3,3,2,4,1,2,1,3,3,3,2,-1,2,4,7,7,6,3,3,4,3,8,3,5,10,4,1,7,3,13,7,3,3,4,4,11,1,10,14,11,9,9,8,10,12,9,4,4,5,8,9,4,5,10,11,16,8,13,9,15,11,10,10,9,9,11,15,16,14,15,17,10,12,7,15,10,16,13,8,17,11,10,10,7,11,6,10,9,6,6,9,3,8,12,8,4,7,4,7,4,7,7,5,3,4,8,5,3,2,1,6,2,-1,2,1,5,4,3,4,3,2,-1,2,4,3,1,-1,1,2,3,1,1,2,2,1,-1,2,1,-1,1,1,1,1,-2,1,-1,1,-1,1,2,1,-1,1,-2,1,-33,1,-53
-84,1,-4,1,-4,2,-3,1,-5,1,-1,2,-2,1,-1,2,3,-2,2,-1,2,1,1,3,3,4,2,2,5,2,1,1,4,3,3,1,1,2,3,4,9,5,5,2,4,4,4,7,2,10,6,2,4,6,9,10,3,2,5,3,8,7,6,16,10,10,7,8,8,13,13,4,4,2,9,7,8,5,6,10,18,7,12,11,15,11,9,8,12,9,9,14,18,12,18,11,13,14,10,8,14,12,18,8,14,13,7,12,8,12,7,9,12,3,7,9,4,5,14,8,6,6,4,7,3,6,8,4,7,1,8,5,6,2,1,2,5,1,2,-1,4,3,5,4,2,3,1,1,4,2,3,-1,1,1,2,2,1,2,2,2,-1,1,2,-1,1,-1,2,1,-3,1,-1,1,-1,2,2,-2,1,-2,1,-32,1,-53
