0.0000000,0.000#0.450#0.460#0.420#0.430#0.380#0.440#0.490#0.390#0.370,1.000e+01,-00001673,000001367,1,000000010,000000304,000000000,000000000
-77,1,-10,1,-2,2,1,-1,3,1,-5,2,2,2,3,-2,2,4,-2,3,3,1,3,2,7,1,3,2,2,3,1,4,5,3,3,9,5,6,2,5,6,2,7,7,8,8,10,8,12,11,8,9,16,10,4,9,8,10,15,11,11,12,15,10,10,9,11,15,15,14,7,10,8,11,11,8,13,14,10,14,14,10,11,16,11,13,11,9,11,13,7,9,10,10,9,15,12,15,9,6,5,7,3,11,10,4,5,9,5,6,6,7,3,7,6,6,7,7,6,3,5,4,4,1,5,1,4,1,2,3,4,2,2,1,1,1,2,2,-1,3,-1,1,1,2,-1,1,1,1,-1,1,-3,1,1,1,-56
-77,1,-10,1,-1,2,-2,1,2,2,-4,1,1,1,3,2,1,2,-1,1,3,1,2,3,1,-1,5,3,5,2,3,2,3,3,2,3,5,4,8,5,6,4,3,4,4,6,8,11,5,7,11,10,13,8,9,10,16,7,6,9,7,10,18,12,10,12,14,11,8,11,15,16,13,8,9,9,9,13,7,14,13,10,14,12,12,9,17,10,15,9,11,10,14,9,7,10,9,11,13,7,21,8,7,7,5,3,10,11,4,7,7,3,7,5,9,4,6,3,8,8,7,4,5,3,6,5,-1,4,2,2,3,1,3,4,2,2,2,-1,2,3,1,2,1,1,-1,3,-2,1,2,-1,1,-4,1,1,1,-56
-77,1,-10,1,-1,2,-2,1,2,2,-4,1,1,1,3,2,1,2,-1,1,3,1,2,3,1,-1,5,3,5,2,3,2,3,3,2,3,5,4,8,5,6,4,3,4,4,6,8,12,4,7,11,10,13,8,9,10,16,7,6,9,7,10,18,12,10,12,14,11,8,11,15,16,13,8,9,10,8,13,7,14,13,8,16,12,12,9,17,10,15,9,11,10,14,9,7,10,9,12,12,7,21,8,7,7,5,3,10,11,4,7,7,3,7,5,9,4,6,3,8,8,7,4,5,2,7,5,-1,4,2,2,3,1,3,4,2,2,2,-1,2,3,1,2,1,1,-1,3,-2,1,2,-1,1,-4,1,1,1,-56
-77,1,-10,1,-1,2,-2,1,2,2,-4,1,1,2,2,2,1,2,-1,1,3,1,2,3,1,-1,5,3,5,2,3,2,3,3,2,3,5,4,8,5,6,4,3,4,4,6,8,11,5,8,10,9,14,8,9,11,15,7,6,9,7,12,16,12,10,13,13,10,9,9,17,16,13,8,9,9,9,13,7,15,12,11,13,12,12,8,18,10,15,9,11,11,13,9,7,11,8,11,14,6,21,7,8,7,5,4,9,12,3,6,8,3,7,5,9,4,6,3,8,8,7,4,5,3,6,4,1,4,2,2,3,1,3,4,2,2,2,-1,2,3,1,2,1,1,-1,3,-2,1,2,-1,1,-4,1,1,1,-56
-77,1,-10,1,-1,2,-2,1,2,2,-4,1,1,1,3,2,1,2,-1,1,3,1,2,3,1,-1,5,3,5,2,3,2,3,3,2,3,5,4,8,5,6,4,3,4,4,6,8,11,5,8,10,10,13,8,9,11,15,7,6,9,7,10,18,12,10,12,14,10,9,9,17,16,13,8,9,9,9,13,7,15,12,10,14,12,12,9,17,11,14,9,11,11,13,9,7,11,8,11,13,7,21,8,7,7,5,4,9,12,3,6,8,3,7,5,9,4,6,3,8,8,7,4,5,3,6,4,1,4,2,2,3,1,3,4,2,2,2,-1,2,3,1,2,1,1,-1,3,-2,1,2,-1,1,-4,1,1,1,-56
-77,1,-10,1,-1,2,-2,1,2,2,-4,1,1,2,2,2,1,2,-1,1,3,1,2,3,1,-1,5,5,3,2,3,2,3,4,1,3,5,3,9,5,6,4,3,4,4,4,10,11,5,9,9,9,14,9,8,11,15,7,6,7,9,12,16,12,10,12,14,10,9,10,16,16,13,8,9,10,9,12,7,13,14,10,14,14,10,8,19,9,15,9,11,12,12,9,7,10,9,9,16,6,21,8,7,7,5,4,9,12,3,6,8,3,7,6,8,5,5,3,8,9,6,4,5,4,5,4,1,4,2,2,3,1,3,5,1,2,2,-1,2,3,1,2,1,1,-1,2,1,-1,1,2,-1,1,-4,1,1,1,-56
-77,1,-10,1,-1,2,-2,1,2,2,-4,1,1,1,3,2,1,2,-1,1,3,1,2,3,1,-1,5,3,5,2,3,2,3,3,2,3,5,4,8,5,6,4,3,4,4,6,8,11,5,8,10,10,13,8,9,11,15,7,6,9,7,10,18,12,10,12,14,10,9,10,16,16,13,8,9,8,10,13,7,15,12,10,14,12,12,9,17,11,14,9,11,11,13,9,7,11,8,11,13,7,21,8,7,7,5,4,9,11,4,7,7,3,7,5,9,4,6,3,8,8,7,4,5,3,6,5,-1,4,2,2,3,1,3,4,2,2,2,-1,2,3,1,2,1,1,-1,3,-2,1,2,-1,1,-4,1,1,1,-56
-77,1,-10,1,-1,2,-2,1,2,2,-4,1,1,1,3,2,1,2,-1,1,3,1,2,3,1,-1,5,2,6,2,3,2,3,3,2,3,5,4,8,5,6,5,2,4,4,7,7,11,5,6,12,10,13,7,10,11,15,8,5,8,8,10,18,12,10,10,16,11,8,11,15,16,13,8,9,10,8,13,7,14,13,8,16,13,11,9,17,11,14,8,12,10,14,10,6,9,10,12,12,8,20,8,7,7,4,7,7,11,4,7,7,3,7,5,9,4,6,3,8,8,7,5,4,2,7,5,-1,4,2,2,3,1,3,4,2,2,2,-1,2,3,1,2,1,1,-1,3,-2,1,2,-1,1,-4,1,1,1,-56
-77,1,-10,1,-1,2,-2,1,2,2,-4,1,1,2,2,2,1,2,-1,1,3,1,2,3,1,-1,5,5,3,2,3,2,3,4,1,3,5,3,9,5,6,4,3,4,4,4,10,11,5,9,9,9,14,9,8,11,15,7,6,7,9,12,16,12,10,12,14,10,9,9,17,16,13,8,9,10,9,12,7,13,14,11,13,13,11,8,18,10,15,9,11,12,12,9,7,10,9,10,15,6,21,8,7,7,5,4,9,12,3,6,8,3,7,6,8,5,5,3,8,9,6,4,5,4,5,4,1,4,2,2,3,1,3,5,1,2,2,-1,2,3,1,2,1,1,-1,2,1,-1,1,2,-1,1,-4,1,1,1,-56
-77,1,-10,1,-1,2,-2,1,2,2,-4,1,1,2,2,2,1,2,-1,1,3,1,2,3,1,-1,5,5,3,2,3,2,3,4,1,3,5,3,9,5,6,4,3,4,4,3,11,11,5,9,9,10,13,9,8,11,15,7,6,7,9,12,16,12,10,12,14,10,9,10,16,16,13,8,9,10,9,12,7,13,14,10,14,14,10,8,19,9,15,9,11,12,12,10,6,10,9,10,15,6,21,8,7,7,5,4,9,12,3,6,8,4,6,7,7,5,5,3,8,9,6,4,5,3,6,4,1,4,2,2,3,1,3,5,1,2,2,-1,2,3,1,2,1,1,-1,2,1,-1,1,2,-1,1,-4,1,1,1,-56
