3.1415926,0.000#0.230#0.240#0.220#0.250#0.200#0.260#0.190#0.210#0.280#0.270,2.000e+00,-00000310,000000290,1,000000002,000000300,000000000,000000000
-74,1,-2,1,-5,1,-5,1,-4,1,1,2,1,1,-1,3,-1,1,-1,2,1,3,-1,2,2,1,1,2,3,3,1,4,2,4,6,6,7,6,3,10,7,10,7,6,5,8,15,10,10,4,11,18,7,11,10,17,12,13,13,10,10,12,13,11,16,10,17,14,23,19,23,12,12,18,10,14,15,10,12,14,14,16,11,18,15,9,17,14,13,9,11,10,13,10,6,6,10,6,5,12,9,8,1,3,2,3,6,6,5,6,4,2,4,1,5,7,3,1,1,1,2,2,1,2,-1,2,-1,2,-1,2,2,1,1,-1,2,-5,1,-14,1,-59
-74,1,-2,1,-4,1,-6,1,-4,1,1,1,2,1,-1,1,2,1,-1,2,1,1,2,2,1,1,2,2,3,3,1,2,4,4,5,4,10,5,4,7,9,7,9,8,4,6,16,9,12,4,12,10,15,7,12,14,17,11,13,11,10,12,13,10,17,12,14,16,20,20,23,12,13,14,14,15,14,13,9,12,17,15,11,16,18,7,18,15,9,12,10,11,14,10,6,4,11,7,5,9,11,6,4,2,3,2,7,3,7,5,6,3,3,-1,6,7,3,1,1,1,2,1,2,1,1,2,-1,1,1,2,2,1,1,-1,2,-5,1,-15,1,-58
-74,1,-2,1,-4,1,-6,1,-4,1,1,1,2,1,-1,1,2,1,-1,2,1,1,2,2,1,1,2,2,3,3,1,2,4,4,5,4,10,5,4,6,10,7,9,8,4,6,16,9,12,4,12,10,15,7,12,12,19,11,13,11,10,12,13,10,16,13,14,17,19,20,23,13,12,14,14,15,14,13,9,12,17,14,12,17,16,8,18,15,9,12,10,10,15,10,6,5,10,7,5,9,11,6,4,2,3,2,7,3,7,5,6,3,3,-1,6,7,3,1,1,1,2,1,2,1,1,2,-1,1,1,2,2,1,1,-1,2,-5,1,-15,1,-58
-74,1,-2,1,-4,1,-6,1,-4,1,1,1,2,1,-1,1,2,1,-1,2,1,1,2,2,1,1,2,2,3,3,1,2,4,4,5,4,10,5,4,7,9,7,9,8,4,6,16,9,12,4,12,10,15,7,13,13,17,11,13,11,10,12,13,10,17,13,13,15,21,20,23,12,13,14,14,15,14,14,9,11,17,15,11,16,18,7,18,15,9,13,9,11,14,10,6,4,11,7,5,10,10,6,4,2,3,2,7,4,6,5,6,3,3,-1,6,7,3,1,1,1,2,1,2,2,-1,2,-1,1,1,2,2,1,1,-1,2,-5,1,-15,1,-58
-74,1,-2,1,-4,1,-6,1,-4,1,1,1,2,1,-1,1,2,1,-1,2,1,1,2,2,1,1,2,2,3,3,1,2,4,4,5,4,10,5,4,6,10,7,9,8,4,6,16,9,12,4,11,11,15,7,12,12,19,11,13,11,10,12,13,10,16,13,14,17,18,21,23,13,12,15,13,14,14,14,9,12,17,14,12,16,17,8,18,15,9,12,10,10,15,10,6,5,9,8,5,9,10,7,4,2,3,2,7,3,7,5,6,3,3,-1,6,7,3,1,1,1,2,1,2,1,1,2,-1,1,1,2,2,1,1,-1,2,-5,1,-15,1,-58
-74,1,-2,1,-4,1,-6,1,-4,1,1,1,2,1,-1,1,2,1,-1,2,1,1,2,2,1,1,2,2,3,3,1,2,4,4,5,5,9,5,4,7,9,8,8,8,4,7,15,8,13,4,12,13,12,7,13,14,16,11,14,10,10,12,13,10,17,13,13,15,22,19,23,12,13,14,14,15,14,13,10,11,17,15,11,17,17,7,19,14,10,12,10,10,14,10,6,4,11,7,5,11,9,7,3,3,2,2,7,4,6,5,6,3,3,-1,6,7,3,1,1,1,2,1,2,2,-1,2,-1,1,1,2,2,1,1,-1,2,-5,1,-15,1,-58
-74,1,-2,1,-4,1,-6,1,-4,1,1,1,2,1,-1,1,2,1,-1,2,1,1,2,2,1,1,2,2,3,3,1,2,4,4,5,4,10,5,4,6,10,7,9,8,4,6,16,9,12,4,11,11,15,7,12,13,18,11,13,12,9,13,12,9,17,13,14,17,18,21,23,13,12,15,13,14,14,14,9,12,17,14,12,16,17,8,18,14,10,12,10,10,15,10,6,5,9,8,5,9,10,7,4,2,3,3,6,3,7,5,6,3,3,-1,6,7,3,1,1,1,2,1,2,1,1,2,-1,1,1,2,2,1,1,-1,2,-5,1,-15,1,-58
-74,1,-2,1,-4,1,-6,1,-4,1,1,1,2,1,-1,1,2,1,-1,2,1,1,2,2,1,1,2,2,3,3,1,2,4,4,5,5,9,5,4,7,9,8,8,8,4,7,15,8,13,4,12,15,10,7,13,13,17,11,14,10,10,12,13,10,17,13,13,15,22,19,23,12,13,15,14,13,15,13,10,11,17,15,11,17,17,8,18,14,10,12,10,10,14,10,6,4,11,7,5,11,9,7,3,3,2,2,7,4,6,5,6,3,3,-1,6,7,3,1,1,1,2,1,2,2,-1,2,-1,1,1,2,2,1,1,-1,2,-5,1,-15,1,-58
-74,1,-2,1,-4,1,-6,1,-4,1,1,1,2,1,-1,1,2,1,-1,2,1,1,2,2,1,1,2,2,3,3,1,2,4,4,5,5,9,5,4,7,9,8,8,8,4,7,15,8,13,4,12,11,14,7,13,14,16,11,14,10,10,12,13,10,17,13,13,15,21,20,23,12,13,14,14,15,14,14,9,11,17,15,11,17,17,7,18,15,9,13,9,11,14,10,6,4,11,7,5,10,10,6,4,3,2,2,7,4,6,5,6,3,3,-1,6,7,3,1,1,1,2,1,2,2,-1,2,-1,1,1,2,2,1,1,-1,2,-5,1,-15,1,-58
-74,1,-2,1,-4,1,-6,1,-4,1,1,-1,3,1,-1,1,2,1,-1,2,1,1,2,2,1,1,2,2,3,3,1,2,4,4,5,4,10,5,3,7,10,7,9,8,4,6,16,9,12,4,10,11,15,8,11,14,18,10,14,12,9,13,12,9,17,13,14,17,18,21,23,13,12,15,13,13,15,14,9,11,18,14,11,17,17,8,18,14,10,12,10,10,15,10,6,5,9,8,5,9,10,7,4,2,3,3,6,3,7,5,6,3,3,1,5,7,3,1,1,1,2,1,2,1,1,2,-1,1,1,2,2,1,1,-1,2,-5,1,-15,1,-58
-74,1,-2,1,-4,1,-6,1,-4,1,1,1,2,1,-1,1,2,1,-1,2,1,1,2,2,1,1,2,2,3,3,1,2,4,4,5,4,10,5,4,6,10,7,9,8,4,6,16,9,12,4,11,10,15,8,11,14,18,11,13,12,9,13,12,9,17,13,14,17,18,21,23,13,12,15,13,14,14,14,9,12,17,14,12,16,17,8,18,14,10,12,10,10,15,10,6,5,9,8,5,9,10,7,4,2,3,3,6,3,7,5,6,3,3,1,5,7,3,1,1,1,2,1,2,1,1,2,-1,1,1,2,2,1,1,-1,2,-5,1,-15,1,-58
