3.1415926,0.000#0.280#0.290#0.300#0.320#0.150#0.160#0.330#0.310#0.460#0.340#0.450#0.350,4.600e+01,-00006684,000007208,1,000000046,000000302,000000000,000000000
-57,1,-1,1,1,-7,1,-5,1,1,1,-3,1,-1,1,1,2,1,2,4,-2,5,1,4,-1,4,5,2,-1,3,4,3,3,9,4,4,8,2,4,10,5,6,5,5,4,6,4,8,8,9,8,7,12,6,11,10,12,14,11,5,7,2,12,16,21,16,9,12,14,12,9,9,17,8,14,16,13,10,12,16,9,11,15,11,8,16,12,11,6,12,11,7,16,16,20,6,7,13,6,10,9,5,10,5,7,3,5,5,11,6,4,7,5,1,4,6,3,2,4,3,4,2,4,4,3,4,4,5,2,1,3,1,2,2,1,2,1,3,1,-1,1,1,1,-2,1,-4,1,-1,1,-4,1,-75
-57,1,-1,1,-1,1,-7,1,-4,1,1,1,-3,1,-1,2,-1,2,1,3,3,-2,3,3,4,-1,5,4,2,-1,3,4,4,2,8,5,6,6,1,5,9,6,6,5,2,7,7,3,11,5,8,9,10,9,8,9,8,14,9,16,6,6,5,9,13,24,15,9,10,17,13,8,6,20,8,14,14,15,11,11,16,9,12,14,8,11,15,13,8,9,14,9,8,15,20,16,5,8,8,11,12,7,8,7,3,9,4,4,3,13,4,6,7,5,1,4,5,4,2,4,3,4,2,4,2,5,3,5,5,2,1,3,1,2,2,1,1,2,3,1,1,-1,2,-3,1,-3,1,-2,1,-4,1,-75
-57,1,-1,1,-1,1,-7,1,-4,1,1,1,-3,1,-1,2,-1,2,1,3,3,-2,3,3,4,-1,5,4,2,-1,3,4,4,2,9,4,6,6,1,5,8,7,6,5,2,7,7,3,11,5,8,9,10,9,7,10,8,14,8,17,6,6,5,9,13,24,15,9,10,17,14,7,6,20,8,14,14,15,11,11,16,9,12,14,8,11,15,13,8,9,14,9,9,14,21,15,5,8,8,11,11,8,8,7,3,9,4,4,4,12,4,6,7,5,1,4,5,4,2,4,3,4,2,4,2,5,3,5,5,2,1,3,1,2,2,1,1,2,3,1,1,-1,2,-3,1,-3,1,-2,1,-4,1,-75
-57,1,-1,1,-1,1,-7,1,-4,1,1,1,-3,1,-1,2,-1,2,1,3,3,-2,3,3,4,-1,5,4,2,-1,3,4,4,2,9,4,6,6,-1,6,8,7,6,5,1,8,7,3,11,5,8,9,10,9,8,9,8,14,8,17,6,6,5,9,13,24,15,9,10,17,14,7,6,20,8,14,14,15,11,11,16,9,12,14,7,12,15,13,8,9,14,9,9,14,21,15,5,8,8,11,11,8,8,7,3,9,5,3,6,10,4,6,7,5,1,4,4,5,2,4,3,4,2,4,2,5,3,5,5,2,1,3,1,2,2,1,1,2,3,1,1,-1,2,-3,1,-3,1,-2,1,-4,1,-75
-57,1,-1,1,-1,1,-7,1,-4,1,1,1,-3,1,-1,2,-1,2,1,3,3,-2,2,4,4,-1,5,4,2,-1,4,3,4,2,9,4,6,6,-1,6,7,8,6,5,1,8,7,3,10,6,9,8,10,9,8,9,9,13,8,17,6,6,5,9,12,25,15,9,10,17,14,7,6,20,9,13,14,15,11,11,16,9,10,16,8,11,16,12,9,8,13,10,9,14,22,14,5,8,9,10,11,8,7,8,3,9,5,3,6,10,4,6,7,5,1,4,3,6,2,4,3,4,2,4,2,5,3,5,5,2,2,2,1,2,2,1,1,2,2,2,1,-1,2,-3,1,-3,1,-2,1,-4,1,-75
-57,1,-1,1,1,-8,1,-4,1,1,1,-3,1,-1,1,1,2,1,3,3,-2,3,3,4,-1,4,5,2,-1,3,4,3,3,8,5,5,7,2,4,9,6,6,5,4,5,6,4,8,8,8,9,8,11,7,10,9,13,8,17,6,6,4,10,16,21,14,10,12,15,12,9,10,16,8,14,15,14,11,11,15,10,13,13,12,7,15,13,10,7,13,10,9,14,18,18,5,8,9,10,12,7,6,9,3,9,3,5,2,14,4,6,6,6,1,4,5,4,2,4,3,4,1,5,3,4,4,4,6,1,1,3,1,2,2,1,2,1,3,1,1,-1,1,1,-2,1,-3,1,-2,1,-4,1,-75
-57,1,-1,1,1,-8,1,-4,1,1,1,-3,1,-1,1,1,2,1,3,3,-2,3,3,4,-1,4,5,2,-1,3,4,4,2,8,5,5,7,2,4,9,6,6,5,4,5,6,4,8,8,8,9,8,11,7,10,9,13,8,17,6,6,4,10,14,23,15,9,12,15,12,9,10,16,8,14,15,14,11,11,15,10,13,13,12,7,15,13,10,7,13,10,7,16,20,16,5,8,9,10,13,6,7,8,3,9,3,5,2,14,3,7,6,6,1,4,5,4,2,4,3,4,1,5,3,4,4,4,6,1,1,3,1,2,2,1,2,1,3,1,1,-1,1,1,-2,1,-3,1,-2,1,-4,1,-75
-57,1,-1,1,-1,1,-7,1,-4,1,1,1,-3,1,-1,2,-1,2,1,3,3,-2,2,4,3,1,5,4,2,-1,4,3,4,2,9,4,7,5,-1,6,7,8,6,5,1,8,7,3,10,6,10,7,10,9,8,9,9,13,8,17,6,6,5,9,12,25,15,9,10,17,14,7,5,21,10,12,14,15,11,11,16,9,10,16,9,10,15,13,9,8,13,10,9,14,22,14,5,8,9,10,11,8,7,8,3,9,5,3,6,10,4,6,7,5,1,4,3,6,2,4,3,4,2,4,2,5,4,4,5,2,2,2,1,2,2,1,1,2,2,2,1,-1,2,-3,1,-3,1,-2,1,-4,1,-75
-57,1,-1,1,-1,1,-7,1,-4,1,1,1,-3,1,-1,2,-1,2,1,3,3,-2,3,3,4,-1,5,4,2,-1,4,3,4,2,9,4,6,6,-1,6,7,8,6,5,1,8,7,3,11,5,9,8,10,9,8,9,8,14,8,17,6,6,5,9,13,24,15,9,10,17,14,7,6,20,9,13,14,15,11,11,16,9,11,15,8,11,16,12,9,8,14,9,9,14,22,14,5,8,8,11,11,8,8,7,3,9,5,3,6,10,4,6,7,5,1,4,3,6,2,4,3,4,2,4,2,5,3,5,5,2,1,3,1,2,2,1,1,2,2,2,1,-1,2,-3,1,-3,1,-2,1,-4,1,-75
-57,1,-1,1,-1,1,-7,1,-4,1,1,1,-3,1,-1,2,-1,2,1,3,3,-2,2,4,3,1,6,3,1,1,3,4,3,3,9,4,7,5,-1,6,7,8,7,4,3,6,9,1,10,6,9,8,11,8,9,8,8,14,7,18,6,6,7,7,11,26,14,10,11,15,14,8,7,19,11,11,12,17,10,12,15,10,8,18,10,9,14,14,10,7,13,10,11,12,23,12,7,7,8,11,10,9,7,8,4,8,5,3,7,9,4,6,6,6,1,4,4,5,2,4,3,4,3,3,2,5,3,5,4,3,2,2,1,2,2,1,1,2,2,2,1,-1,2,-3,1,-3,1,-2,1,-4,1,-75
