3.1415926,0.000#0.690#0.700#0.710#0.580#0.720#0.730#0.570#0.740#0.750#0.770,2.000e+00,-00000319,000000305,1,000000002,000000312,000000000,000000000
-77,1,-12,1,-3,1,-2,1,3,-1,1,1,1,-1,1,1,5,3,3,3,3,4,2,-2,1,5,1,2,7,2,4,2,7,7,8,2,5,5,4,7,9,5,8,10,15,10,6,13,9,13,8,7,13,15,9,18,14,17,14,14,13,12,20,20,13,17,20,14,18,6,16,12,14,14,16,15,18,10,13,13,8,10,11,8,12,10,10,8,11,11,12,9,2,8,8,12,10,5,4,6,6,7,7,7,2,10,6,5,4,3,1,6,3,1,2,5,2,2,2,1,1,2,1,1,1,-1,1,1,1,3,3,-3,1,-1,1,-5,1,-78
-78,1,-12,1,-2,1,-3,1,3,1,1,-1,1,-1,1,3,5,1,3,5,3,2,2,-2,2,5,6,2,2,4,4,4,5,9,6,2,3,5,9,6,10,6,6,15,13,7,8,11,12,11,8,12,9,13,15,17,13,17,12,16,15,13,19,18,21,12,12,24,7,10,21,12,10,16,19,15,11,11,12,12,8,14,6,14,4,14,8,11,13,11,5,8,10,7,4,14,6,5,5,7,6,9,4,4,8,8,4,3,5,2,5,5,-1,3,2,5,1,2,2,-1,3,1,1,1,1,-1,1,1,2,4,-4,1,-1,1,-5,1,-77
-78,1,-12,1,-2,1,-3,1,3,1,1,-1,1,-1,1,3,5,1,3,5,3,2,2,-2,2,5,6,2,2,3,5,4,5,9,6,2,3,5,9,6,10,6,6,15,12,8,9,10,12,10,8,13,9,13,15,17,13,17,12,16,14,14,19,18,21,12,12,24,7,10,21,12,10,16,19,15,11,10,12,13,7,15,6,14,4,14,7,12,13,11,5,8,10,7,5,12,7,5,5,7,6,9,4,4,8,8,4,3,5,2,5,5,-1,3,2,5,1,2,2,-1,3,1,1,1,1,-1,1,1,2,4,-4,1,-1,1,-5,1,-77
-78,1,-12,1,-2,1,-3,1,3,1,1,-1,1,-1,1,3,5,1,3,5,3,2,2,-2,2,5,6,2,2,3,5,4,5,8,7,2,3,5,9,6,10,6,6,15,12,8,9,10,12,10,8,13,9,13,15,17,13,17,12,16,14,14,19,18,21,12,12,24,7,10,21,12,10,16,20,14,11,10,11,14,7,15,6,14,4,14,8,11,13,11,5,8,10,7,4,13,7,5,5,7,6,8,5,4,8,8,4,3,5,2,5,5,-1,3,2,5,-1,3,2,-1,3,1,1,1,1,-1,1,1,2,4,-4,1,-1,1,-5,1,-77
-78,1,-12,1,-2,1,-3,2,2,1,1,-1,1,-1,2,3,5,1,2,5,3,2,2,-2,2,5,5,3,2,4,5,3,5,10,5,2,5,3,9,7,9,6,6,17,12,6,8,13,10,11,7,14,8,13,16,16,14,17,10,18,15,14,19,18,16,16,14,21,8,11,20,12,8,17,19,15,11,11,14,10,8,14,5,16,5,14,7,10,16,8,6,7,12,5,8,10,7,5,6,5,7,9,3,4,9,8,3,4,4,2,6,4,-1,3,3,4,1,3,1,1,2,1,1,1,-1,1,1,1,2,4,-4,1,-1,1,-5,1,-77
-78,1,-12,1,-2,1,-3,1,3,1,1,-1,1,-1,1,3,5,1,3,5,3,2,2,-2,2,5,6,2,2,3,5,4,5,8,7,2,3,5,9,6,10,6,6,15,12,8,9,10,12,10,7,14,10,12,15,17,13,17,12,16,14,14,20,17,21,12,12,24,7,10,21,12,11,15,20,14,11,10,10,15,7,15,6,14,4,14,8,11,13,10,6,8,10,7,4,13,7,5,5,7,6,8,5,4,8,8,3,4,5,2,5,5,-1,3,2,5,-1,3,2,-1,3,1,1,1,1,-1,1,1,2,4,-4,1,-1,1,-5,1,-77
-78,1,-12,1,-2,1,-3,1,3,1,1,-1,1,-1,1,3,5,1,3,5,3,2,2,-2,2,5,5,3,2,3,5,4,5,8,7,2,3,5,9,6,10,6,7,14,12,8,9,10,12,10,8,13,10,11,16,17,12,18,12,16,13,15,19,18,21,12,12,24,7,10,21,12,11,14,21,14,10,11,10,15,7,15,6,14,4,14,8,11,13,10,6,8,10,7,4,13,7,5,5,6,7,8,5,4,8,8,3,4,5,2,5,5,-1,3,2,5,-1,3,2,-1,3,1,1,1,1,-1,1,1,2,4,-4,1,-1,1,-5,1,-77
-78,1,-12,1,-2,1,-3,2,2,1,1,-1,1,-1,2,3,5,1,2,5,3,2,2,-2,2,5,4,4,2,4,5,3,5,11,4,2,5,3,9,7,9,6,6,17,12,6,8,13,10,11,7,15,7,13,16,16,15,16,10,18,15,14,19,18,15,17,14,21,8,11,20,12,8,17,19,15,11,11,14,10,8,14,5,16,7,12,9,8,16,8,6,7,12,5,8,10,7,5,6,5,8,8,3,4,9,8,3,5,3,2,6,4,-1,3,3,4,1,3,1,1,2,1,1,1,-1,1,1,1,2,4,-4,1,-1,1,-5,1,-77
-78,1,-12,1,-2,1,-3,1,3,1,1,-1,1,-1,1,3,5,1,3,5,3,2,2,-2,2,5,5,3,2,3,5,3,6,8,8,1,3,5,9,6,10,6,7,14,12,8,9,10,12,10,8,13,10,11,16,17,12,18,12,16,14,14,19,18,21,12,12,24,7,10,21,12,11,14,20,15,10,11,11,14,7,15,6,14,4,14,8,10,14,10,6,8,10,7,4,13,7,5,5,6,7,8,5,4,8,8,3,4,5,2,4,6,-1,3,2,5,-1,3,2,-1,3,1,1,1,1,-1,1,1,2,4,-4,1,-1,1,-5,1,-77
-78,1,-12,1,-2,1,-3,1,3,1,1,-1,1,-1,1,3,5,1,3,5,3,2,2,-2,2,5,5,3,2,3,5,3,6,8,8,1,3,5,9,6,10,6,7,14,12,8,9,10,12,10,8,13,10,11,17,16,12,18,12,16,14,13,20,18,21,12,12,24,7,10,21,12,11,13,21,15,10,11,11,14,7,15,6,14,5,13,8,10,14,10,6,8,10,7,4,13,8,4,5,6,7,8,5,4,8,8,3,4,5,2,4,6,-1,3,2,5,-1,3,2,-1,3,1,1,1,1,-1,1,1,2,4,-4,1,-1,1,-5,1,-77
-78,1,-12,1,-2,1,-3,1,3,1,1,-1,1,-1,1,4,4,1,3,6,2,2,2,-2,2,5,5,3,2,3,5,3,6,8,8,1,3,5,8,7,10,6,7,14,12,8,9,10,11,11,9,12,11,10,17,16,12,18,12,16,12,15,20,17,22,12,12,23,8,10,21,12,10,14,21,15,10,11,11,14,7,15,6,14,5,13,8,10,14,10,6,8,10,7,4,13,8,4,5,6,7,8,5,4,6,9,4,4,5,2,4,6,-1,3,2,5,-1,3,2,-1,4,-1,1,1,1,-1,1,1,2,4,-4,1,-1,1,-5,1,-77
