3.1415926,0.000#0.530#0.540#0.510#0.520#0.620#0.500#0.550#0.460#0.570#0.600#0.610#0.630#0.470#0.490,3.700e+01,-00005107,000006067,1,000000037,000000302,000000000,000000000
-26,1,-1,1,-8,1,-4,1,-2,1,-4,1,-1,1,-3,1,1,-1,2,1,-1,1,-1,1,2,2,1,1,1,1,-2,2,2,-1,4,4,3,1,5,3,4,-1,6,2,3,6,3,8,4,5,4,6,7,4,6,4,4,7,2,8,3,4,7,6,9,2,6,4,13,11,7,4,6,4,7,8,11,11,10,8,4,9,12,6,5,5,9,7,10,12,11,9,12,9,11,10,5,12,9,16,11,9,4,6,12,11,14,8,5,8,6,8,9,9,13,6,7,6,7,7,8,13,7,10,8,5,5,4,3,5,12,8,2,7,6,6,6,7,5,5,3,3,7,5,2,4,7,1,3,7,7,2,4,2,2,1,-1,3,-1,1,2,4,-2,1,-1,1,2,-1,3,1,-1,1,2,1,1,-1,1,2,-1,1,1,2,1,-1,1,-2,1,-1,1,-31,1,-37
-26,1,-2,1,-7,1,-4,1,-2,1,-4,1,-1,1,-3,2,-1,1,1,-1,1,-1,1,1,2,1,2,1,1,-1,1,-1,2,-1,2,3,5,2,2,2,6,2,2,4,4,6,3,3,8,7,2,6,4,5,6,5,5,7,4,5,5,4,3,5,8,5,6,5,5,10,14,5,6,8,2,7,8,8,14,10,8,8,5,6,12,6,4,8,8,12,8,13,9,10,11,11,10,12,5,15,10,11,9,8,2,8,15,11,11,7,6,7,6,11,8,11,8,5,8,10,4,14,7,9,8,8,5,4,5,6,2,10,10,5,3,10,3,5,8,8,2,3,3,8,4,4,2,2,6,4,6,5,4,5,1,3,-2,3,1,-1,3,3,-2,1,-1,1,2,3,-2,1,1,2,1,1,1,-1,2,-2,2,2,1,1,-4,1,1,-31,1,-37
-26,1,-2,1,-7,1,-5,1,-1,1,-4,1,-1,1,-3,2,-1,1,1,-1,1,-1,1,1,2,1,2,1,1,-1,1,-1,2,-1,2,3,5,2,2,3,5,2,2,4,4,6,3,3,8,7,2,6,4,5,6,5,5,7,4,5,5,4,3,5,8,5,6,4,6,10,14,5,6,8,2,7,8,8,14,10,8,8,5,5,13,6,4,8,8,12,8,13,9,10,11,11,9,13,5,15,10,11,9,8,2,9,14,11,11,7,6,7,6,11,8,11,8,5,8,10,4,14,7,9,8,8,5,4,5,6,2,10,10,5,3,10,3,6,7,7,3,3,3,7,5,3,3,2,6,4,6,5,4,4,2,3,-2,3,1,-1,3,3,-2,1,-1,1,2,3,-2,1,1,2,1,1,1,-1,2,-2,2,2,1,1,-4,1,1,-31,1,-37
-26,1,-2,1,-7,1,-4,1,-2,1,-4,1,-1,1,-3,2,-1,1,1,-1,1,-1,1,1,2,1,2,1,1,-1,1,-1,2,-1,2,3,5,2,2,2,6,2,2,4,4,6,3,3,8,7,2,6,4,5,6,5,5,7,4,5,5,4,3,5,8,6,5,4,6,9,15,5,6,9,1,7,8,7,15,10,8,8,5,6,12,6,4,8,8,11,9,12,10,8,13,12,9,12,5,15,10,13,7,7,3,8,15,12,10,7,6,7,6,12,7,11,8,5,8,10,4,13,8,9,8,8,5,4,5,5,3,9,11,5,3,10,3,5,8,8,2,3,3,8,4,4,2,2,6,4,6,5,4,5,1,3,-2,3,1,-1,3,3,-2,1,-1,1,2,3,-2,1,1,2,1,1,1,-1,2,-2,2,2,1,1,-4,1,1,-31,1,-37
-26,1,-2,1,-7,1,-4,1,-2,1,-4,1,-1,1,-3,2,-1,1,1,-1,1,-1,1,1,2,1,2,1,1,-1,1,-1,2,-1,2,3,5,2,2,2,6,2,2,4,4,6,3,3,8,7,2,6,4,5,6,5,5,7,4,5,5,4,3,5,8,5,6,5,5,9,15,5,6,8,2,7,8,7,15,10,8,8,5,6,12,6,4,8,8,11,9,13,9,9,12,12,9,12,5,15,10,11,9,8,2,7,16,12,10,7,6,7,6,11,8,11,8,5,8,10,4,13,8,9,8,8,5,4,5,6,2,9,11,5,3,10,3,5,8,8,2,3,3,8,4,4,2,2,6,4,6,5,4,5,1,3,-2,3,1,-1,3,3,-2,1,-1,1,2,3,-2,1,1,2,1,1,1,-1,2,-2,2,2,1,1,-4,1,1,-31,1,-37
-26,1,-2,1,-6,1,-6,1,-1,1,-5,1,1,-3,2,-1,1,1,-1,1,-1,1,2,1,1,2,1,1,-1,1,1,1,-1,2,2,6,1,3,3,5,2,2,2,6,6,3,4,7,6,3,6,4,5,6,5,5,7,4,6,4,3,4,5,8,5,6,4,6,11,13,3,8,6,4,8,7,8,14,10,8,8,5,5,13,7,3,9,7,12,8,14,8,8,13,10,10,13,5,15,10,9,11,6,4,11,12,9,12,8,6,7,6,13,6,11,8,5,8,9,5,13,8,9,8,8,5,6,3,6,2,9,11,6,2,11,2,7,6,6,4,3,3,7,5,3,3,2,6,4,6,4,5,4,2,3,-1,1,2,1,-1,3,3,-2,1,-1,2,1,3,-2,1,2,1,1,1,1,-1,2,-2,2,2,1,1,-4,1,1,-31,1,-37
-26,1,-2,1,-7,1,-4,1,-2,1,-4,1,-1,1,-3,2,-1,1,1,-1,1,-1,1,1,2,1,2,1,1,-1,1,-1,2,-1,2,2,6,2,2,2,6,2,2,4,4,6,3,3,8,7,2,6,4,5,6,5,5,6,5,5,5,4,3,5,8,6,5,4,6,9,15,5,6,9,1,6,9,7,15,10,8,8,5,6,12,6,4,8,8,11,9,12,10,8,13,12,9,12,5,15,10,12,8,7,3,8,15,12,10,7,6,7,6,12,7,11,8,4,9,10,4,13,8,9,8,8,5,5,4,5,3,9,11,5,3,10,3,6,7,8,2,3,3,8,4,4,2,3,5,4,6,5,4,5,1,3,-2,3,1,-1,3,3,-2,1,-1,1,2,3,-2,1,1,2,1,1,1,-1,2,-2,2,2,1,1,-4,1,1,-31,1,-37
-26,1,-2,1,-7,1,-5,1,-1,1,-4,1,-1,1,-3,2,-1,1,1,-1,1,-1,1,1,2,1,2,1,1,-1,1,-1,2,-1,2,3,5,1,3,3,5,2,2,4,4,6,3,3,8,7,2,6,4,5,6,5,5,7,4,5,5,4,3,5,8,5,6,4,6,10,14,5,6,8,2,7,8,8,14,10,8,8,5,5,13,7,3,8,8,12,8,13,9,9,12,11,9,13,5,15,10,10,10,8,2,9,14,11,11,7,6,7,6,11,8,11,8,5,8,10,4,14,7,9,8,8,5,4,5,6,2,10,10,5,3,10,3,6,7,7,3,3,3,7,5,3,3,2,6,4,6,4,5,4,2,3,-2,3,1,-1,3,3,-2,1,-1,1,2,3,-2,1,1,2,1,1,1,-1,2,-2,2,2,1,1,-4,1,1,-31,1,-37
-26,1,-2,1,-7,1,-4,1,-2,1,-4,1,-1,1,-3,1,1,1,1,-1,1,-1,1,1,2,1,2,1,1,-1,1,-1,2,-1,2,2,6,2,2,2,6,2,2,4,4,5,4,4,7,7,2,6,4,5,6,5,5,6,5,5,5,3,4,5,8,6,5,5,5,9,15,5,6,8,2,6,9,8,14,10,8,8,5,6,12,6,4,8,8,12,8,14,8,8,13,12,9,12,5,15,10,11,9,7,3,9,14,11,11,7,6,6,7,12,7,10,9,4,9,9,5,13,8,9,8,8,5,5,4,5,3,9,11,5,3,10,3,6,7,7,3,3,3,8,4,5,1,4,4,4,6,5,4,4,2,3,-2,3,1,-1,3,3,-2,1,-1,1,2,3,-2,1,1,2,1,1,1,-1,2,-2,2,2,1,1,-4,1,1,-31,1,-37
-26,1,-2,1,-7,1,-5,1,-1,1,-4,1,-1,1,-3,2,-1,1,1,-1,1,-1,1,2,1,1,2,1,1,-1,1,1,1,-1,2,2,6,1,3,3,5,2,2,4,4,6,3,3,8,6,3,6,4,5,6,5,5,7,4,5,5,4,3,5,8,5,6,4,6,11,13,3,8,8,2,7,8,8,14,10,8,8,5,5,13,7,3,8,8,12,8,13,9,9,12,10,10,13,5,14,11,9,11,7,3,11,12,10,12,7,6,7,6,10,9,11,8,5,8,10,4,14,7,9,8,9,4,5,4,6,2,9,11,5,3,11,2,6,7,7,3,3,3,7,5,3,3,2,6,4,6,4,5,4,2,3,-2,3,1,-1,3,3,-2,1,-1,2,1,3,-2,1,1,2,1,1,1,-1,2,-2,2,2,1,1,-4,1,1,-31,1,-37
-26,1,-2,1,-6,1,-6,1,-1,1,-4,1,-1,1,-3,2,-1,1,1,-1,1,-1,1,2,1,1,2,1,1,-1,1,1,1,-1,2,2,6,1,3,3,5,2,2,3,5,6,3,3,8,6,3,6,4,5,6,5,5,7,4,6,4,4,3,5,8,5,6,4,6,11,13,3,8,7,3,7,8,8,14,10,8,8,5,5,13,7,3,8,8,12,8,14,8,8,13,10,10,12,6,15,10,9,11,6,4,11,12,9,12,9,5,6,7,10,9,11,8,5,8,10,4,14,7,9,8,8,5,6,3,6,2,9,11,5,3,11,2,7,6,6,4,3,3,7,5,3,3,2,6,4,6,4,5,4,2,3,-1,1,2,1,-1,3,3,-2,1,-1,2,1,3,-2,1,1,2,1,1,1,-1,2,-2,2,2,1,1,-4,1,1,-31,1,-37
