3.1415926,0.000#0.150#0.210#0.220#0.240#0.320#0.190#0.310#0.200#0.230#0.270#0.290#0.330#0.250#0.280#0.300#0.340#0.260#0.690,4.800e+01,-00007268,000007420,1,000000048,000000306,000000000,000000000
-61,1,-4,1,-5,1,-3,1,-1,1,1,-2,1,1,-4,1,-1,2,-1,1,3,-1,2,5,2,1,-1,2,1,2,1,1,-1,2,6,1,2,2,5,6,5,3,3,4,6,10,5,3,4,4,4,8,11,10,4,6,10,6,9,10,7,9,13,16,14,11,15,15,10,15,20,11,11,11,19,16,11,4,9,8,10,10,13,9,16,12,12,9,10,10,16,6,11,6,8,10,6,11,9,8,12,12,10,11,4,12,11,10,11,5,2,5,4,3,4,3,4,3,6,6,2,1,3,-1,6,1,4,7,2,-1,3,1,3,1,-1,1,2,1,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,1,-4,1,1,1,-75
-61,1,-4,1,-5,1,-4,1,-1,2,-2,1,1,-4,1,-1,2,-1,2,2,-1,2,3,4,1,-1,1,2,1,2,1,-1,2,6,2,1,3,4,6,5,1,4,7,4,9,6,3,4,4,4,9,10,8,6,5,11,5,9,11,7,8,14,15,15,13,13,11,14,17,18,13,9,12,18,14,13,4,9,6,12,9,14,8,17,12,12,10,9,13,13,6,11,6,8,10,6,8,12,7,13,12,10,7,8,10,13,9,12,5,2,6,3,6,1,3,4,2,7,6,2,1,3,-1,6,-1,5,6,3,-1,3,1,3,-1,1,1,2,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,-5,1,1,-1,1,-74
-61,1,-4,1,-5,1,-4,1,1,1,-2,1,1,-4,1,-1,1,1,2,2,-1,2,3,4,1,-1,1,2,1,2,1,-1,3,5,2,1,3,4,6,5,1,4,7,4,9,6,3,4,3,5,11,8,9,5,6,10,5,9,10,8,7,15,15,15,15,11,10,15,18,17,13,9,13,17,13,14,4,9,5,13,9,14,5,20,12,12,10,9,13,13,7,10,6,8,10,6,8,12,8,12,12,10,6,9,10,13,10,11,4,3,6,3,6,1,3,4,2,7,5,3,1,3,-1,6,-1,5,6,3,2,1,1,3,-1,1,1,2,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,-5,1,1,-1,1,-74
-61,1,-4,1,-5,1,-4,1,1,1,-2,1,1,-4,1,-1,1,1,2,2,-1,2,3,4,1,-1,1,2,1,2,1,-1,3,5,2,1,3,4,6,5,1,4,7,4,10,5,3,4,3,5,11,8,9,5,6,10,5,9,10,8,7,15,15,15,15,11,10,15,18,17,13,9,14,16,13,14,4,9,5,13,9,14,5,20,12,12,11,8,12,14,7,10,6,8,10,6,8,12,9,11,12,10,6,9,9,14,10,11,4,3,6,3,6,1,3,4,2,7,5,3,1,3,-1,6,-1,5,6,3,2,1,1,3,-1,1,1,2,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,-5,1,1,-1,1,-74
-61,1,-4,1,-5,1,-4,1,1,1,-2,1,1,-4,1,-1,1,1,2,2,-1,2,3,4,1,-1,1,2,1,2,1,-1,4,4,2,1,2,5,6,5,1,4,7,4,10,5,3,4,3,5,12,7,9,5,6,10,6,8,10,8,8,14,14,16,15,11,9,16,17,18,13,9,13,17,13,14,4,9,5,13,9,14,5,20,12,12,11,8,12,14,6,11,7,7,10,6,9,11,10,10,12,10,6,9,10,13,9,12,3,4,6,3,6,1,3,4,2,7,5,3,1,3,-1,6,-1,5,6,3,2,1,1,3,-1,1,1,2,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,-5,1,1,-1,1,-74
-61,1,-4,1,-5,1,-4,1,1,1,-2,1,1,-4,1,-1,1,1,2,2,-1,2,3,4,1,-1,1,2,1,2,-1,1,4,4,2,1,2,5,6,5,1,4,5,6,10,5,3,3,4,5,12,7,6,8,4,12,8,6,10,8,9,13,17,13,16,10,8,17,18,17,15,7,12,18,12,15,6,7,9,9,9,14,7,18,11,13,11,8,12,14,6,11,6,8,11,5,9,11,10,10,11,11,4,11,10,13,8,13,2,5,3,6,6,1,3,4,2,7,5,3,2,2,-1,6,-1,5,7,2,3,-2,4,-1,1,1,2,1,-1,1,-1,1,-2,2,1,-1,1,1,1,-5,1,1,-1,1,-74
-61,1,-4,1,-5,1,-4,1,-1,2,-2,1,1,-4,1,-1,1,1,2,2,-1,2,3,4,1,-1,1,2,1,2,1,-1,2,6,2,1,3,4,6,5,1,4,7,4,9,6,3,4,3,5,11,8,9,5,6,10,5,9,11,7,8,14,15,15,15,11,11,14,18,17,13,9,13,17,13,14,4,9,6,12,9,14,6,19,12,12,10,9,13,13,7,10,6,8,9,7,9,11,8,12,12,10,6,9,10,13,10,11,4,3,6,3,6,1,3,4,2,7,5,3,1,3,-1,6,-1,5,6,3,2,1,1,3,-1,1,1,2,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,-5,1,1,-1,1,-74
-61,1,-4,1,-5,1,-4,1,1,1,-2,1,1,-4,1,-1,1,1,2,2,-1,2,3,4,1,-1,1,2,1,2,-1,1,5,3,2,1,2,5,6,5,1,4,6,5,10,5,3,3,4,5,12,7,6,8,4,12,8,6,10,8,9,13,17,13,15,11,8,17,18,17,15,7,12,18,12,15,5,8,9,9,9,14,7,18,11,13,11,8,12,14,6,11,6,8,11,5,9,11,10,10,11,11,4,11,10,13,8,13,2,5,4,5,6,1,3,4,2,7,5,3,2,2,-1,6,-1,5,7,2,3,-2,4,-1,1,1,2,1,-1,1,-1,1,-2,2,1,-1,1,1,1,-5,1,1,-1,1,-74
-61,1,-4,1,-5,1,-4,1,-1,2,-2,1,1,-4,1,-1,1,1,2,2,-1,2,3,4,1,-1,1,2,1,2,1,-1,3,5,2,1,3,4,6,5,1,4,7,4,9,6,3,4,3,5,11,8,9,5,6,10,5,9,11,7,7,15,15,15,16,10,11,14,18,17,13,9,13,17,13,14,4,9,5,13,9,14,6,19,12,12,10,9,13,13,7,10,6,8,10,6,9,11,8,12,12,10,6,9,10,13,10,11,4,3,6,3,6,1,3,4,2,7,5,3,1,3,-1,6,-1,5,6,3,2,1,1,3,-1,1,1,2,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,-5,1,1,-1,1,-74
-61,1,-4,1,-5,1,-4,1,1,1,-2,1,1,-4,1,-1,1,1,2,2,-1,2,3,4,1,-1,1,2,1,2,1,-1,4,4,2,1,3,4,6,5,1,4,7,4,10,5,3,4,3,5,12,7,9,5,6,10,6,8,10,8,7,15,15,15,15,11,9,16,18,17,13,9,13,17,13,14,4,9,5,13,9,14,5,20,12,12,11,8,12,14,7,10,7,7,10,6,9,11,10,10,12,10,6,9,9,14,10,11,4,3,6,3,6,1,3,4,2,7,5,3,1,3,-1,6,-1,5,6,3,2,1,1,3,-1,1,1,2,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,-5,1,1,-1,1,-74
-61,1,-4,1,-5,1,-4,1,1,1,-2,1,1,-4,1,-1,1,1,2,2,-1,2,3,4,1,-1,1,2,1,2,-1,1,4,4,2,1,2,5,6,5,1,4,7,4,10,5,3,4,3,5,12,7,9,5,5,11,6,8,10,8,8,14,16,14,15,11,9,16,18,17,14,8,13,17,13,14,4,9,6,12,10,13,5,20,11,13,11,8,12,14,6,11,7,7,10,6,10,10,10,10,11,11,6,9,11,12,9,12,2,5,4,5,6,1,3,4,2,7,5,3,2,2,-1,6,-1,5,8,1,2,1,1,3,-1,1,1,2,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,-5,1,1,-1,1,-74
