3.1415926,0.000#0.060#0.990#0.070#0.050#0.880#0.010#0.030#0.080#0.910#0.980#0.040#0.090,4.300e+01,-00005954,000007032,1,000000043,000000302,000000000,000000000
-44,1,-1,1,-18,1,1,1,1,2,-1,3,1,1,1,1,2,-1,3,3,1,1,2,1,1,-1,2,2,6,3,8,4,1,9,7,-1,4,1,7,8,4,3,8,4,6,5,2,7,8,7,12,3,9,10,6,8,10,10,13,12,9,12,8,8,11,14,15,10,16,7,10,16,12,16,13,9,12,18,12,13,10,13,8,16,7,15,9,10,8,8,7,6,10,9,7,13,9,13,14,8,8,7,5,7,4,8,8,9,6,5,6,6,6,7,6,5,6,8,6,8,-1,3,5,6,6,2,1,3,5,2,3,1,-3,1,2,2,1,2,2,2,2,2,1,-1,1,2,1,-7,1,-2,1,-3,1,-2,1,-4,1,-70
-44,1,-1,1,-18,1,1,1,-1,3,-1,3,1,1,1,1,2,-1,3,3,1,1,2,1,1,-1,3,1,6,3,7,5,1,9,5,2,3,2,7,7,6,2,6,6,7,4,2,7,10,5,12,3,9,10,7,7,10,10,14,11,7,14,7,9,11,14,15,10,16,7,11,15,12,16,12,10,12,18,14,11,10,13,9,15,7,15,9,10,8,8,7,6,10,9,8,12,9,13,14,8,7,8,5,7,4,8,8,9,6,5,5,7,4,9,6,5,6,8,7,7,-1,3,6,5,5,3,1,3,5,2,3,1,-3,1,2,2,1,2,2,2,2,2,1,-1,2,1,1,-7,1,-2,1,-3,1,-2,1,-4,1,-70
-45,1,-1,1,-16,1,-1,1,1,2,1,3,-1,1,1,1,1,-1,2,2,4,1,1,1,2,-1,1,2,2,3,6,3,9,8,2,-1,7,1,4,7,7,4,4,4,8,5,6,7,2,7,8,3,12,10,9,8,6,10,10,12,13,12,9,8,8,15,10,11,14,7,16,16,10,15,13,8,13,19,12,12,13,13,10,15,8,16,7,10,9,7,8,7,7,9,10,12,7,14,9,8,13,6,8,9,5,8,4,9,8,6,5,6,6,7,6,5,6,7,6,9,6,3,-1,6,5,2,6,3,1,2,5,1,3,-2,1,-1,2,2,2,1,2,2,2,2,-1,1,2,1,-1,1,-7,1,1,-3,1,-4,1,-2,1,-71
-44,1,-1,1,-18,1,1,1,-1,3,-1,3,1,1,1,1,2,-1,3,3,1,1,2,1,1,-1,3,1,6,3,7,5,1,9,5,2,2,3,7,7,6,2,6,6,7,4,2,7,10,5,12,3,9,10,7,7,10,10,14,11,7,14,7,9,11,14,15,10,16,7,11,15,12,16,12,10,14,16,14,11,10,13,9,15,7,15,10,9,8,8,7,6,10,9,8,12,9,13,14,8,7,8,5,7,4,8,9,8,6,5,5,7,4,9,6,5,6,8,7,7,-1,3,6,5,5,3,1,3,5,2,3,1,-3,1,2,2,1,2,2,2,2,2,-1,1,2,1,1,-7,1,-2,1,-3,1,-2,1,-4,1,-70
-44,1,-1,1,-18,1,1,1,-1,3,-1,3,1,1,1,1,2,-1,3,3,1,1,2,1,1,-1,3,1,6,3,8,4,1,9,6,1,3,2,7,7,6,2,6,6,7,4,3,6,9,6,12,3,9,10,7,7,10,10,14,11,7,14,7,9,11,14,15,10,16,7,11,15,12,16,12,10,12,18,14,11,10,13,9,15,7,15,9,10,8,8,7,6,10,9,8,12,9,13,14,8,7,8,5,7,4,8,8,9,6,5,5,7,5,8,6,5,6,8,7,7,-1,3,5,6,6,2,1,3,5,2,3,1,-3,1,2,2,1,2,2,2,2,2,1,-1,2,1,1,-7,1,-2,1,-3,1,-2,1,-4,1,-70
-44,1,-2,1,-16,1,-1,1,1,2,1,3,-1,2,-1,1,1,-1,2,1,5,1,1,1,2,-1,1,2,2,4,5,4,8,8,2,-1,7,-1,5,6,8,4,4,5,7,5,6,6,3,7,8,4,11,10,9,7,7,8,12,11,14,12,9,9,7,16,9,11,14,12,11,16,10,12,16,10,11,19,12,12,13,13,10,14,9,15,8,11,8,7,8,9,5,7,12,10,10,10,12,8,13,7,7,9,5,7,5,9,8,5,6,8,4,7,6,6,5,6,7,7,8,1,2,7,4,1,7,3,1,4,3,1,3,-2,1,-1,3,1,2,1,2,2,2,2,-1,1,2,1,-1,1,-7,1,1,-3,1,-3,1,-3,1,-71
-44,1,-1,1,-18,1,1,1,1,2,-1,3,1,1,1,1,2,-1,3,3,1,1,2,1,1,-1,3,1,6,3,8,4,1,9,7,-1,4,1,7,8,4,3,8,4,6,5,2,7,8,7,12,3,10,9,6,8,10,10,13,12,8,13,8,8,11,14,15,10,16,7,11,15,12,16,13,9,12,18,13,12,10,13,8,16,7,15,9,10,8,8,7,6,10,9,8,12,8,14,14,8,8,7,5,7,4,8,8,9,6,5,6,6,6,7,7,4,6,8,6,8,-1,3,5,6,6,2,1,3,5,2,3,1,-3,1,2,2,1,2,2,2,2,2,1,-1,1,2,1,-7,1,-2,1,-3,1,-2,1,-4,1,-70
-44,1,-1,1,-18,1,1,1,-1,3,-1,3,1,1,1,1,2,-1,3,3,1,1,2,1,1,-1,3,1,6,3,8,4,1,9,6,1,3,2,7,7,5,3,6,6,7,4,3,6,9,6,12,3,10,9,7,7,11,9,13,12,7,14,8,8,10,15,15,10,16,7,12,14,12,16,13,9,12,18,14,11,10,13,9,15,7,15,9,10,8,8,7,6,10,9,8,12,8,14,14,8,8,7,5,7,4,8,8,9,6,5,5,7,5,8,6,5,6,8,6,8,-1,3,5,6,6,2,1,3,5,2,3,1,-3,1,2,2,1,2,2,2,2,2,1,-1,2,1,1,-7,1,-2,1,-3,1,-2,1,-4,1,-70
-44,1,-1,1,-18,1,1,1,-1,3,-1,3,1,1,1,1,2,-1,3,3,1,1,2,1,1,-1,3,1,6,3,7,5,1,9,5,2,2,3,7,7,6,2,6,6,7,4,2,7,10,5,13,2,9,10,7,7,10,10,14,11,7,14,7,9,11,14,15,10,16,7,11,15,12,16,12,10,13,17,14,11,10,13,9,15,7,15,10,9,8,8,8,5,10,9,8,12,9,13,14,8,7,8,6,6,4,8,9,8,6,5,5,7,4,9,6,5,6,8,7,7,-1,3,6,5,5,3,1,3,5,2,3,1,-3,1,2,2,1,2,2,2,2,2,-1,1,2,1,1,-7,1,-2,1,-3,1,-2,1,-4,1,-70
-44,1,-2,1,-16,1,-1,1,1,2,1,3,-1,2,-1,1,1,-1,2,2,4,1,1,-1,3,-1,1,2,2,4,5,2,10,8,2,-1,7,-1,5,5,9,4,4,4,8,5,6,6,3,7,8,3,12,10,9,8,6,8,12,11,14,12,9,9,7,15,10,13,12,11,12,14,12,13,15,9,12,19,12,12,13,13,10,15,8,17,6,11,8,8,7,8,6,8,11,10,10,11,11,8,13,6,8,9,5,8,4,9,8,5,6,8,4,7,6,6,5,7,6,7,8,2,1,6,5,1,7,3,1,3,4,1,3,-2,1,-1,3,1,2,1,2,2,2,2,-1,1,2,1,-1,1,-7,1,1,-3,1,-3,1,-3,1,-71
