3.1415926,0.000#0.460#0.430#0.440#0.750#0.400#0.410#0.470#0.760#0.370#0.740#0.420#0.360#0.310,4.400e+01,-00006938,000006526,1,000000044,000000306,000000000,000000000
-74,1,-1,1,1,-4,2,1,1,-1,1,1,1,2,2,1,1,3,1,-1,1,1,1,1,4,1,-1,3,3,4,2,2,3,3,2,4,7,5,1,2,2,6,5,4,8,6,7,1,7,5,5,7,9,10,9,3,9,12,7,13,9,8,13,7,10,13,6,11,11,13,14,9,10,13,14,13,7,15,12,13,14,13,12,15,15,10,16,13,7,9,23,14,10,16,5,7,9,12,6,13,8,11,11,13,10,4,4,5,13,7,4,3,2,7,5,6,1,4,4,6,2,6,7,1,4,6,-1,2,3,1,5,4,4,5,-1,3,2,1,-1,2,3,1,2,-2,1,1,1,-2,1,1,1,-2,2,-14,1,-11,1,-47
-74,1,-2,2,-4,1,2,1,-1,1,1,3,-2,3,2,2,1,-1,1,1,1,1,1,4,3,-1,4,3,3,1,1,5,2,4,6,6,3,-1,3,5,6,3,5,9,6,2,5,7,4,8,10,9,7,5,9,12,6,14,8,8,11,10,11,12,6,11,12,12,10,13,8,15,13,14,8,14,7,18,15,12,18,9,7,18,15,14,7,9,19,18,17,9,6,6,10,11,10,9,9,10,5,19,8,6,2,7,6,13,4,4,2,6,6,6,2,3,7,3,3,5,4,4,4,6,-1,2,1,3,4,5,6,3,2,1,-1,3,2,-1,2,2,1,1,1,-2,2,-2,2,-2,1,2,-16,1,-10,1,-47
-74,1,-2,2,-4,1,2,1,-1,1,1,3,-2,3,2,2,1,-1,1,1,1,1,1,4,2,1,4,3,3,1,1,5,2,4,6,6,3,-1,3,5,6,3,5,9,6,2,5,7,4,8,10,9,7,5,10,11,5,15,9,7,11,10,11,12,6,11,12,12,10,13,9,14,12,15,7,15,8,17,15,12,18,9,7,18,14,15,6,10,19,18,17,9,6,6,11,10,10,9,9,10,5,19,9,5,2,7,6,13,4,4,2,6,6,6,2,3,7,3,3,5,5,3,4,6,-1,2,1,3,4,5,5,4,2,1,1,2,2,-1,2,2,1,1,1,-2,2,-2,2,-2,1,2,-16,1,-10,1,-47
-74,1,-2,2,-4,1,2,1,-1,1,1,3,-2,3,2,2,1,-1,1,1,1,1,1,4,2,1,4,3,3,1,1,5,2,4,6,6,3,-1,3,5,6,3,5,9,6,2,5,7,3,9,10,9,7,5,9,12,6,14,9,7,11,10,11,12,6,11,12,12,10,13,9,14,12,15,8,14,8,17,15,12,18,9,7,18,14,15,7,9,19,18,17,9,6,6,10,11,10,9,9,10,5,19,8,6,2,7,7,12,4,4,2,6,6,6,2,3,7,3,3,5,5,3,4,6,-1,2,1,3,4,5,6,3,2,1,1,2,2,-1,2,2,1,1,1,-2,2,-2,2,-2,1,2,-16,1,-10,1,-47
-75,1,-1,2,-4,1,2,-1,1,1,1,3,-2,3,3,1,-1,1,-1,2,2,-1,1,4,3,-1,3,4,3,1,4,2,4,2,7,5,3,-1,5,3,4,5,9,5,2,6,5,7,6,6,12,7,6,6,11,10,11,9,7,9,10,11,13,10,10,7,15,9,9,14,11,12,13,14,10,12,12,13,18,9,18,9,12,13,15,13,11,6,17,20,19,7,8,4,12,8,14,6,10,9,14,10,7,7,5,4,5,14,4,4,4,4,8,4,4,1,5,5,5,3,1,7,6,4,1,1,2,2,3,6,8,1,2,1,-1,3,2,-2,4,-1,2,1,-1,1,1,-2,2,-2,1,2,-16,1,-11,1,-46
-74,1,-2,2,-4,1,2,1,-1,1,1,3,-1,1,2,2,2,1,-1,1,1,1,1,1,4,1,2,4,3,3,1,1,5,2,4,6,6,3,-1,3,5,6,3,6,8,7,1,5,7,5,7,10,9,8,4,10,11,5,15,9,7,10,11,11,12,5,12,13,11,11,12,9,14,13,14,7,15,8,17,12,15,18,9,7,18,14,15,7,9,20,17,17,9,6,6,10,11,8,11,9,10,5,19,9,5,2,7,5,14,4,4,3,5,7,5,2,3,6,4,3,5,6,2,4,6,-1,2,1,3,4,5,6,3,2,1,1,2,1,1,2,2,1,1,1,-2,2,-2,2,-2,1,2,-16,1,-10,1,-47
-74,1,-2,2,-4,1,2,1,-1,1,1,3,-2,3,2,2,1,-1,1,1,1,1,1,4,2,1,4,3,3,1,1,5,2,4,6,6,3,-1,3,5,6,3,6,8,7,1,5,7,4,8,10,9,8,4,10,11,5,15,9,7,11,10,11,12,6,11,13,11,10,13,9,14,13,14,7,15,8,17,12,15,18,9,7,18,14,15,6,10,20,17,17,9,6,6,10,11,9,10,9,10,5,19,9,5,2,7,6,13,4,4,3,5,6,6,2,3,7,3,3,5,6,2,4,6,-1,2,1,3,4,5,5,4,2,1,1,2,1,1,2,2,1,1,1,-2,2,-2,2,-2,1,2,-16,1,-10,1,-47
-74,1,-2,2,-4,1,2,1,-1,1,1,3,-2,3,2,2,1,-1,1,1,1,1,1,4,3,-1,4,3,3,1,1,5,2,4,6,6,3,-1,3,5,6,3,5,9,6,2,5,7,4,8,10,9,7,5,9,12,6,14,8,8,11,10,11,12,6,11,12,12,10,13,8,15,13,14,8,14,8,17,15,12,18,9,7,18,15,14,7,9,19,18,17,9,6,6,10,11,10,9,9,10,5,19,9,5,2,7,6,13,5,3,2,6,6,6,2,3,7,3,3,5,4,4,4,6,-1,2,1,3,4,5,6,3,2,1,-1,3,2,-1,2,2,1,1,1,-2,2,-2,2,-2,1,2,-16,1,-10,1,-47
-75,1,-1,2,-4,1,2,-1,1,1,1,3,-1,1,2,3,1,-1,1,-1,2,2,-1,1,4,3,-1,3,4,3,1,4,2,4,2,7,5,3,-1,5,3,4,5,9,5,2,6,5,7,6,6,12,7,6,6,11,10,11,9,7,9,10,11,13,10,10,7,15,9,9,14,11,12,13,14,11,11,12,13,18,9,16,11,12,13,15,13,11,6,17,20,19,7,8,4,12,8,14,6,10,9,14,10,7,7,5,4,5,14,4,4,4,4,8,4,4,1,5,5,5,3,1,7,6,4,1,1,2,2,3,6,7,2,2,1,-1,3,2,-2,4,-1,2,1,-1,1,1,-2,2,-2,1,2,-16,1,-11,1,-46
-74,1,-2,2,-4,1,2,1,-1,1,1,3,-1,1,2,2,2,1,-1,1,1,1,1,2,3,1,2,4,3,3,1,1,5,2,4,6,6,2,1,2,6,6,3,7,7,6,2,5,7,5,7,10,9,8,4,10,11,5,15,8,8,12,9,12,11,5,12,11,13,11,12,9,14,14,13,6,16,8,17,12,15,17,10,10,15,14,15,7,9,20,17,17,9,5,7,10,11,8,11,10,9,6,18,9,5,2,7,6,13,4,4,4,4,7,5,2,3,5,5,3,5,6,2,4,6,-1,2,1,3,4,5,5,4,2,1,1,2,1,1,2,2,1,1,1,-2,2,-2,1,1,-1,1,2,-16,1,-10,1,-47
-75,1,-1,2,-4,1,2,-1,1,1,1,3,-2,3,3,1,-1,1,-1,2,2,-1,1,4,3,-1,4,3,3,1,4,2,4,2,7,5,3,-1,4,4,4,5,9,5,2,6,5,7,6,6,11,8,6,6,12,9,11,9,7,9,11,10,13,10,9,8,14,10,9,14,11,12,13,14,9,13,12,13,18,9,18,9,12,13,15,13,11,6,17,20,19,7,8,4,12,8,14,6,10,9,14,10,7,7,5,4,5,14,4,4,4,4,8,4,4,1,5,5,5,3,1,7,7,3,-1,2,2,2,3,6,8,1,2,1,-1,3,2,-2,4,-1,2,1,-1,1,1,-2,2,-2,1,2,-16,1,-11,1,-46
