3.1415926,0.000#0.080#0.070#0.740#0.030#0.730#0.040#0.050#0.020#0.430#0.440,4.600e+01,-00006212,000007680,1,000000046,000000302,000000000,000000000
-33,1,-5,1,-6,1,-7,1,-8,2,-2,1,1,-4,1,-1,1,1,2,1,1,-1,2,-1,3,-1,3,1,3,-1,4,5,6,4,3,3,7,8,4,5,9,7,6,8,2,6,9,5,9,8,6,3,7,7,13,10,14,9,9,12,14,14,11,16,17,4,10,15,13,15,18,5,12,14,14,22,16,14,19,9,16,11,10,13,11,15,11,10,8,8,13,12,14,5,7,11,3,19,14,12,12,9,4,7,3,5,7,6,7,12,4,8,6,5,7,5,2,2,4,3,1,-1,5,3,2,2,2,1,3,-1,2,4,1,-1,1,2,1,3,2,-1,1,-3,1,-1,1,-4,1,-1,3,-14,1,-75
-33,1,-5,1,-6,1,-7,1,-8,2,-2,1,1,-4,1,-1,1,1,2,1,1,-1,2,-1,3,-1,3,1,3,-1,6,3,7,3,5,1,6,9,4,5,8,8,6,8,3,5,10,4,10,7,6,3,6,8,14,9,18,5,8,13,14,14,14,13,14,7,11,14,12,16,18,5,9,17,13,23,18,12,21,7,17,10,10,13,10,16,11,10,8,8,13,12,14,5,8,10,4,18,13,13,12,9,4,7,4,4,8,5,7,12,7,5,6,5,7,4,3,2,3,4,1,-1,6,2,2,2,2,1,3,-1,2,4,1,-1,1,2,1,3,2,-1,1,-3,1,-1,1,-4,1,-1,3,-14,1,-75
-33,1,-5,1,-6,1,-7,1,-8,2,-2,1,1,-4,1,-1,1,1,2,1,1,-1,2,-1,3,-1,3,1,3,-1,5,4,7,3,5,1,7,8,4,5,8,8,6,8,3,5,10,4,10,7,6,3,6,8,14,9,18,5,8,13,14,14,14,13,14,7,11,14,12,16,18,5,9,17,13,23,18,12,21,7,17,10,10,13,9,17,11,10,8,8,13,12,14,5,8,10,4,18,13,13,12,9,4,7,3,5,8,5,7,12,7,5,6,5,7,4,3,2,4,3,1,-1,6,2,2,2,2,1,3,-1,2,4,1,-1,1,2,1,3,2,-1,1,-3,1,-1,1,-4,1,-1,3,-14,1,-75
-32,1,-5,1,-8,1,-7,1,-6,2,-3,2,-6,1,1,1,1,2,-1,1,1,1,-1,3,2,2,-1,3,5,4,5,5,5,1,5,10,4,5,9,7,9,5,5,3,6,8,9,8,3,6,10,4,8,15,12,11,8,12,16,13,13,14,5,16,14,10,14,15,6,17,12,14,22,14,14,15,12,17,9,18,10,13,16,10,13,7,5,12,13,12,10,9,9,9,15,7,9,17,10,11,7,4,6,2,7,6,6,12,9,4,3,8,3,8,2,3,3,4,-1,1,4,4,2,2,2,1,-1,3,3,3,-1,1,-1,3,2,2,1,1,-1,1,-3,1,-1,1,-3,1,1,2,-15,1,-74
-33,1,-5,1,-6,1,-7,1,-8,2,-2,1,1,-4,1,-1,1,1,2,1,1,-1,2,-1,3,-1,3,1,3,-1,5,4,6,4,3,3,7,8,4,5,9,7,7,7,3,5,10,4,9,8,6,3,7,7,13,10,16,7,9,12,14,14,14,13,15,6,11,14,13,15,18,5,10,16,14,22,17,13,19,9,17,10,10,13,11,15,11,10,8,8,13,12,14,5,7,11,3,19,13,13,12,9,4,7,3,5,7,6,7,12,5,7,6,5,7,4,3,2,4,3,1,-1,5,3,2,2,2,1,3,-1,2,4,1,-1,1,2,1,3,2,-1,1,-3,1,-1,1,-4,1,-1,3,-14,1,-75
-32,1,-5,1,-8,1,-7,1,-6,2,-3,2,-6,1,1,1,1,2,-1,1,1,1,-1,3,3,1,-1,3,5,4,5,5,5,1,5,10,4,5,9,7,9,5,5,3,6,8,9,8,3,6,10,4,9,14,12,11,7,13,16,13,13,14,5,16,14,10,14,15,5,18,12,14,22,14,15,14,13,16,9,18,10,13,16,10,13,7,5,12,13,12,10,9,8,10,14,8,9,17,10,11,7,4,6,2,7,6,6,12,9,4,4,7,3,8,2,3,3,4,-1,1,5,3,2,2,2,1,-1,3,3,3,-1,1,-1,3,2,2,1,1,-1,1,-3,1,-1,1,-3,1,1,2,-15,1,-74
-33,1,-5,1,-6,1,-7,1,-8,2,-2,1,1,-4,1,-1,1,1,2,1,1,-1,2,-1,3,-1,3,1,3,-1,5,4,7,3,4,2,7,8,4,5,8,8,7,7,3,5,10,4,9,8,6,3,6,8,13,10,16,7,9,12,14,14,14,13,14,7,11,14,13,15,18,5,9,17,14,22,17,13,19,9,17,10,10,13,10,16,11,10,8,8,13,12,14,5,7,11,3,19,13,13,12,9,4,7,3,5,8,5,7,12,6,6,6,5,7,4,3,2,4,3,1,-1,5,3,2,2,2,1,3,-1,2,4,1,-1,1,2,1,3,2,-1,1,-3,1,-1,1,-4,1,-1,3,-14,1,-75
-33,1,-5,1,-6,1,-7,1,-8,2,-2,1,1,-4,1,-1,1,1,2,1,1,-1,2,-1,3,-1,3,1,3,-1,5,4,7,3,5,1,7,8,4,5,8,8,7,7,3,5,10,4,10,7,6,3,6,8,13,10,16,7,8,13,14,14,14,13,14,7,11,14,13,15,18,5,9,17,13,23,18,12,19,9,17,10,10,13,10,16,10,11,8,8,13,12,14,5,7,11,3,19,13,13,12,9,4,7,3,5,8,5,7,12,6,6,6,5,7,4,3,2,4,3,1,-1,5,3,2,2,2,1,3,-1,2,4,1,-1,1,2,1,3,2,-1,1,-3,1,-1,1,-4,1,-1,3,-14,1,-75
-33,1,-5,1,-6,1,-7,1,-8,2,-2,1,1,-4,1,-1,1,1,2,1,1,-1,2,-1,3,-1,3,1,3,-1,4,5,6,4,3,3,7,8,4,5,9,7,6,8,3,5,9,5,9,8,6,3,7,7,13,10,16,7,9,12,14,14,13,14,16,5,11,14,13,15,18,5,11,15,14,22,17,13,19,9,17,10,10,13,11,15,11,10,8,8,13,12,14,5,7,11,3,19,13,13,12,9,4,7,3,5,7,6,7,12,5,7,6,5,7,4,3,2,4,3,1,-1,5,3,2,2,2,1,3,-1,2,4,1,-1,1,2,1,3,2,-1,1,-3,1,-1,1,-4,1,-1,3,-14,1,-75
-33,1,-4,1,-7,1,-8,1,-7,2,-2,1,1,-5,1,1,1,2,1,-1,1,2,-2,3,3,1,-1,3,5,4,5,5,6,-1,7,8,4,5,8,8,8,6,5,3,11,3,10,7,4,5,8,6,13,10,13,10,9,12,13,15,12,15,12,9,11,13,13,16,16,7,12,14,19,17,16,14,18,10,14,13,8,15,16,10,10,11,6,10,15,10,10,9,10,8,7,15,11,15,13,8,7,4,5,3,8,5,7,11,10,3,7,4,5,6,3,2,2,5,-1,1,5,3,2,2,2,1,2,1,3,3,1,-2,3,2,2,2,-2,1,-3,1,1,-4,1,1,2,-14,1,-75
