3.1415926,0.000#0.360#0.370#0.350#0.300#0.270#0.280#0.310#0.320#0.340#0.390,4.500e+01,-00007310,000006370,1,000000045,000000304,000000000,000000000
-76,1,-13,1,1,-1,1,1,-3,1,1,2,1,-1,2,1,3,1,2,-1,1,-1,4,2,2,5,5,8,3,4,4,3,8,3,3,2,3,4,5,11,5,6,6,8,10,13,7,14,6,10,10,11,8,10,17,8,3,13,19,16,9,12,12,16,4,9,10,10,18,6,11,18,26,12,13,12,11,8,11,10,11,17,12,12,15,12,8,11,12,12,7,7,16,6,10,5,11,13,7,7,6,5,12,6,6,3,6,8,4,2,3,6,2,6,2,11,4,5,3,-1,1,1,2,6,2,4,4,1,3,1,1,3,1,2,-1,1,-2,3,-2,1,1,-2,2,1,-9,1,-7,1,-7,1,-42
-76,1,-13,2,-2,1,1,-4,2,1,2,-1,2,1,2,2,2,-1,1,2,2,3,1,4,6,3,8,6,2,4,7,4,2,1,4,6,3,9,7,8,4,8,10,11,9,10,10,8,12,12,7,10,17,7,4,15,17,13,12,11,13,8,12,9,10,7,21,4,13,21,23,12,13,7,16,9,10,7,14,14,15,17,10,8,12,8,15,10,9,12,11,5,11,7,9,10,10,8,5,9,8,7,5,4,5,4,8,3,2,3,4,7,2,7,8,4,4,-1,1,2,1,5,3,7,1,2,2,1,1,2,2,-1,2,-1,1,-1,3,-3,2,-2,2,1,-9,1,-7,1,-7,1,-42
-76,1,-13,2,-2,1,1,-4,2,1,2,-1,2,1,2,2,2,-1,1,2,2,3,1,4,6,3,8,6,2,4,7,4,2,1,4,6,3,9,7,8,4,8,10,11,9,11,9,8,12,12,7,10,17,7,4,15,17,13,12,11,13,7,13,9,10,7,21,4,13,21,22,13,13,7,16,9,10,7,14,14,15,17,10,8,12,8,15,11,8,12,11,5,11,8,8,10,10,8,5,9,8,7,5,4,5,4,8,3,2,3,4,7,2,7,8,4,4,-1,1,2,1,5,3,7,1,2,2,1,1,2,2,-1,2,-1,1,-1,3,-3,2,-2,2,1,-9,1,-7,1,-7,1,-42
-76,1,-13,2,-2,1,1,-4,2,1,2,-1,2,2,1,2,2,-1,1,2,2,3,1,4,6,4,7,6,2,4,7,5,1,1,4,6,3,9,7,8,4,8,10,11,9,10,10,8,12,12,7,10,17,7,4,15,17,13,12,11,13,8,12,9,10,7,21,4,13,21,23,12,13,8,15,9,10,7,14,14,15,18,9,8,12,8,15,9,10,12,11,5,11,7,9,10,10,8,5,9,8,7,5,4,5,4,8,3,2,3,4,7,2,7,8,4,4,-1,1,2,1,5,3,7,1,2,2,1,1,2,2,-1,2,-1,1,-1,3,-3,2,-2,2,1,-9,1,-7,1,-7,1,-42
-76,1,-13,2,-2,1,1,-4,2,1,2,-1,2,2,1,2,2,-1,1,1,3,3,1,4,6,4,7,6,2,4,7,5,1,1,4,5,4,9,7,8,4,10,8,11,9,9,11,10,10,13,6,10,17,8,3,14,18,13,12,10,14,9,11,8,11,8,20,4,13,21,23,11,14,9,14,9,10,8,13,13,16,17,10,7,13,9,14,9,10,12,11,5,11,7,9,11,9,7,6,9,8,5,7,3,6,6,6,3,2,2,5,7,2,9,6,4,4,-1,1,2,1,6,2,7,1,2,2,1,1,2,2,-1,2,-1,1,-1,3,-3,2,-2,2,1,-9,1,-7,1,-7,1,-42
-76,1,-13,1,1,-1,1,1,-4,2,1,2,-1,2,2,1,2,2,-1,1,1,3,3,1,4,6,4,7,5,3,4,7,5,1,1,4,5,4,9,7,8,4,10,8,12,8,10,10,10,10,12,7,11,16,8,3,14,18,13,12,11,13,9,11,9,10,7,21,4,13,22,22,10,15,9,14,9,10,9,12,13,16,16,11,7,13,9,14,9,10,12,11,5,11,6,10,10,10,6,7,9,8,5,7,3,6,6,6,3,2,3,4,7,2,9,6,6,2,-1,1,2,1,6,2,7,1,2,2,1,1,1,3,-1,2,1,-2,3,-3,2,-2,2,1,-9,1,-7,1,-7,1,-42
-76,1,-13,1,1,-1,1,1,-4,2,1,2,-1,2,2,1,2,2,-1,1,1,3,3,1,4,6,4,7,5,3,4,7,5,1,1,4,5,4,9,7,8,4,10,8,11,9,9,11,10,10,11,8,11,16,8,3,15,17,13,12,11,13,9,11,8,11,8,20,4,13,22,22,11,14,9,14,9,10,9,12,13,16,17,10,7,13,9,14,9,10,12,11,5,11,6,10,10,10,6,7,9,8,5,7,3,6,6,6,3,2,3,4,7,2,9,6,6,2,-1,1,2,1,6,2,7,1,2,2,1,1,1,3,-1,2,1,-2,3,-3,2,-2,2,1,-9,1,-7,1,-7,1,-42
-76,1,-13,2,-2,1,1,-4,2,1,2,-1,2,2,1,2,2,-1,1,1,3,3,1,4,6,4,7,6,2,4,7,5,1,1,4,5,4,9,7,8,4,9,9,12,8,9,11,10,10,13,6,10,17,8,3,14,18,13,12,10,14,9,11,9,10,8,20,4,13,21,23,11,14,9,14,9,10,8,13,13,16,17,10,7,13,9,14,9,10,12,11,5,11,7,9,11,9,7,6,9,8,5,7,4,5,6,6,3,2,2,5,7,2,9,6,4,4,-1,1,2,1,6,2,7,1,2,2,1,1,2,2,-1,2,-1,1,-1,3,-3,2,-2,2,1,-9,1,-7,1,-7,1,-42
-76,1,-13,2,-2,1,1,-4,2,1,2,-1,2,2,1,2,2,-1,1,1,3,3,1,4,6,4,7,6,2,4,7,5,1,1,4,5,4,9,7,8,4,9,9,12,8,10,10,10,10,13,6,10,17,8,3,14,18,13,12,10,14,8,12,9,10,7,21,4,13,21,23,11,14,9,14,9,10,8,13,14,15,17,10,7,13,9,14,9,10,12,11,5,11,7,9,11,9,7,6,9,8,6,6,4,5,6,6,3,2,2,5,7,2,8,7,4,4,-1,1,2,1,6,2,7,1,2,2,1,1,2,2,-1,2,-1,1,-1,3,-3,2,-2,2,1,-9,1,-7,1,-7,1,-42
-76,1,-13,2,-2,1,1,-4,2,1,2,-1,2,2,1,2,2,-1,1,2,2,3,1,4,6,4,7,6,2,4,7,5,1,1,4,6,3,9,7,8,4,8,10,11,9,10,10,9,11,12,7,10,17,8,3,14,18,13,12,11,13,8,12,9,10,7,21,4,13,21,23,12,13,9,14,9,10,7,14,14,15,18,9,8,12,9,14,9,10,12,11,5,11,7,9,11,9,8,5,9,8,7,5,4,5,4,8,3,2,3,4,7,2,7,8,4,4,-1,1,2,1,5,3,7,1,2,2,1,1,2,2,-1,2,-1,1,-1,3,-3,2,-2,2,1,-9,1,-7,1,-7,1,-42
-76,1,-13,2,-2,1,1,-4,2,1,2,1,1,1,2,3,1,-1,1,2,2,3,1,5,5,3,8,6,2,5,6,4,2,1,4,6,3,10,6,8,4,8,10,11,9,11,9,8,12,11,8,10,17,7,4,15,17,11,14,11,13,7,13,9,10,7,21,5,12,21,22,13,13,6,17,10,9,7,14,14,15,17,10,8,12,7,16,11,8,13,10,5,11,9,7,10,10,8,5,9,8,7,5,4,5,4,8,3,2,3,4,7,2,7,8,4,4,-1,1,3,-1,5,3,7,1,2,2,1,1,2,2,-1,2,-1,1,-1,3,-3,2,-2,2,1,-9,1,-7,1,-7,1,-42
