3.1415926,0.000#0.960#0.740#0.910#0.930#0.750#0.850#0.860#0.880#0.890#0.870#0.720,4.100e+01,-00007010,000005536,1,000000041,000000306,000000000,000000000
-77,1,-11,1,-1,1,1,2,1,-3,1,-1,2,3,1,2,1,3,2,1,1,1,2,2,1,-1,8,5,2,2,1,1,2,6,2,2,3,6,4,4,5,9,2,4,6,5,7,9,3,5,7,7,9,6,10,10,7,7,14,3,6,11,9,9,10,7,16,11,12,8,15,10,12,10,14,16,9,12,19,15,14,9,19,7,10,14,7,8,15,15,13,10,8,7,10,11,7,6,10,16,10,8,6,3,7,5,6,6,9,9,5,7,9,6,5,1,5,4,6,10,5,5,5,4,3,3,6,3,6,4,3,3,2,3,1,5,2,4,1,-1,5,2,1,1,-1,2,2,2,3,-1,2,4,2,-4,2,1,-2,1,1,-2,1,-52
-76,1,-11,1,-1,1,-1,2,1,-1,1,-3,1,3,2,2,1,3,1,1,2,1,1,2,2,-1,1,3,9,3,2,1,1,5,3,1,2,7,3,5,3,9,5,4,2,5,6,10,6,5,3,6,8,5,10,11,9,6,7,5,13,10,6,8,10,7,11,10,16,8,12,10,16,11,11,15,15,12,9,16,18,9,14,7,19,11,11,10,6,14,17,9,14,7,8,10,10,7,7,16,10,6,11,4,6,5,7,6,6,9,8,8,5,6,9,1,5,5,4,9,6,5,6,2,7,3,3,2,6,4,6,5,2,3,2,4,2,3,3,-1,1,3,4,1,1,2,-1,2,2,-1,3,4,2,-1,2,-2,2,-2,1,1,-2,1,1,-53
-76,1,-12,1,1,-1,3,-2,1,-3,1,3,2,1,2,3,1,2,1,1,1,1,3,1,-1,4,9,1,3,1,1,2,6,1,2,6,4,4,4,8,6,2,4,6,5,10,6,5,3,6,8,4,11,10,10,7,6,4,14,10,6,13,5,7,11,12,14,7,14,13,12,13,9,17,13,8,13,16,18,11,12,8,18,8,15,10,5,14,17,10,13,8,7,9,11,7,7,7,19,11,7,5,4,8,4,7,5,7,10,9,4,8,7,2,4,6,3,9,7,3,7,3,6,4,2,1,7,7,3,4,3,2,3,4,2,3,3,-1,1,4,3,-1,2,1,1,1,3,1,2,5,1,-1,2,-2,1,1,-1,1,1,-1,1,-1,1,-53
-76,1,-11,1,-1,1,-1,2,1,-1,1,-3,1,3,2,1,2,3,1,1,2,1,1,2,2,-1,1,4,8,3,2,1,1,3,5,1,2,6,4,5,3,10,4,3,3,6,5,10,6,4,4,6,8,5,10,12,8,7,6,5,13,10,6,10,8,7,11,10,16,8,12,12,14,11,11,15,15,11,10,16,18,9,14,8,18,11,12,9,6,14,17,11,12,7,8,10,10,7,7,14,12,8,10,3,6,6,6,6,6,10,7,9,4,7,8,1,5,5,4,9,6,5,6,2,7,4,2,1,7,4,6,5,2,2,3,4,2,3,3,-1,1,3,4,1,1,1,1,2,2,-1,3,4,2,-1,2,-2,1,1,-1,1,1,-2,1,1,-53
-76,1,-11,1,-1,1,-1,2,1,-1,1,-3,1,3,2,1,2,3,1,1,2,1,1,2,2,-1,1,3,9,3,2,1,1,5,3,1,2,7,3,5,3,10,4,3,3,6,5,10,6,4,4,6,8,5,10,11,9,7,6,5,13,10,6,10,8,7,11,10,16,8,12,11,15,11,11,15,15,12,9,16,18,9,14,8,18,11,12,9,6,14,17,10,13,7,8,10,10,7,7,15,11,8,10,3,6,6,6,6,6,10,7,8,5,6,9,1,5,5,4,9,6,5,6,2,7,4,2,2,6,4,6,5,2,2,3,4,2,3,3,-1,1,3,4,1,1,2,-1,2,2,-1,3,4,2,-1,2,-2,1,1,-1,1,1,-2,1,1,-53
-76,1,-12,1,1,-1,3,-2,1,-3,1,3,2,1,2,3,1,2,1,1,1,1,3,1,-1,4,9,1,3,1,1,2,6,1,2,6,4,4,4,8,6,2,4,6,5,10,6,5,3,6,8,4,11,10,10,7,6,4,14,10,6,12,6,7,11,12,14,8,13,13,12,13,9,17,13,10,11,16,18,11,12,8,18,8,15,10,5,15,16,10,13,8,7,8,12,7,7,7,19,11,7,5,4,8,4,7,5,7,10,9,4,8,7,2,4,6,3,9,7,3,7,3,6,4,2,1,7,7,3,4,3,2,3,4,2,3,3,-1,1,4,3,-1,2,1,1,1,3,1,2,5,1,-1,2,-2,1,1,-1,1,1,-1,1,-1,1,-53
-76,1,-12,1,1,-1,3,-2,1,-3,1,3,2,1,2,3,1,2,1,1,1,2,2,-1,1,4,8,2,3,1,1,3,5,1,2,6,4,5,3,10,4,2,4,6,5,9,7,5,3,6,8,5,10,13,7,6,7,4,14,10,6,10,8,7,11,11,15,9,12,13,12,12,10,16,14,11,10,15,19,9,14,8,18,11,12,9,6,14,17,11,12,7,8,10,10,7,7,11,15,8,10,5,4,7,5,6,6,8,9,9,4,8,7,2,4,6,3,10,6,4,6,2,7,4,2,1,7,4,6,4,3,2,3,4,2,3,3,-1,1,3,4,-1,2,1,1,2,2,-1,3,4,2,-1,2,-2,1,1,-1,1,1,-1,1,-1,1,-53
-76,1,-12,1,1,-1,3,-2,1,-3,1,3,2,1,2,3,1,1,2,1,1,2,2,-1,1,4,8,2,3,1,1,3,5,1,2,6,4,5,3,10,4,2,4,6,5,9,7,4,4,6,8,5,10,13,7,6,7,4,14,10,6,10,8,7,11,11,15,9,12,13,12,12,10,16,14,11,10,16,18,9,14,8,18,11,12,9,6,14,17,11,12,7,8,10,10,7,7,11,15,8,10,5,4,7,5,6,6,9,8,9,4,8,7,2,4,6,3,10,6,4,6,2,7,4,2,1,7,4,6,4,3,2,3,4,2,3,3,-1,1,3,4,-1,2,1,1,2,2,-1,3,4,2,-1,2,-2,1,1,-1,1,1,-1,1,-1,1,-53
-76,1,-11,1,-1,1,-1,3,-2,1,-3,1,3,2,1,2,3,1,1,2,1,1,2,2,-1,1,4,8,2,3,1,1,3,5,1,2,6,4,5,3,10,4,3,3,6,5,10,6,4,4,6,8,5,10,12,8,7,6,4,14,10,6,10,8,7,11,10,16,9,11,12,14,12,10,16,14,11,10,16,18,10,13,8,18,11,12,9,6,14,17,11,12,8,7,10,10,7,7,12,14,8,10,3,6,6,6,6,6,9,8,9,4,7,8,1,5,5,4,10,5,5,6,2,7,4,2,1,7,4,6,4,3,2,3,4,2,3,3,-1,1,3,4,1,1,1,1,2,2,-1,3,4,2,-1,2,-2,1,1,-1,1,1,-1,1,-1,1,-53
-76,1,-11,1,-1,1,-1,3,-2,1,-3,1,3,2,1,2,3,1,1,2,1,1,2,2,-1,1,4,8,2,3,1,1,3,5,1,2,6,4,5,3,10,4,3,3,6,5,10,6,4,4,6,8,5,10,12,8,7,6,4,14,10,6,10,8,7,11,10,16,9,11,12,14,11,11,15,15,11,10,16,18,9,14,8,18,11,12,9,6,14,17,11,12,8,7,10,10,7,7,14,12,8,10,3,6,6,6,6,6,10,7,9,4,7,8,1,5,5,4,10,5,5,6,2,7,4,2,1,7,4,6,4,3,2,3,4,2,3,3,-1,1,3,4,1,1,1,1,2,2,-1,3,4,2,-1,2,-2,1,1,-1,1,1,-1,1,-1,1,-53
-76,1,-12,1,1,-1,3,-2,1,-3,1,3,2,1,2,3,1,1,2,1,1,2,2,-1,1,4,8,2,3,1,1,3,5,1,2,6,4,5,3,10,4,2,4,6,5,10,6,4,4,6,8,5,10,13,7,6,7,4,14,10,6,10,8,7,11,11,15,9,12,13,12,12,10,16,14,12,9,16,18,9,14,8,18,11,12,9,6,14,17,11,12,7,8,10,10,7,7,11,15,8,10,4,5,6,6,6,6,9,8,9,4,8,7,2,4,6,3,10,5,5,6,2,7,4,2,1,7,4,6,4,3,2,3,4,2,3,3,-1,1,3,4,-1,2,1,1,2,2,-1,3,4,2,-1,2,-2,1,1,-1,1,1,-1,1,-1,1,-53
