3.1415926,0.000#0.410#0.330#0.380#0.400#0.350#0.370#0.360#0.390#0.420#0.650,4.200e+01,-00006355,000006329,1,000000042,000000302,000000000,000000000
-59,1,-3,1,1,-8,2,1,1,1,-2,2,-1,2,-2,4,2,1,1,1,3,1,2,1,-1,4,1,2,4,4,1,1,1,2,3,2,3,4,4,6,5,7,4,4,3,3,5,2,6,5,5,9,5,9,6,9,10,16,10,6,4,4,8,8,11,13,13,8,11,13,14,14,13,12,11,10,19,5,6,14,14,12,20,18,12,10,6,11,11,6,10,11,11,16,9,9,13,13,14,10,13,11,11,5,12,7,13,9,5,5,3,13,8,6,7,8,4,6,4,3,7,3,7,6,4,6,4,4,2,3,-1,3,3,5,4,4,1,3,2,1,1,4,1,-1,1,2,1,-1,1,2,1,1,3,1,3,1,-1,1,1,-1,2,-72
-59,1,-2,1,-1,1,-7,1,1,2,-1,1,-2,2,2,-3,3,3,2,-1,3,1,-1,3,1,-1,3,2,6,-1,4,1,1,1,2,2,4,2,5,3,6,5,5,6,6,1,4,4,4,4,6,4,4,10,3,12,12,7,13,13,7,3,6,5,10,10,11,15,11,8,14,13,15,12,12,11,17,12,3,8,11,17,17,15,21,9,8,8,12,10,8,7,14,9,13,12,11,10,13,15,12,11,11,11,10,7,8,12,7,7,4,4,8,13,10,3,9,3,5,5,2,8,6,4,6,4,6,4,3,3,3,-1,3,3,4,5,1,4,2,3,1,1,2,3,1,-1,2,1,1,-1,2,1,4,-1,1,3,1,-1,1,1,-1,2,-72
-59,1,-2,1,-1,1,-8,2,2,-1,1,-2,2,1,1,-2,3,3,2,-1,3,1,1,2,1,-1,3,2,5,1,4,1,1,1,1,3,3,3,5,3,7,4,5,6,5,2,4,4,3,5,6,4,5,9,5,10,13,6,12,14,7,3,6,5,10,10,12,14,7,12,15,12,16,11,14,9,14,15,4,7,12,16,17,15,21,9,9,7,13,9,8,7,13,10,14,11,11,10,14,14,9,14,10,12,10,7,8,12,9,5,4,4,11,10,9,4,9,3,5,5,1,9,5,5,6,4,5,5,4,2,3,-1,2,4,3,6,2,3,2,3,2,-1,2,3,1,-1,3,-2,1,2,1,3,1,1,3,1,-1,1,1,-1,2,-72
-59,1,-2,1,-1,1,-8,2,2,-1,1,-2,2,1,1,-2,3,3,2,-1,3,1,-1,3,1,-1,3,2,6,-1,4,1,1,1,1,3,4,2,5,3,6,5,5,6,6,1,4,4,4,4,6,4,5,9,4,11,13,6,12,14,7,3,6,5,10,10,12,14,9,10,15,12,14,13,12,11,16,13,3,8,11,17,18,14,22,8,8,8,12,10,8,7,13,10,12,13,11,10,13,15,11,12,11,11,10,7,8,12,8,6,4,4,9,12,10,3,9,3,5,5,1,9,6,4,6,4,5,5,3,3,3,-1,3,3,4,5,2,3,2,3,2,-1,2,3,1,-1,2,1,1,-1,2,1,3,1,1,3,1,-1,1,1,-1,2,-72
-59,1,-2,1,-1,1,-8,2,2,-1,1,-2,2,2,-3,3,3,2,-1,3,1,-1,3,1,-1,3,2,6,-1,4,1,1,1,2,2,4,2,5,3,6,5,5,6,6,1,4,4,4,4,6,4,4,10,3,12,13,6,13,13,7,3,6,5,11,9,10,16,9,10,15,12,15,12,12,11,16,13,3,8,11,17,18,14,21,9,8,8,12,10,8,7,13,10,13,12,11,10,13,15,11,12,11,11,10,7,8,12,7,7,4,4,8,13,10,3,9,3,5,5,1,9,6,4,6,4,6,4,3,3,3,-1,3,3,4,5,1,4,2,3,2,-1,2,3,1,-1,2,1,1,-1,2,1,4,-1,1,3,1,-1,1,1,-1,2,-72
-59,1,-2,1,-1,1,-8,2,2,-1,1,-2,2,1,1,-2,3,3,2,-1,3,1,-1,3,1,-1,3,2,5,1,4,1,1,1,1,3,4,2,4,4,7,4,5,6,6,1,4,4,4,4,6,4,5,9,4,11,13,6,12,14,7,3,6,5,10,10,12,14,7,12,15,12,14,13,14,9,15,14,4,7,12,16,17,15,22,8,8,8,13,9,8,7,13,10,13,12,11,10,14,14,9,14,9,13,10,7,8,12,8,6,4,4,11,10,10,3,9,3,5,5,1,9,6,4,6,4,5,5,4,2,3,-1,2,4,3,6,2,3,2,3,2,-1,2,3,1,-1,2,1,1,-1,2,1,3,1,1,3,1,-1,1,1,-1,2,-72
-59,1,-2,1,-1,1,-8,2,2,-1,1,-2,2,1,1,-2,3,3,2,-1,3,1,-1,3,1,-1,3,2,5,1,4,1,1,1,1,3,4,2,5,3,7,4,5,6,6,1,4,4,4,4,6,4,5,9,4,11,13,6,12,14,7,3,6,5,10,10,12,14,7,12,15,12,14,13,14,9,16,13,3,8,11,17,17,15,22,8,8,8,12,10,8,7,13,10,12,13,11,10,13,15,11,12,11,11,10,7,8,12,8,6,4,4,10,11,10,3,9,3,5,5,1,9,6,4,6,4,5,5,4,2,3,-1,2,4,3,6,2,3,2,3,2,-1,2,3,1,-1,2,1,1,-1,2,1,3,1,1,3,1,-1,1,1,-1,2,-72
-59,1,-2,1,-1,1,-8,2,2,-1,1,-2,2,1,1,-2,3,3,2,-1,3,1,-1,3,1,-1,3,2,5,1,4,1,1,1,1,3,4,2,4,4,7,4,5,6,6,1,4,4,4,4,6,4,5,9,4,11,13,6,12,14,7,3,6,5,10,10,12,14,7,12,15,12,14,13,14,9,16,13,4,7,11,17,17,15,22,8,8,8,12,10,8,7,13,10,12,13,11,10,14,14,10,13,10,12,10,7,8,12,8,6,4,4,10,11,10,3,9,3,5,5,1,9,6,4,6,4,5,5,4,2,3,-1,2,4,3,6,2,3,2,3,2,-1,2,3,1,-1,2,1,1,-1,2,1,3,1,1,3,1,-1,1,1,-1,2,-72
-59,1,-2,1,-1,1,-8,2,2,-1,1,-2,2,1,1,-2,3,3,2,-1,3,1,-1,3,1,-1,3,2,6,-1,4,1,1,1,2,2,4,2,5,3,6,5,5,6,6,1,4,4,4,4,6,4,4,10,3,12,13,6,13,13,7,3,6,5,11,9,10,16,9,10,15,12,15,12,12,11,16,13,3,8,11,17,18,14,22,8,8,8,12,10,8,7,13,10,12,13,11,10,13,15,11,12,11,11,10,7,8,12,7,7,4,4,9,12,10,3,9,3,5,5,1,9,6,4,6,4,5,5,3,3,3,-1,3,3,4,5,1,4,2,3,2,-1,2,3,1,-1,2,1,1,-1,2,1,3,1,1,3,1,-1,1,1,-1,2,-72
-59,1,-2,1,-1,1,-7,1,1,2,-1,1,-2,2,2,-3,3,3,2,-1,3,1,-1,3,1,-1,3,2,6,-1,4,1,1,1,2,2,4,2,5,3,6,5,5,6,6,1,3,5,4,4,6,4,2,12,3,12,12,7,13,13,7,3,6,5,10,10,11,15,11,8,14,12,15,13,12,11,17,12,3,8,12,16,17,15,20,10,8,8,12,10,9,6,14,9,12,13,11,10,12,16,12,11,11,11,10,7,8,12,7,7,4,4,8,13,10,3,8,4,5,5,2,8,6,4,5,5,6,4,3,3,3,-1,3,3,4,5,1,4,2,3,1,1,1,4,1,-1,2,1,1,-1,2,1,4,-1,1,3,1,-1,1,1,-1,2,-72
