3.1415926,0.000#0.130#0.120#0.150#0.160#0.210#0.550#0.560#0.570#0.580#0.590#0.600#0.430#0.480#0.470#0.440,5.000e+01,-00008471,000006729,1,000000050,000000304,000000000,000000000
-76,1,-18,1,-3,1,1,-9,1,-2,1,1,-1,1,2,3,1,1,1,4,1,3,4,6,3,4,1,5,5,5,7,10,7,6,6,4,4,8,7,4,5,10,15,9,10,13,18,10,6,6,15,17,7,14,10,16,10,10,11,12,15,13,21,6,12,18,19,7,16,14,7,18,10,14,14,17,16,17,8,7,11,6,7,9,13,8,11,3,7,11,4,5,5,10,5,5,3,7,7,6,7,5,3,4,11,6,5,8,7,4,2,3,1,2,1,-1,1,5,-1,1,-1,2,2,1,2,1,-2,3,-1,2,-7,1,-62
-76,1,-17,1,-4,1,1,-9,1,-1,1,-1,1,-1,1,2,1,3,1,1,2,3,4,3,5,4,4,1,5,5,5,7,9,8,5,7,3,5,8,7,4,5,12,13,7,12,14,17,11,5,8,13,20,4,16,8,14,12,12,9,11,16,16,18,11,7,19,18,9,14,15,6,17,11,16,12,16,17,18,7,9,9,9,4,9,13,6,13,4,6,11,4,6,4,10,5,5,3,7,7,7,6,3,5,7,8,5,6,9,6,2,4,3,1,2,1,-1,1,3,2,1,-1,2,2,1,2,1,-1,2,1,-1,2,-7,1,-62
-76,1,-17,1,-4,1,1,-9,1,-1,1,-1,1,-1,1,2,1,3,1,1,2,3,4,3,5,4,4,1,5,5,5,7,9,8,5,7,4,4,8,7,4,5,12,13,7,12,13,18,11,5,8,13,19,5,17,7,14,12,12,9,11,16,16,18,10,8,19,18,8,15,15,6,16,12,16,12,16,17,18,7,9,9,9,4,9,13,7,12,4,6,11,4,6,4,10,5,5,3,7,7,7,6,3,5,7,8,5,6,9,6,2,4,3,1,2,1,-1,1,3,2,1,-1,2,2,1,2,1,-1,2,1,-1,2,-7,1,-62
-76,1,-17,1,-4,1,1,-9,1,-1,1,-1,1,-1,1,2,1,3,1,1,1,4,4,3,4,5,4,1,5,5,6,6,9,8,5,7,4,4,7,8,4,5,12,13,8,11,12,19,10,6,9,12,21,3,16,8,13,13,11,10,11,16,16,18,11,7,19,18,9,14,14,7,17,11,16,12,14,19,17,8,8,10,9,4,9,13,6,13,3,7,10,5,6,4,9,6,5,3,6,8,7,6,3,5,8,7,5,6,9,6,2,4,3,1,2,1,-1,1,3,2,1,-1,2,2,1,2,1,-1,2,1,1,1,-7,1,-62
-76,1,-17,1,-4,1,1,-9,1,-1,1,-1,1,-1,1,2,1,3,1,1,1,4,4,3,4,5,4,1,4,6,6,6,9,8,6,6,4,4,7,8,4,5,12,13,8,11,13,18,10,6,8,13,21,3,16,8,13,13,11,10,11,16,16,18,11,7,20,17,9,14,14,7,17,11,16,12,13,20,17,8,8,10,9,4,9,13,7,12,3,7,9,6,6,4,9,6,5,3,6,8,7,6,3,5,8,7,4,7,9,6,2,4,3,1,2,1,-1,1,3,2,1,-1,2,2,1,2,1,-1,2,1,1,1,-7,1,-62
-76,1,-17,1,-4,1,1,-9,1,-1,1,-1,1,-1,1,2,1,3,1,1,1,4,4,3,5,4,4,1,3,7,5,7,8,9,6,6,4,4,7,8,5,4,12,13,8,11,14,17,10,6,8,13,20,4,16,8,13,13,11,10,12,15,17,17,11,7,18,19,8,15,12,9,16,12,19,9,14,19,15,10,9,9,9,4,9,13,8,11,2,8,8,7,5,5,9,6,5,3,8,6,7,6,2,6,8,7,4,7,9,6,2,4,3,1,2,1,-1,1,3,2,1,-1,2,2,1,2,1,-1,2,1,1,1,-7,1,-62
-77,1,-16,1,-4,1,1,-9,1,-1,1,-1,1,-1,2,1,-1,4,-1,2,1,4,4,3,6,3,2,3,4,6,8,4,10,7,5,7,3,5,7,8,6,3,12,13,8,11,19,12,6,10,12,9,13,11,12,12,12,13,13,9,13,14,20,14,13,5,16,21,15,8,9,12,11,17,19,9,16,17,15,10,9,9,7,6,7,15,8,11,3,7,9,6,5,5,6,9,5,3,10,4,9,4,2,6,9,6,2,9,12,3,3,3,1,3,2,1,1,-1,1,4,1,-1,1,3,1,2,1,-1,2,1,1,1,-7,1,-62
-77,1,-16,1,-4,1,1,-9,1,-1,1,-1,1,-1,2,1,-1,4,-1,2,1,4,3,4,6,3,2,3,4,6,8,4,10,7,5,7,3,5,7,8,6,3,12,13,9,10,19,12,6,10,12,9,13,11,12,12,13,12,13,9,13,14,20,14,13,5,15,22,15,8,9,12,11,17,19,9,16,17,15,10,8,10,7,6,8,14,8,11,3,7,9,6,5,5,6,9,5,3,10,4,9,4,2,6,9,6,2,9,13,2,3,3,1,3,2,1,1,-1,1,4,1,-1,1,3,1,2,-1,1,2,1,1,1,-7,1,-62
-77,1,-16,1,-4,1,1,-9,1,-1,1,-1,1,-1,2,1,-1,4,-1,2,1,4,3,4,6,3,2,3,4,6,8,4,10,7,6,6,3,5,7,8,6,3,13,12,8,11,19,12,6,10,12,9,13,11,12,12,13,12,12,10,13,14,20,14,13,5,15,22,15,8,8,13,11,17,18,10,16,17,15,10,8,10,7,6,7,15,8,11,3,7,10,5,5,5,7,8,5,3,10,4,9,4,2,6,9,6,2,9,13,2,3,3,1,3,2,1,1,-1,1,4,1,-1,1,3,1,2,-1,1,2,1,1,1,-7,1,-62
-77,1,-16,1,-4,1,1,-9,1,-1,1,-1,1,-1,2,1,-1,4,-1,2,1,4,3,4,6,3,2,3,4,6,8,4,10,7,6,6,3,5,7,8,6,3,13,12,8,11,19,12,6,10,12,9,12,12,12,12,13,12,12,10,13,14,21,13,14,4,15,22,15,8,8,13,11,17,18,10,16,17,15,10,8,10,7,6,7,15,8,11,2,8,10,5,5,5,7,8,5,3,9,5,9,4,2,6,9,6,2,9,13,2,3,3,1,3,2,1,1,-1,1,4,1,-1,1,3,1,2,-1,1,2,1,1,1,-7,1,-62
-77,1,-16,1,-4,1,1,-9,1,-1,1,-1,1,-1,2,1,-1,4,-1,2,1,4,3,4,6,3,2,3,4,6,8,4,10,7,6,6,3,5,7,8,6,3,13,12,8,11,19,12,6,10,12,9,12,12,12,12,13,12,12,10,13,14,21,13,14,4,14,23,15,8,8,13,11,17,18,10,16,17,15,10,8,10,7,6,7,15,8,11,2,8,10,5,5,5,7,8,5,3,9,5,9,4,2,6,9,6,2,9,13,2,3,3,1,3,2,1,1,-1,1,4,1,-1,1,3,1,2,-1,1,2,1,1,1,-7,1,-62
