3.1415926,0.000#0.680#0.690#0.700#0.720#0.670#0.800#0.810#0.840#0.820#0.830#0.850#0.860#0.110#0.090,3.700e+01,-00005649,000005747,1,000000037,000000308,000000000,000000000
-54,1,-2,1,-11,2,1,1,-4,1,-2,2,1,-2,1,2,3,-1,1,1,2,1,2,3,3,3,3,4,3,2,5,8,4,3,3,4,5,10,9,3,6,4,5,5,4,11,8,10,4,4,6,6,10,4,8,9,5,7,6,7,7,4,5,6,4,12,7,6,7,11,11,7,4,8,13,7,5,9,10,14,9,11,4,9,11,6,10,15,10,9,7,8,8,10,15,11,8,10,8,4,11,6,14,8,9,11,5,13,14,5,9,8,6,5,6,6,11,5,7,5,3,6,2,4,3,6,4,1,5,6,3,2,5,2,4,3,6,1,5,6,3,2,4,2,1,-2,1,3,1,4,1,1,1,1,-1,1,2,4,-2,2,3,2,1,1,-1,2,1,-1,1,2,-5,1,-3,1,1,-7,1,-13,1,-34
-55,1,-1,1,-10,2,-1,1,1,-5,1,1,1,1,-1,1,-1,4,1,1,-1,2,1,1,2,3,3,3,3,3,4,4,3,6,5,3,3,3,7,6,13,6,3,6,3,4,5,9,9,6,9,6,4,9,7,6,6,9,5,6,7,6,8,3,6,3,7,8,11,9,4,11,11,3,8,12,8,8,5,8,11,12,11,6,9,10,9,13,4,17,8,6,10,11,5,18,7,9,10,13,5,8,7,11,9,10,7,6,9,15,13,8,6,8,5,8,4,11,6,3,9,5,3,7,1,2,5,4,6,5,1,6,3,5,2,3,3,5,4,3,3,5,4,4,1,2,2,-2,3,1,2,3,1,1,1,1,1,-1,2,4,-2,4,1,2,1,-1,1,1,2,1,-2,2,-5,1,-2,2,-7,1,-14,1,-34
-55,1,-1,1,-10,2,-1,1,1,-5,1,1,1,1,-1,1,-1,4,1,1,-1,2,1,2,1,3,3,3,3,3,4,4,3,6,5,3,3,3,7,6,13,7,2,6,3,4,5,8,10,6,9,6,4,9,7,6,6,9,5,6,7,6,8,3,6,3,7,9,10,9,4,11,11,2,9,12,8,8,5,8,11,11,12,6,9,10,9,13,4,17,8,6,10,10,6,18,7,9,10,12,6,7,8,11,9,10,7,6,9,16,12,7,7,8,5,8,4,12,5,3,9,5,3,6,2,2,5,5,5,5,1,6,3,5,2,3,3,5,4,3,3,5,4,4,1,2,2,-2,3,1,2,3,1,1,1,1,1,-1,2,4,-2,4,1,2,1,-1,1,1,2,1,-2,2,-5,1,-2,2,-7,1,-14,1,-34
-55,1,-1,1,-10,2,-1,1,1,-5,1,1,1,1,-1,1,-1,4,1,1,-1,2,1,2,1,3,3,3,3,3,4,5,2,6,5,3,3,3,7,6,13,7,2,6,3,4,5,8,10,6,9,6,4,9,7,6,6,9,5,6,7,6,8,3,6,3,7,9,10,8,5,11,11,2,9,11,9,8,5,7,12,11,12,6,9,10,9,13,4,15,10,6,10,9,7,18,7,9,10,12,6,8,7,11,9,10,7,6,9,16,12,7,7,8,5,8,4,12,5,3,9,5,3,6,2,2,5,5,5,5,1,6,3,5,2,3,3,5,4,3,3,5,4,4,1,2,2,-2,3,1,2,3,1,1,1,1,1,-1,2,4,-2,4,1,2,1,-1,1,1,2,1,-2,2,-5,1,-2,2,-7,1,-14,1,-34
-55,1,-1,1,-10,2,-2,2,-5,1,1,1,1,-1,1,-1,4,1,1,-1,2,1,2,1,3,3,3,3,3,4,5,2,6,5,3,3,2,8,6,13,7,2,6,3,5,4,8,10,6,9,6,4,9,7,6,6,8,6,6,7,6,8,3,6,3,7,9,10,9,4,11,11,2,9,11,9,8,5,7,12,11,12,5,10,10,9,13,4,14,11,6,10,9,7,18,7,9,10,10,8,9,6,12,8,10,7,6,9,17,11,7,7,8,5,8,4,11,6,3,9,5,3,6,2,3,4,6,4,5,1,6,3,5,2,3,3,5,4,3,3,5,4,4,1,2,2,-2,3,1,2,3,1,1,1,1,1,-1,2,4,-2,4,1,2,1,-1,1,1,2,1,-2,2,-5,1,-2,2,-7,1,-14,1,-34
-55,1,-1,1,-10,2,-1,1,1,-5,1,1,1,1,-1,1,-1,3,2,1,-1,2,1,1,2,3,3,2,4,3,4,4,3,6,5,3,3,3,7,6,13,6,3,6,3,4,5,9,9,6,9,6,4,9,7,6,6,8,6,6,7,6,8,3,6,3,7,9,10,9,4,10,12,3,8,12,8,8,5,8,11,12,11,6,9,10,9,13,4,18,7,6,10,11,5,18,7,9,10,12,6,8,7,10,10,10,7,6,9,15,13,8,6,7,7,7,4,11,6,3,9,5,3,7,1,2,5,4,6,5,1,6,3,4,3,4,2,4,5,2,4,5,4,4,1,2,2,-2,3,1,2,3,1,1,1,1,1,-1,2,4,-2,4,1,2,1,-1,1,1,2,1,-2,2,-5,1,-2,2,-7,1,-14,1,-34
-55,1,-1,1,-10,2,-1,1,1,-5,1,1,1,1,-1,1,-1,4,1,1,-1,3,-1,2,1,3,3,3,3,2,5,5,2,5,6,3,3,4,6,8,11,6,3,6,3,4,5,8,10,6,9,6,4,9,7,8,4,8,6,5,8,6,8,3,6,3,7,8,11,9,4,12,10,3,8,11,9,8,5,7,12,8,15,4,11,9,10,14,3,14,11,6,9,9,8,18,7,11,8,8,10,10,5,13,7,10,7,5,10,15,13,7,7,6,7,6,6,11,6,3,9,5,3,6,2,3,4,6,4,5,1,5,4,5,2,4,2,4,5,4,2,3,6,4,1,2,2,-2,3,1,3,2,1,1,1,1,1,-1,2,4,-2,3,2,2,1,-1,1,1,2,1,-2,2,-5,1,-2,2,-7,1,-14,1,-34
-55,1,-1,1,-10,2,-1,1,1,-5,1,1,1,1,-1,1,-1,4,1,1,-1,3,-1,2,1,3,3,3,3,2,5,4,3,5,6,3,3,4,6,8,11,6,3,6,3,4,5,8,10,6,9,7,3,9,7,8,4,8,6,5,8,6,8,3,6,2,8,8,11,9,4,13,9,3,8,11,9,8,5,7,12,8,15,3,12,9,10,13,4,14,11,6,9,9,8,18,7,11,8,8,10,10,5,13,7,10,7,5,10,15,13,7,7,6,7,6,6,12,5,3,9,5,3,6,2,4,3,6,4,5,1,5,4,5,2,4,2,4,5,4,2,3,6,4,1,2,2,-2,3,1,3,2,1,1,1,1,1,-1,2,4,-2,3,2,2,1,-1,1,1,2,1,-2,2,-5,1,-2,2,-7,1,-14,1,-34
-55,1,-1,1,-10,2,-1,1,1,-5,1,1,1,1,-1,1,-1,4,1,1,-1,3,-1,2,1,3,3,3,3,2,5,4,3,4,7,3,3,4,6,8,11,6,3,6,3,4,5,8,10,6,9,7,3,8,8,8,4,8,6,6,7,7,7,4,5,3,7,8,11,9,4,12,10,4,7,11,9,8,5,8,11,8,15,4,11,9,10,12,5,11,14,6,9,9,8,17,8,10,9,8,10,11,4,14,6,10,7,4,11,15,13,8,6,6,7,6,6,12,5,3,9,5,3,6,2,4,3,6,4,5,1,5,4,5,2,4,2,5,4,4,2,3,6,3,2,2,2,-2,3,1,3,2,1,1,1,1,1,-1,2,4,-2,3,2,2,1,-1,1,1,2,1,-2,2,-5,1,-2,2,-7,1,-14,1,-34
-55,1,-1,1,-10,2,-1,1,1,-5,1,1,1,1,-1,1,-1,4,1,1,-1,3,-1,2,1,3,3,3,3,2,5,4,3,5,6,3,3,4,6,8,11,6,3,6,3,4,5,8,10,6,9,7,3,9,7,8,4,8,6,5,8,6,8,3,6,3,7,8,11,8,5,12,10,3,8,12,8,8,5,8,11,8,15,3,12,9,10,12,5,13,12,6,9,9,8,18,7,10,9,8,10,11,4,13,7,10,7,4,11,15,13,7,7,6,7,6,6,12,5,2,10,5,3,6,2,4,3,6,4,5,1,5,4,5,2,4,2,4,5,4,2,3,6,4,1,2,2,-2,3,1,3,2,1,1,1,1,1,-1,2,4,-2,3,2,2,1,-1,1,1,2,1,-2,2,-5,1,-2,2,-7,1,-14,1,-34
