0.0000000,0.000#0.080,1.000e+00,-00000147,000000165,0,000000001,000000312,000000000,000000000
-68,1,-3,1,-1,1,-3,2,1,-3,1,2,-1,1,1,1,2,1,2,2,2,1,3,7,4,3,8,3,5,7,9,9,7,7,9,7,12,16,16,20,13,14,18,22,22,26,27,27,31,40,32,30,36,49,39,41,45,54,69,47,49,47,72,65,56,75,83,65,77,71,74,67,75,58,69,85,80,64,67,83,76,63,82,71,69,64,65,45,48,60,48,50,43,49,43,38,43,31,30,33,31,22,20,22,20,23,15,15,13,9,13,8,11,10,7,13,7,7,3,6,5,6,3,3,6,1,4,3,2,2,-1,4,-2,2,2,1,-2,1,1,1,2,-1,1,1,1,-9,1,-3,1,-12,1,-65
-68,1,-3,1,-1,1,-3,2,1,-3,1,2,-1,1,1,1,2,1,1,3,2,1,3,7,3,4,8,3,5,7,8,10,7,7,9,7,12,15,17,19,13,15,18,17,27,24,25,29,33,35,36,31,34,46,41,39,48,53,68,47,51,45,74,61,58,74,84,66,76,71,73,68,72,62,69,81,80,63,73,74,80,66,79,69,70,67,64,47,46,64,49,45,47,47,45,36,43,34,30,32,29,23,19,24,22,22,15,14,14,8,13,9,12,9,7,12,8,8,3,6,5,6,3,3,6,1,3,4,2,1,1,3,1,-1,1,2,2,-2,1,-1,2,2,-1,1,1,1,-9,1,-3,1,-12,1,-65
