0.0000000,0.000#0.040,1.250e-01,-00000019,000000019,0,000000001,000000304,000000000,000000000
-68,1,-1,1,-1,1,1,-1,1,2,1,1,1,5,3,4,6,1,3,6,6,5,14,11,22,14,20,18,18,20,22,33,28,51,35,29,49,52,59,67,84,79,94,87,112,111,125,135,120,151,168,185,182,190,207,221,237,260,258,281,289,285,320,352,355,375,410,423,410,404,457,406,462,462,478,509,544,574,524,518,535,523,551,554,556,556,550,521,520,556,551,520,499,524,494,482,502,449,462,473,444,387,388,377,384,355,347,352,357,310,285,300,265,267,245,239,232,231,181,163,154,172,131,132,101,118,115,111,83,79,82,76,60,70,52,63,39,29,27,32,23,30,22,16,14,26,16,13,6,10,12,6,4,3,6,4,5,2,1,1,1,1,-6,2,-68
-68,1,-2,1,1,1,-1,1,1,1,2,-1,6,3,1,7,2,2,7,6,5,12,12,19,13,18,20,18,16,23,28,32,36,49,28,49,50,47,75,79,75,93,90,93,122,115,141,112,142,172,189,173,177,199,220,241,246,264,283,275,295,307,327,361,351,429,409,401,421,434,426,441,460,464,510,522,579,539,522,523,541,526,533,579,568,541,525,512,564,577,496,521,518,504,478,495,455,464,489,428,417,379,375,383,363,355,350,357,327,298,297,285,262,234,250,233,229,205,166,145,181,140,136,98,110,126,107,100,67,96,71,67,67,56,63,47,30,26,31,28,19,34,17,13,23,17,16,8,9,11,8,5,1,6,6,3,3,1,1,2,1,-6,2,-68
