0.8796459,0.000#0.190,2.941e-02,-00000004,000000005,0,000000001,000000306,000000000,000000000
-74,1,-4,2,1,1,1,2,1,3,2,3,7,12,8,13,13,18,23,16,27,23,25,35,57,47,60,59,61,93,94,97,103,115,149,158,152,207,207,264,263,295,294,360,382,374,418,505,484,562,607,558,625,681,684,762,766,803,865,910,873,928,902,931,993,963,1013,1059,970,964,916,982,993,972,908,867,909,907,857,809,804,766,694,707,711,632,592,571,542,493,519,445,431,382,330,321,300,302,228,216,187,183,179,132,121,129,121,88,87,85,54,46,39,36,30,27,26,31,16,20,16,16,12,8,3,8,3,3,1,2,1,1,1,2,1,-1,1,-1,1,-91
-81,1,-3,2,-1,1,2,1,2,2,2,2,6,9,10,12,7,22,17,23,17,30,25,26,44,61,48,61,61,75,108,71,115,111,130,170,136,186,205,225,286,256,311,327,369,375,406,452,492,532,581,603,573,665,660,744,754,800,842,894,873,899,921,915,944,1014,976,1048,1000,991,912,981,960,953,968,898,892,914,874,814,840,762,750,664,752,624,622,589,552,522,485,502,431,413,338,321,318,296,264,229,199,192,170,155,126,124,117,114,87,82,66,53,43,34,31,34,20,32,21,20,18,16,13,8,7,6,4,5,1,1,1,2,-1,1,2,1,1,-1,1,-85
