0.0000000,0.000#0.010,1.429e-01,-00000023,000000023,0,000000001,000000322,000000000,000000000
-72,1,-8,1,1,-2,1,-1,1,1,2,4,2,1,2,-1,3,4,2,4,1,2,6,8,7,19,16,10,15,14,22,28,34,33,33,41,60,65,52,73,65,98,105,112,106,130,136,170,149,188,178,244,247,248,276,282,336,350,366,366,380,427,477,459,515,529,515,578,591,711,673,718,691,710,715,721,750,815,792,821,795,816,814,807,742,750,757,738,764,731,762,722,700,648,691,649,628,573,539,528,492,473,486,458,397,433,389,367,339,348,283,262,274,200,231,198,198,165,168,129,123,125,80,112,66,73,77,61,56,38,43,33,25,20,31,24,15,25,16,13,7,9,10,13,3,10,1,5,5,2,5,2,-1,1,1,-1,1,2,1,-2,1,-81
-72,1,-8,1,1,-3,1,1,1,2,4,2,1,2,-1,2,5,2,4,1,2,6,6,9,16,18,11,15,14,19,31,30,35,34,41,58,65,52,73,64,94,101,115,109,125,136,173,147,181,180,238,250,257,262,289,334,335,365,370,374,433,463,467,512,534,519,567,580,706,680,728,678,704,722,733,747,801,801,808,810,810,815,814,727,749,762,730,768,730,764,740,698,644,694,644,632,571,540,530,505,473,481,461,401,422,405,364,337,351,294,260,270,208,229,195,199,171,168,131,120,127,80,111,71,76,75,62,58,37,42,32,28,19,32,25,15,24,17,12,8,8,11,12,4,9,2,5,5,2,5,2,-1,1,1,-1,1,2,1,-2,1,-81
