0.0000000,0.000#0.560,8.333e-02,-00000012,000000014,0,000000001,000000312,000000000,000000000
-20,1,-2,1,-10,1,-7,1,-3,1,-2,1,-4,1,-3,2,2,-1,1,-1,1,1,-1,2,-1,1,2,-1,2,2,3,5,4,2,8,3,3,3,5,7,2,5,2,4,7,5,11,5,6,8,5,12,2,10,5,9,7,10,10,9,8,9,10,7,16,19,11,16,21,11,19,15,18,24,22,18,32,16,18,24,15,15,26,26,20,18,13,19,18,25,21,31,24,22,20,18,23,21,24,29,28,29,26,15,22,27,29,22,22,22,28,27,21,32,22,19,19,24,21,15,19,11,22,20,10,17,19,19,14,15,15,18,13,13,13,19,11,15,18,12,20,10,12,7,6,10,3,12,12,8,2,6,7,10,10,9,1,5,8,2,3,4,-1,6,2,4,1,4,5,1,1,3,1,1,2,2,1,2,1,1,3,1,1,2,-1,1,-1,1,2,2,1,1,1,-4,1,2,-18,1,-51
-26,1,-3,1,-9,1,-7,1,-3,1,-2,1,-5,1,-3,2,2,-1,1,-1,1,1,1,1,-1,1,2,2,1,2,3,5,3,6,6,1,4,4,4,7,2,4,2,7,5,5,11,6,6,8,5,12,2,8,9,5,9,9,11,10,8,8,9,11,13,22,8,20,17,18,13,21,15,22,24,20,27,18,19,20,14,17,29,26,22,12,14,20,20,27,19,35,22,20,20,18,26,23,18,32,27,32,19,14,27,26,30,20,22,24,27,29,19,29,23,20,23,26,13,18,16,14,22,16,11,21,15,22,12,17,13,17,14,13,16,12,16,13,17,13,18,16,7,9,4,9,8,8,14,4,5,5,8,11,11,5,1,7,5,4,2,3,3,4,2,4,3,2,4,1,1,4,-1,1,2,2,1,3,-1,2,2,1,1,2,-1,1,-1,1,3,1,1,1,1,-4,3,-19,1,-44
