0.0000000,0.000#0.980,1.250e-01,-00000019,000000022,0,000000001,000000328,000000000,000000000
-76,1,-4,1,3,-1,2,1,2,1,2,3,2,-1,3,-1,1,5,8,1,4,4,10,6,10,8,3,14,11,9,13,16,13,14,26,22,21,19,27,29,33,38,31,37,38,36,43,30,41,68,54,56,57,53,70,84,80,75,76,82,67,78,88,82,76,87,86,95,84,90,95,82,90,93,108,94,113,88,88,65,85,94,91,87,84,83,68,81,78,70,91,80,83,66,65,63,56,59,47,55,43,44,56,46,45,47,28,29,29,28,31,24,21,18,21,16,19,17,13,9,19,7,15,6,10,9,1,3,3,10,3,8,1,2,2,3,3,1,3,3,2,1,-1,2,-1,1,1,-7,1,1,-8,1,-85
-84,1,-4,1,3,-1,2,1,2,1,3,3,1,-1,3,-1,2,4,8,1,4,6,9,7,11,6,6,13,8,9,14,17,12,16,27,20,23,19,25,33,31,40,29,39,41,35,37,34,44,67,56,55,61,52,72,86,71,86,76,79,65,84,80,79,80,91,84,90,83,93,94,84,93,89,119,92,103,90,83,72,84,94,94,83,84,78,82,78,72,73,85,83,81,68,67,58,55,56,47,57,42,47,54,44,50,42,27,29,30,31,28,23,21,18,19,17,20,15,11,11,17,11,11,6,10,9,1,3,3,11,5,5,2,1,2,4,2,1,5,3,1,-2,2,1,-1,1,-7,2,-9,1,-77
