0.0000000,0.000#0.170,1.250e-01,-00000018,000000020,0,000000001,000000304,000000000,000000000
-45,1,-8,1,-2,2,-4,2,1,1,3,-1,3,5,4,3,6,6,5,6,10,7,9,9,13,12,14,16,21,27,26,22,24,41,32,39,45,53,57,54,70,57,98,104,98,119,126,129,141,146,175,158,195,231,234,219,250,296,296,313,345,359,367,411,412,450,441,468,542,527,529,546,570,565,612,631,692,657,718,665,688,686,649,700,726,737,763,715,753,744,780,753,752,793,747,747,664,745,721,731,760,709,674,630,657,601,568,565,579,530,512,462,466,425,455,373,392,361,331,287,317,317,251,259,239,199,204,208,187,147,132,143,147,103,116,91,83,81,85,63,54,46,54,49,46,34,23,27,32,27,21,15,14,11,13,11,9,6,5,5,3,5,3,2,1,2,1,1,1,-1,1,2,1,1,-1,1,2,1,1,-1,2,-68
-47,1,-7,1,-2,1,1,-3,1,2,1,1,2,1,4,3,7,2,7,6,7,8,7,8,11,10,11,15,14,20,27,25,24,21,39,31,37,43,53,45,69,62,57,82,107,100,100,124,137,131,147,163,167,172,232,212,235,250,272,295,305,335,358,352,400,433,424,451,460,503,512,561,525,551,562,603,616,696,673,673,718,654,702,658,681,697,760,722,749,747,720,794,763,755,769,737,794,673,706,760,717,757,712,690,631,677,609,577,568,578,526,540,460,502,417,451,387,393,363,356,298,294,312,283,261,277,186,202,209,204,147,126,159,146,117,101,102,98,74,79,74,51,58,46,54,45,39,25,28,29,27,27,13,19,9,15,10,10,8,5,4,4,4,5,2,-1,1,3,1,1,-2,1,3,-1,1,1,2,1,1,-1,1,1,-66
