0.0000000,0.000#0.860#0.830#0.940#0.890,3.333e-01,-00000056,000000062,0,000000001,000000354,000000000,000000000
-49,1,1,-10,1,-8,1,-6,1,-8,1,3,-1,1,2,-2,1,-1,4,2,1,2,3,1,2,1,1,1,2,1,1,1,2,1,1,4,3,2,4,4,1,5,5,4,5,6,1,6,7,4,5,7,8,6,7,5,3,9,7,6,14,13,8,7,10,8,14,11,4,10,4,16,4,13,12,6,13,7,13,13,8,10,18,5,8,14,14,11,14,15,10,7,6,12,14,5,7,14,14,10,8,10,11,14,9,6,13,14,9,7,13,9,9,9,10,8,10,6,10,8,7,3,13,5,8,9,6,3,4,5,4,7,6,5,4,3,-1,5,6,7,4,6,4,3,5,3,2,1,2,2,4,2,2,3,6,-1,2,2,-2,2,1,-1,1,1,2,2,1,-1,1,-4,1,-2,1,-2,1,-7,1,-2,1,-8,1,-1,1,-74
-52,1,1,-9,1,-9,1,-6,1,-7,1,3,-2,3,-3,1,2,3,1,1,4,1,2,1,2,-1,2,2,-1,2,-1,3,1,3,2,2,5,3,2,4,5,4,5,6,3,2,8,6,4,7,7,5,8,5,4,3,12,5,7,19,9,7,6,13,8,14,8,3,12,10,8,9,10,12,6,15,7,16,7,11,10,16,5,11,12,13,15,9,17,9,7,9,11,11,6,11,13,11,10,8,9,11,17,6,7,15,14,8,6,12,9,13,6,10,9,10,5,11,7,5,4,13,8,5,11,3,4,6,3,4,10,1,6,5,1,1,6,5,9,3,5,5,2,6,2,1,1,3,2,5,-1,3,2,6,-1,2,2,-1,1,2,-1,1,1,-1,2,2,1,1,-5,1,-1,1,-3,1,-7,1,-2,1,-7,1,-1,1,-72
-52,1,1,-9,1,-9,1,-6,1,-7,1,3,-1,1,2,-2,1,-1,3,2,1,1,4,2,1,2,1,-1,2,2,-1,2,-1,3,1,3,2,2,6,2,2,4,5,4,5,6,3,2,9,6,3,7,7,6,7,5,4,5,11,5,8,18,8,7,7,12,10,15,6,3,11,14,5,8,12,11,8,12,8,15,7,12,10,15,6,12,12,11,15,11,17,7,7,9,13,9,7,11,15,9,9,8,11,12,16,4,10,15,12,8,5,12,11,11,7,11,7,11,5,10,10,3,4,12,8,5,11,3,4,6,3,5,9,1,6,5,1,1,7,4,9,3,5,5,3,5,2,1,2,2,2,5,-1,4,2,5,-1,3,1,-1,2,1,-1,1,1,-1,2,2,1,1,-5,1,-1,1,-3,1,-7,1,-2,1,-7,1,-1,1,-72
-52,1,1,-9,1,-9,1,-6,1,-8,3,1,-1,1,2,-2,1,1,4,1,1,2,3,1,2,1,1,2,2,-1,2,-1,3,1,2,3,2,3,3,4,1,6,5,4,5,5,2,8,6,3,4,11,4,8,6,5,3,10,5,9,16,10,7,6,13,7,15,8,5,10,10,10,4,14,12,4,15,8,15,9,10,11,15,5,11,13,11,15,11,16,9,8,6,12,12,5,11,12,12,11,7,12,10,17,5,7,13,16,8,6,12,10,10,8,11,10,7,6,9,8,7,5,12,6,7,11,4,3,4,4,6,9,2,6,3,3,-1,6,6,7,3,7,4,3,5,2,2,1,3,2,3,2,2,3,6,-1,2,2,-1,1,2,-1,1,-1,1,2,2,1,-1,1,-4,1,-2,1,-2,1,-7,1,-2,1,-8,1,1,-72
-52,1,1,-9,1,-9,1,-6,1,-8,4,-2,2,1,-2,1,2,3,1,1,3,2,2,1,2,-1,2,2,-1,2,-1,3,1,3,2,2,4,3,3,3,5,4,6,5,3,3,7,6,4,6,9,4,9,4,5,3,12,5,7,18,9,6,8,13,6,16,6,5,11,11,8,7,12,11,6,16,6,16,7,12,10,16,4,12,12,13,15,9,16,10,7,7,12,12,5,12,12,12,9,8,10,11,17,6,6,14,15,7,7,12,10,11,7,11,9,8,7,8,9,6,4,12,6,7,12,3,4,6,3,4,9,2,6,4,2,1,6,5,9,3,5,5,2,5,3,1,1,3,2,4,1,3,2,6,-1,2,2,-1,1,2,-1,1,-1,1,2,2,1,1,-5,1,-1,1,-3,1,-7,1,-2,1,-8,1,1,-72
