0.0000000,0.000#0.970,3.333e-01,-00000056,000000049,0,000000001,000000315,000000000,000000000
-74,1,-2,1,-1,1,-3,1,-1,2,-2,2,1,3,1,-4,1,-1,1,3,2,2,-1,5,3,-2,2,-1,1,2,3,4,2,3,3,8,3,4,3,1,2,6,2,4,5,3,5,7,4,8,3,9,6,8,7,9,8,8,8,5,6,6,6,9,8,7,9,12,17,11,11,10,15,14,14,19,18,8,8,11,13,14,10,15,17,7,11,15,14,14,9,10,11,4,20,10,23,21,5,13,14,8,13,14,19,10,9,3,14,12,9,12,12,9,14,6,8,10,5,4,5,4,6,9,8,5,7,7,6,4,3,5,5,3,6,2,6,2,3,6,1,3,1,3,4,2,3,2,2,2,1,3,2,2,1,1,-1,1,1,-3,2,3,1,-1,1,1,1,1,2,-2,1,-1,2,1,-6,1,-3,1,-46
-77,1,-2,1,-1,1,-3,1,-1,2,-1,1,2,-1,3,1,-4,1,-1,1,3,3,1,-1,5,3,-2,2,-1,2,1,3,4,2,3,3,8,3,5,2,1,4,4,2,5,4,3,5,8,4,7,5,7,6,9,6,9,8,8,9,5,6,6,5,10,7,7,10,12,18,11,9,12,17,12,13,21,15,8,9,14,10,13,10,16,17,7,11,15,14,15,8,10,10,4,25,5,23,21,7,13,12,9,16,10,19,10,9,4,14,13,10,10,13,9,12,6,9,9,5,4,5,5,5,9,10,4,6,7,7,4,3,5,4,4,5,2,6,2,3,6,2,2,1,3,5,1,3,2,2,2,3,1,4,-1,1,1,-1,1,1,-3,4,1,1,-1,1,1,1,1,2,-2,1,-1,2,1,-6,1,-3,1,-43
