0.0000000,0.000#0.310,1.000e+01,-00001422,000001598,1,000000010,000000302,000000000,000000000
-43,2,-7,3,1,2,-3,1,-1,2,2,3,1,2,4,3,-1,4,3,1,4,-1,3,6,4,5,1,6,5,6,5,7,10,6,7,9,4,9,11,5,7,8,17,20,18,15,33,21,13,23,19,19,29,23,24,25,35,32,31,32,22,32,40,21,34,36,39,43,43,39,54,39,50,40,40,36,48,51,46,58,56,42,51,56,52,57,51,65,53,57,49,50,50,47,44,55,56,46,49,45,52,60,40,45,36,45,45,35,54,48,59,39,45,32,33,39,28,40,48,29,37,29,29,40,28,23,36,31,25,26,18,22,20,27,25,18,17,12,13,14,18,13,9,16,12,12,12,5,13,9,8,11,8,5,7,7,8,8,5,5,1,5,4,4,1,3,-1,2,-1,2,2,2,-3,3,2,1,-1,3,1,-7,1,-4,1,-58
-43,2,-7,3,-1,3,-2,1,-1,1,1,2,3,2,1,3,4,2,2,2,2,4,-1,1,8,4,5,1,6,5,6,3,8,12,5,11,5,2,11,9,7,6,9,13,24,17,16,27,27,16,18,22,18,25,27,18,30,33,33,31,30,30,28,38,22,34,37,36,46,42,35,61,37,53,37,32,42,61,40,50,49,60,41,49,58,56,55,56,60,55,54,46,52,58,38,55,46,57,45,51,44,53,58,38,48,33,46,44,38,52,49,53,45,43,34,37,35,29,39,37,39,39,29,35,32,23,28,37,31,27,25,18,21,18,29,23,21,16,13,14,13,19,12,9,16,14,9,14,4,12,9,7,13,8,3,8,8,7,9,5,5,2,4,4,4,1,3,1,1,1,1,3,1,-2,1,2,2,-1,3,1,1,-8,1,-3,1,-58
