0.0000000,0.000#0.540,1.200e+01,-00002036,000001828,1,000000012,000000322,000000000,000000000
-80,1,-2,1,-2,1,-5,2,1,1,-1,1,-3,1,2,1,2,3,-1,5,1,3,5,4,3,3,5,1,4,4,5,7,5,10,10,7,10,11,13,21,8,15,19,10,15,12,21,25,20,19,36,26,24,34,28,26,34,38,33,41,42,45,33,39,49,62,51,47,47,47,53,56,77,60,62,63,69,65,56,79,62,64,68,74,46,72,71,73,54,65,71,67,61,47,76,71,46,38,53,49,39,35,41,41,52,33,44,40,36,32,38,33,32,25,32,22,21,12,33,24,17,18,12,17,19,15,16,12,7,7,12,9,15,10,9,7,7,6,4,8,4,3,4,3,1,1,1,2,3,2,4,4,2,2,5,2,1,1,-2,1,-2,1,-71
-80,1,-2,1,-2,1,-5,1,2,1,-2,1,-2,2,-1,1,3,2,1,3,3,6,1,6,2,4,3,4,2,5,4,4,6,15,7,4,12,12,13,19,10,22,11,12,12,18,17,26,18,27,23,31,24,36,25,26,35,35,36,37,42,41,42,35,50,54,60,50,45,59,40,63,67,57,66,68,64,53,69,76,63,67,66,67,54,82,61,56,72,69,67,66,60,58,65,57,62,38,53,36,53,35,40,48,46,41,37,33,39,42,29,40,25,25,34,25,18,19,25,20,22,9,22,16,19,13,19,9,10,10,9,11,13,13,6,8,5,5,6,4,8,4,3,2,2,1,1,3,2,1,5,1,4,6,2,-1,3,1,-2,1,-3,1,-70
