0.0000000,0.000#0.270,1.000e+01,-00001619,000001621,1,000000010,000000324,000000000,000000000
-66,2,-4,1,1,-3,1,-1,2,-1,3,1,1,-1,2,2,2,2,-1,3,1,4,5,4,5,5,9,6,5,6,12,7,5,10,7,9,11,10,10,10,19,12,12,16,18,11,19,18,26,21,22,16,19,22,22,22,23,33,31,27,30,30,34,33,41,29,40,37,34,47,45,49,34,46,41,32,43,50,41,44,50,36,54,55,43,42,54,53,57,45,52,55,32,49,43,48,54,47,50,42,39,56,48,46,42,48,49,40,54,42,37,43,36,34,38,31,43,35,39,43,36,27,40,28,24,29,24,25,26,17,21,19,19,17,18,15,15,23,13,26,16,14,15,12,10,7,13,8,5,12,9,3,5,5,6,7,4,5,3,7,5,4,2,4,3,2,2,4,4,3,1,-1,1,1,-8,1,-1,1,-1,1,-2,2,-21,1,-42
-66,1,1,-2,1,-2,1,-2,1,-1,2,-1,4,-2,1,3,1,1,3,1,2,3,1,6,4,3,7,11,4,7,4,11,8,5,9,10,7,13,8,11,9,15,16,11,16,18,12,22,15,25,21,15,24,18,22,24,21,19,36,28,31,28,32,36,31,43,26,39,39,37,41,52,44,39,41,39,35,46,46,47,39,47,39,65,42,43,43,56,52,53,48,50,55,27,54,39,53,49,53,48,45,36,57,58,37,50,40,45,45,49,44,41,41,34,37,35,33,39,39,39,41,29,36,40,29,27,26,26,22,27,16,20,20,18,18,17,17,16,21,17,23,16,13,16,12,10,6,17,5,8,9,9,3,6,4,6,7,7,2,3,7,3,5,3,4,4,1,2,4,6,1,-1,1,2,-10,1,-1,1,-1,1,1,1,-20,1,-43
