0.0000000,0.000#0.970,1.200e+01,-00001840,000001784,1,000000012,000000302,000000000,000000000
-54,1,-1,1,-14,1,1,-1,2,1,2,-2,2,1,6,3,4,3,4,3,5,2,3,3,5,4,8,8,5,4,14,6,17,11,18,13,17,22,27,25,19,27,27,28,27,27,37,34,43,45,45,42,51,51,57,62,63,61,59,66,65,82,83,79,94,84,69,85,92,110,114,91,96,132,102,133,108,119,116,126,118,125,133,111,129,144,118,126,112,125,95,128,116,120,100,120,125,139,102,99,113,108,107,98,121,91,70,94,90,90,81,75,71,61,61,70,63,56,45,43,59,45,46,37,39,31,28,39,28,29,29,24,18,21,13,19,14,9,17,16,10,14,10,5,9,8,6,10,3,7,3,6,4,2,2,-1,1,1,1,3,1,3,1,1,-3,1,-6,2,-2,1,-57
-55,1,-1,1,-12,1,-2,1,1,2,-1,2,2,-1,5,1,5,3,3,3,6,3,3,2,3,3,11,2,6,8,13,4,15,9,17,11,16,13,31,19,19,25,24,27,32,26,34,26,41,35,45,45,51,42,64,48,56,64,62,60,67,65,77,85,92,80,72,79,91,91,114,109,88,95,97,135,107,137,114,119,119,126,131,122,135,109,118,143,115,124,98,125,113,133,98,119,120,127,105,133,111,101,106,106,125,98,70,93,89,97,78,92,72,75,62,63,58,75,47,55,55,43,46,46,36,38,32,30,27,39,31,29,20,24,12,21,17,17,17,9,11,14,10,14,9,5,8,7,3,10,3,6,2,8,4,1,-1,1,1,1,1,3,-1,3,1,1,-3,1,-4,2,-4,1,-56
