0.0000000,0.000#0.990,1.300e+01,-00002051,000002005,1,000000013,000000312,000000000,000000000
-74,1,-3,2,1,-2,1,1,1,-1,3,-1,1,-2,4,2,-1,3,2,5,9,2,7,6,6,11,8,8,7,13,11,19,14,15,16,17,26,27,22,28,27,25,25,43,45,51,49,65,54,55,56,56,60,64,66,92,78,84,82,93,86,91,95,114,88,113,100,122,126,138,111,122,111,139,141,133,119,146,146,137,129,111,123,115,134,127,120,130,125,142,109,114,148,121,105,123,97,87,118,99,108,90,92,69,86,68,64,60,61,57,62,48,60,41,57,56,43,41,28,30,26,36,26,22,26,22,22,22,16,8,10,9,15,9,9,12,6,7,11,3,7,6,6,7,3,3,1,2,1,-1,2,-1,1,-1,2,2,2,-78
-75,1,-2,1,2,-2,1,1,-1,1,-1,3,-1,1,4,-2,2,2,3,8,5,5,2,9,6,6,11,7,8,11,13,14,19,15,15,28,17,21,27,27,28,24,26,47,41,48,51,55,65,51,57,60,57,66,64,75,92,84,83,84,94,97,91,89,112,95,112,125,123,118,137,112,120,139,139,116,137,144,145,135,135,115,113,136,119,122,127,121,130,108,143,146,113,111,120,97,122,114,87,115,100,93,88,86,70,63,69,59,60,64,58,59,48,57,41,44,57,26,40,29,30,25,37,24,24,22,22,17,22,11,8,14,8,11,9,7,11,10,7,8,3,6,6,2,7,2,3,1,2,2,-1,1,-1,1,-1,3,2,-78
