0.0000000,0.000#0.670,1.400e+01,-00002377,000002019,1,000000014,000000314,000000000,000000000
-79,1,-16,2,2,-4,2,1,1,3,3,3,1,2,7,3,2,4,5,8,6,5,8,10,17,11,9,16,16,12,19,17,26,27,22,35,20,34,34,43,46,42,46,51,64,59,47,63,83,96,97,59,105,88,112,102,122,118,117,116,136,111,139,107,134,120,132,145,124,128,143,155,122,154,151,134,140,122,133,142,131,128,136,138,127,149,105,121,129,138,96,106,87,91,90,88,82,76,73,63,56,54,62,58,50,50,53,47,31,33,26,31,31,21,20,23,16,19,15,17,10,12,12,11,8,13,10,5,6,5,3,1,2,3,4,2,-1,3,3,2,-1,1,-2,1,-2,1,2,-1,2,-5,1,-61
-78,1,-17,2,2,-4,2,1,3,1,2,4,2,1,5,5,3,3,8,5,6,4,10,9,10,17,13,12,16,13,18,16,21,33,34,21,33,22,35,42,42,47,44,50,58,64,71,41,85,89,77,85,70,118,114,102,121,122,105,124,109,138,105,144,126,127,135,138,112,145,152,141,147,130,135,152,133,131,135,138,134,126,139,137,130,141,116,113,125,138,117,91,89,87,84,94,80,78,71,68,60,48,66,57,51,48,40,58,37,29,33,24,25,26,26,19,18,16,12,20,11,12,11,12,9,11,8,7,5,7,2,2,3,2,2,4,2,-1,4,2,1,-3,1,-2,1,1,1,-1,2,-5,1,-60
