0.0000000,0.000#0.210,1.100e+01,-00001819,000001767,1,000000011,000000326,000000000,000000000
-68,1,1,-7,1,1,2,4,3,2,3,-3,2,5,2,1,3,4,4,4,6,7,6,6,5,6,6,11,6,11,15,12,13,13,13,13,20,10,20,21,22,24,18,28,25,23,26,26,38,29,37,52,45,45,44,48,52,55,49,72,57,74,75,72,75,64,84,78,82,95,89,93,88,98,103,103,103,101,109,98,113,105,108,115,135,109,126,111,117,105,109,129,108,104,102,117,105,91,98,103,90,105,121,97,96,76,104,98,103,78,91,104,67,69,81,81,79,68,63,61,73,54,57,66,52,49,49,43,40,29,46,28,38,30,36,26,26,25,27,17,21,21,19,21,17,10,12,9,8,8,17,10,6,7,8,8,10,7,6,2,3,2,1,3,2,1,3,1,1,1,5,-1,1,2,-6,1,1,-2,1,-5,2,-14,1,-45
-68,1,1,-7,1,1,2,4,2,4,2,-3,2,4,3,1,3,3,5,4,6,6,7,6,5,5,6,10,8,13,13,11,13,16,11,13,19,11,20,22,21,25,17,24,29,26,21,29,37,31,35,48,49,40,46,47,56,52,49,65,67,69,79,79,68,64,83,75,82,87,102,80,100,95,106,107,95,104,111,95,112,110,104,104,148,116,119,111,114,122,91,111,129,111,91,123,103,87,102,108,87,104,118,92,103,80,97,107,98,85,84,96,76,63,82,87,76,75,58,54,80,48,62,61,57,55,44,37,44,32,45,25,41,35,31,27,23,29,25,20,18,22,18,23,15,7,15,7,10,13,11,10,7,9,5,6,13,5,8,2,3,3,-1,3,2,3,1,1,1,3,3,-1,1,1,1,-5,1,1,-3,1,-4,2,-14,1,-45
