0.0000000,0.000#0.200,1.100e+01,-00001762,000001758,1,000000011,000000320,000000000,000000000
-53,1,1,-8,1,2,1,-4,2,-3,3,2,1,1,1,1,3,3,2,1,-1,2,4,5,6,1,5,9,3,8,7,8,10,4,9,6,15,6,15,10,11,18,14,11,34,24,20,23,40,32,37,28,44,27,33,40,41,47,33,35,35,50,46,49,56,61,75,50,77,79,72,98,73,84,87,101,85,92,90,104,104,110,113,92,88,106,122,116,102,109,100,120,122,120,118,115,97,122,123,119,108,119,114,119,119,110,102,111,104,117,92,100,90,92,93,73,80,93,82,65,73,72,68,80,61,71,56,65,59,71,49,58,55,37,38,41,31,35,44,37,34,32,24,41,26,21,13,16,15,18,10,13,14,9,22,12,13,16,5,5,2,8,7,5,6,1,2,3,5,5,3,2,3,2,-1,3,1,1,-2,1,2,-4,1,-9,1,-59
-52,1,-1,1,-8,1,1,2,-4,1,1,-2,3,2,1,1,1,1,3,3,2,1,-1,2,5,4,4,3,5,9,5,6,7,8,8,6,9,6,13,8,9,16,14,15,14,11,30,28,16,25,40,34,36,29,39,32,26,47,47,41,33,35,37,44,53,46,52,65,61,64,75,81,77,91,82,76,80,106,91,86,95,101,109,104,106,98,97,98,120,117,93,120,107,110,112,133,126,105,108,112,131,111,116,109,117,119,122,107,94,120,103,116,90,102,90,91,89,79,80,94,78,68,68,75,59,91,65,65,51,73,51,79,53,53,52,41,39,40,32,32,42,40,29,38,30,34,30,17,12,18,12,21,9,14,14,9,19,15,13,15,5,6,5,5,7,5,5,2,2,3,4,6,2,3,2,3,1,2,1,1,-2,1,2,-5,1,-8,1,-59
