0.0000000,0.000#0.140,3.000e+00,-00000480,000000492,1,000000003,000000324,000000000,000000000
-55,1,-1,2,-6,1,1,-5,1,-2,2,1,1,4,-1,1,3,-1,3,3,2,-1,3,1,1,1,2,1,1,3,4,8,4,6,3,11,4,6,8,8,13,12,7,13,10,8,18,14,12,20,14,13,10,26,20,27,24,17,25,36,21,28,20,29,32,31,35,51,39,49,49,33,46,44,57,46,55,50,67,58,65,70,63,55,59,64,74,76,65,81,65,81,64,67,73,64,72,64,76,68,77,66,59,86,70,73,83,54,52,50,63,60,44,66,54,47,50,52,56,50,42,44,35,45,44,33,44,29,32,25,25,30,24,28,34,34,21,25,16,26,20,17,13,21,17,10,14,6,8,12,6,12,8,7,11,6,9,8,9,9,2,1,1,4,2,2,5,3,1,3,-1,2,2,1,1,1,-2,2,4,1,1,-2,1,-2,1,-1,1,2,-2,1,-8,1,-57
-55,1,-1,2,-6,1,1,-5,1,-2,3,-1,1,4,-1,1,2,1,2,4,2,-1,3,1,1,-1,3,-1,2,3,4,8,4,5,6,8,6,5,6,9,15,11,8,12,11,7,17,15,15,17,12,14,13,24,18,28,23,19,20,41,21,26,22,27,30,31,38,49,39,47,45,42,50,38,53,52,52,51,71,51,66,71,58,58,63,63,69,82,68,76,64,79,67,67,71,67,69,62,81,66,78,66,61,83,73,70,79,59,59,44,64,61,41,67,48,54,50,52,51,54,48,38,36,45,48,30,42,31,30,27,27,26,31,23,31,35,22,23,16,28,22,16,12,19,19,11,14,6,5,15,9,9,9,6,9,7,10,8,8,10,1,2,2,3,1,3,4,4,1,3,1,1,1,2,1,1,-2,2,4,2,-4,1,-1,1,-1,1,1,1,-1,1,-8,1,-57
