0.0000000,0.000#0.420,4.000e+00,-00000623,000000689,1,000000004,000000328,000000000,000000000
-76,1,-5,1,2,2,-1,1,-1,1,-2,1,-2,1,2,1,2,-1,3,3,-1,1,4,5,5,3,6,11,11,7,8,14,16,10,14,24,20,16,11,24,21,28,33,26,22,35,27,37,35,45,38,41,41,55,46,55,56,64,68,63,61,61,66,59,81,67,72,69,77,79,73,96,82,69,65,70,86,80,81,69,80,65,77,76,78,70,68,67,57,55,64,60,47,55,47,47,46,50,40,42,38,48,27,26,43,23,25,15,17,24,17,17,14,17,9,17,14,14,11,9,10,7,4,4,5,7,6,4,2,8,3,3,-1,1,2,2,1,-2,1,1,1,1,1,1,1,-18,1,-82
-76,1,-5,2,1,1,1,-1,1,-1,1,-1,1,-2,1,2,2,1,2,1,2,1,3,2,6,4,4,4,9,14,9,5,10,16,14,13,25,20,17,11,22,20,32,29,23,24,33,26,45,28,40,40,38,51,57,41,46,64,61,67,61,63,78,53,58,80,76,62,61,83,76,78,89,91,88,50,64,84,84,83,92,56,72,67,70,82,67,70,67,61,61,60,52,59,59,40,40,49,49,46,46,34,40,37,33,34,22,28,18,16,19,21,16,12,18,12,14,17,12,13,7,10,8,5,2,6,9,5,3,3,1,10,2,1,1,2,1,2,-2,1,1,1,1,1,1,-1,1,-17,1,-82
