0.0000000,0.000#0.340,3.000e+00,-00000522,000000504,1,000000003,000000342,000000000,000000000
-78,1,1,1,-2,1,-1,2,1,1,-1,1,1,3,1,3,3,4,-1,3,1,-1,4,2,8,3,5,4,4,5,4,4,7,9,2,11,7,5,7,9,12,13,12,10,9,14,12,8,14,19,24,19,24,19,27,17,25,23,23,26,16,21,26,31,31,35,27,24,31,38,31,35,36,40,34,52,47,33,38,48,39,44,53,45,57,59,49,28,46,48,49,44,57,60,47,62,52,66,63,56,40,50,41,62,42,57,47,47,58,38,46,48,40,31,42,54,37,41,37,44,29,41,34,30,42,30,34,27,33,30,26,34,31,30,19,22,14,21,18,10,8,19,8,24,11,20,6,21,10,15,9,8,7,9,13,6,7,6,9,3,4,3,5,4,6,6,5,6,2,4,1,5,5,1,2,1,2,4,4,-2,6,-1,2,-1,2,-3,1,-1,1,-3,1,-13,1,-1,1,-52
-78,2,-1,1,-2,1,-1,2,1,1,1,-1,3,1,1,2,4,3,1,3,1,-1,2,4,6,5,7,1,4,5,5,4,7,8,5,9,2,10,8,8,11,13,13,8,16,6,16,7,18,12,21,25,23,18,25,17,25,21,26,27,17,17,27,33,33,32,32,20,30,35,29,39,37,39,39,49,42,34,49,35,48,39,53,45,49,60,56,29,44,46,57,41,53,63,55,49,57,61,66,56,43,44,48,57,43,57,40,50,48,52,47,48,35,33,50,51,38,37,40,43,31,39,37,27,37,35,33,28,35,28,28,28,35,27,26,19,11,24,13,16,11,15,11,19,16,16,14,15,11,14,9,9,8,6,11,10,9,3,9,4,2,5,4,5,2,10,4,7,2,4,2,2,7,1,1,2,2,4,3,1,1,5,1,1,-1,1,1,-2,1,-1,1,-3,1,-13,1,-1,1,-52
